"transab_cat","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2009","West Germany","Female","54","0.0128830583129511","0.0102649446281317","0.0155011719977706"
"Complete transfer dependency","2009","East Germany","Male","34","0.0285056273576905","0.0215183992393102","0.0354928554760708"
"Complete transfer dependency","2009","East Germany","Female","31","0.0154514207089623","0.0104497573767635","0.020453084041161"
"No transfer dependency","2010","West Germany","Male","2833","0.476931916161355","0.466271108797154","0.487592723525557"
"No transfer dependency","2010","West Germany","Female","3188","0.491856489237724","0.482105149050836","0.501607829424612"
"No transfer dependency","2010","East Germany","Male","917","0.464864056572931","0.445250003766536","0.484478109379326"
"No transfer dependency","2010","East Germany","Female","999","0.47550365851267","0.457371417615413","0.493635899409928"
"Very low transfer dependency","2010","West Germany","Male","4417","0.414704987835153","0.404189247996023","0.425220727674282"
"Very low transfer dependency","2010","West Germany","Female","5084","0.395750032954287","0.38621173882645","0.405288327082124"
"Very low transfer dependency","2010","East Germany","Male","1043","0.360826453526256","0.341940849639344","0.379712057413168"
"Very low transfer dependency","2010","East Germany","Female","1162","0.342109654338144","0.324884515185216","0.359334793491071"
"Low transfer dependency","2010","West Germany","Male","660","0.0555093245751876","0.0506220740618346","0.0603965750885407"
"Low transfer dependency","2010","West Germany","Female","894","0.0562344382671425","0.0517409340210031","0.060727942513282"
"Low transfer dependency","2010","East Germany","Male","301","0.0823870953258374","0.0715744577258472","0.0931997329258277"
"Low transfer dependency","2010","East Germany","Female","348","0.081026347598273","0.071118758679956","0.09093393651659"
"High transfer dependency","2010","West Germany","Male","226","0.0194362171712258","0.0164895805104251","0.0223828538320264"
"High transfer dependency","2010","West Germany","Female","446","0.0267388732225055","0.0235922977524223","0.0298854486925887"
"High transfer dependency","2010","East Germany","Male","94","0.0340210196506006","0.0268920002544612","0.0411500390467399"
"High transfer dependency","2010","East Germany","Female","179","0.045424909219951","0.037864324224518","0.0529854942153839"
"Very high transfer dependency","2010","West Germany","Male","174","0.0171212443381146","0.0143523879633957","0.0198901007128336"
"Very high transfer dependency","2010","West Germany","Female","313","0.0163119612495479","0.0138411834030362","0.0187827390960597"
"Very high transfer dependency","2010","East Germany","Male","81","0.0349345592639218","0.0277138757281568","0.0421552427996869"
"Very high transfer dependency","2010","East Germany","Female","157","0.0392539845108481","0.0322030044479838","0.0463049645737125"
"Complete transfer dependency","2010","West Germany","Male","122","0.016296309918964","0.0135938480179783","0.0189987718199497"
"Complete transfer dependency","2010","West Germany","Female","172","0.0131082050687936","0.010889710879672","0.0153266992579152"
"Complete transfer dependency","2010","East Germany","Male","48","0.0229668156604528","0.017075974063538","0.0288576572573677"
"Complete transfer dependency","2010","East Germany","Female","69","0.0166814458201137","0.0120312924288092","0.0213315992114182"
"No transfer dependency","2011","West Germany","Male","3774","0.511613429425466","0.501860045214813","0.521366813636119"
"No transfer dependency","2011","West Germany","Female","4182","0.522790072638587","0.513902149482589","0.531677995794585"
"No transfer dependency","2011","East Germany","Male","1161","0.482474411302319","0.464243726429908","0.500705096174729"
"No transfer dependency","2011","East Germany","Female","1267","0.503513616951187","0.486734600022402","0.520292633879971"
"Very low transfer dependency","2011","West Germany","Male","4849","0.379042277046304","0.369576040545778","0.388508513546831"
"Very low transfer dependency","2011","West Germany","Female","5752","0.360249666451717","0.351707088619506","0.368792244283927"
"Very low transfer dependency","2011","East Germany","Male","1094","0.340252463384117","0.322966664517013","0.35753826225122"
"Very low transfer dependency","2011","East Germany","Female","1240","0.317722189553855","0.302097491685243","0.333346887422468"
"Low transfer dependency","2011","West Germany","Male","833","0.0523826197081115","0.0480353896519132","0.0567298497643098"
"Low transfer dependency","2011","West Germany","Female","1092","0.0548400166988772","0.0507888198858061","0.0588912135119482"
"Low transfer dependency","2011","East Germany","Male","329","0.0749223361635397","0.065317395627944","0.0845272766991353"
"Low transfer dependency","2011","East Germany","Female","406","0.0825218857142585","0.073287890189797","0.09175588123872"
"High transfer dependency","2011","West Germany","Male","307","0.0279937731002711","0.0247751675893665","0.0312123786111757"
"High transfer dependency","2011","West Germany","Female","537","0.0313525427860376","0.0282515472135304","0.0344535383585447"
"High transfer dependency","2011","East Germany","Male","140","0.0474586822815101","0.0397015771603844","0.0552157874026357"
"High transfer dependency","2011","East Germany","Female","223","0.0453059969557971","0.0383266116571744","0.0522853822544197"
"Very high transfer dependency","2011","West Germany","Male","194","0.0138218004702507","0.0115437543286652","0.0160998466118361"
"Very high transfer dependency","2011","West Germany","Female","343","0.0168098931788883","0.0145222772233813","0.0190975091343953"
"Very high transfer dependency","2011","East Germany","Male","101","0.0276595913969856","0.0216764126848759","0.0336427701090953"
"Very high transfer dependency","2011","East Germany","Female","194","0.0288614858459031","0.023243156897656","0.0344798147941503"
"Complete transfer dependency","2011","West Germany","Male","133","0.0151461002495961","0.012763019130069","0.0175291813691233"
"Complete transfer dependency","2011","West Germany","Female","226","0.0139578082458936","0.011870251675483","0.0160453648163041"
"Complete transfer dependency","2011","East Germany","Male","61","0.0272325154715295","0.021294404219698","0.0331706267233611"
"Complete transfer dependency","2011","East Germany","Female","81","0.0220748249789993","0.0171441238484234","0.0270055261095752"
"No transfer dependency","2012","West Germany","Male","3842","0.51331935252097","0.503449702633839","0.523189002408102"
"No transfer dependency","2012","West Germany","Female","4241","0.527589766989861","0.518598034194944","0.536581499784779"
"No transfer dependency","2012","East Germany","Male","1204","0.507104940036259","0.488701554989263","0.525508325083255"
"No transfer dependency","2012","East Germany","Female","1315","0.519792906084191","0.502862027715577","0.536723784452804"
"Very low transfer dependency","2012","West Germany","Male","4820","0.388117626912645","0.37849482503511","0.39774042879018"
"Very low transfer dependency","2012","West Germany","Female","5719","0.364619810174221","0.355950739810091","0.373288880538351"
"Very low transfer dependency","2012","East Germany","Male","1030","0.309967798068154","0.292943683717133","0.326991912419175"
"Very low transfer dependency","2012","East Germany","Female","1189","0.296421524349624","0.280945437063646","0.311897611635602"
"Low transfer dependency","2012","West Germany","Male","642","0.0479498777798405","0.0437308775575685","0.0521688780021125"
"Low transfer dependency","2012","West Germany","Female","898","0.0507364203138648","0.0467837655523046","0.054689075075425"
"Low transfer dependency","2012","East Germany","Male","305","0.0780482766664801","0.0681739541365274","0.0879225991964327"
"Low transfer dependency","2012","East Germany","Female","382","0.0827309869425889","0.0733955963426703","0.0920663775425075"
"High transfer dependency","2012","West Germany","Male","273","0.0261132974699001","0.0229643097613191","0.0292622851784811"
"High transfer dependency","2012","West Germany","Female","504","0.0287347679385989","0.0257258639425103","0.0317436719346876"
"High transfer dependency","2012","East Germany","Male","135","0.0371775221592128","0.0302131031809371","0.0441419411374885"
"High transfer dependency","2012","East Germany","Female","206","0.0483594048895266","0.0410895292155671","0.055629280563486"
"Very high transfer dependency","2012","West Germany","Male","155","0.0107348647843441","0.0086999766920632","0.0127697528766249"
"Very high transfer dependency","2012","West Germany","Female","296","0.0151949892382514","0.012991753914409","0.0173982245620938"
"Very high transfer dependency","2012","East Germany","Male","95","0.0352714721731107","0.0284812198408425","0.0420617245053789"
"Very high transfer dependency","2012","East Germany","Female","173","0.0338931466809177","0.0277609149650077","0.0400253783968276"
"Complete transfer dependency","2012","West Germany","Male","120","0.0137649805322999","0.0114642598322499","0.0160657012323499"
"Complete transfer dependency","2012","West Germany","Female","184","0.0131242453452026","0.0110744808199922","0.015174009870413"
"Complete transfer dependency","2012","East Germany","Male","66","0.0324299908967837","0.0259094117308532","0.0389505700627141"
"Complete transfer dependency","2012","East Germany","Female","80","0.0188020310531524","0.0141991396030367","0.0234049225032681"
"No transfer dependency","2013","West Germany","Male","4133","0.523982438332196","0.514768036176843","0.53319684048755"
"No transfer dependency","2013","West Germany","Female","4471","0.527571250047998","0.51912278795379","0.536019712142206"
"No transfer dependency","2013","East Germany","Male","1179","0.519746319654412","0.501240848894418","0.538251790414405"
"No transfer dependency","2013","East Germany","Female","1309","0.545229457206044","0.52834213940611","0.562116775005978"
"Very low transfer dependency","2013","West Germany","Male","5521","0.369035112291123","0.360132166067124","0.377938058515121"
"Very low transfer dependency","2013","West Germany","Female","6543","0.356355499771259","0.348250860227033","0.364460139315485"
"Very low transfer dependency","2013","East Germany","Male","1051","0.306868225330714","0.289785665897945","0.323950784763484"
"Very low transfer dependency","2013","East Germany","Female","1233","0.288563151916393","0.273197058406199","0.303929245426588"
"Low transfer dependency","2013","West Germany","Male","795","0.0512819577669961","0.0472123909110932","0.055351524622899"
"Low transfer dependency","2013","West Germany","Female","1118","0.0565584941083414","0.0526494069993981","0.0604675812172847"
"Low transfer dependency","2013","East Germany","Male","251","0.0662354408735483","0.057023885137593","0.0754469966095037"
"Low transfer dependency","2013","East Germany","Female","313","0.0686481947933599","0.0600729544995522","0.0772234350871676"
"High transfer dependency","2013","West Germany","Male","406","0.0239561585855807","0.0211349151488409","0.0267774020223205"
"High transfer dependency","2013","West Germany","Female","627","0.0266790027926488","0.0239520238620993","0.0294059817231982"
"High transfer dependency","2013","East Germany","Male","132","0.0423771227929521","0.0349155210521005","0.0498387245338036"
"High transfer dependency","2013","East Germany","Female","215","0.0445966339503569","0.0375962915721851","0.0515969763285286"
"Very high transfer dependency","2013","West Germany","Male","211","0.0130146582637192","0.0109235859823317","0.0151057305451067"
"Very high transfer dependency","2013","West Germany","Female","381","0.017332931600187","0.0151243769379185","0.0195414862624554"
"Very high transfer dependency","2013","East Germany","Male","108","0.0323441042412068","0.0257913012243243","0.0388969072580893"
"Very high transfer dependency","2013","East Germany","Female","191","0.0364376183005989","0.0300829956434244","0.0427922409577734"
"Complete transfer dependency","2013","West Germany","Male","219","0.0187296747603847","0.0162284267279086","0.0212309227928607"
"Complete transfer dependency","2013","West Germany","Female","274","0.0155028216795663","0.0134121706160833","0.0175934727430493"
"Complete transfer dependency","2013","East Germany","Male","79","0.0324287871071672","0.0258676985812038","0.0389898756331305"
"Complete transfer dependency","2013","East Germany","Female","79","0.0165249438332472","0.0122015327820697","0.0208483548844246"
"No transfer dependency","2014","West Germany","Male","3729","0.519430750729042","0.509653476574354","0.52920802488373"
"No transfer dependency","2014","West Germany","Female","4046","0.524235998999695","0.515190190340994","0.533281807658396"
"No transfer dependency","2014","East Germany","Male","1150","0.52712892480009","0.507815248186368","0.546442601413811"
"No transfer dependency","2014","East Germany","Female","1271","0.541933803491174","0.524219667130765","0.559647939851583"
"Very low transfer dependency","2014","West Germany","Male","4876","0.366449466308604","0.357020292240856","0.375878640376351"
"Very low transfer dependency","2014","West Germany","Female","5667","0.356967484227931","0.348289497444837","0.365645471011025"
"Very low transfer dependency","2014","East Germany","Male","920","0.29509352523112","0.277450187528506","0.312736862933735"
"Very low transfer dependency","2014","East Germany","Female","1100","0.288399545264513","0.272293158075685","0.304505932453341"
"Low transfer dependency","2014","West Germany","Male","711","0.0545918791412284","0.050146081798828","0.0590376764836289"
"Low transfer dependency","2014","West Germany","Female","947","0.0582479624567685","0.0540057067620114","0.0624902181515257"
"Low transfer dependency","2014","East Germany","Male","230","0.0654756945372812","0.0559066072923173","0.075044781782245"
"Low transfer dependency","2014","East Germany","Female","295","0.0746128922914562","0.0652706440964999","0.0839551404864125"
"High transfer dependency","2014","West Germany","Male","325","0.0239697982440011","0.0209765702842511","0.0269630262037511"
"High transfer dependency","2014","West Germany","Female","490","0.0273404537769834","0.0243867191521758","0.0302941884017909"
"High transfer dependency","2014","East Germany","Male","135","0.0518389056411937","0.0432625232878711","0.0604152879945163"
"High transfer dependency","2014","East Germany","Female","187","0.0467058753484731","0.039203790751787","0.0542079599451592"
"Very high transfer dependency","2014","West Germany","Male","240","0.0179932695773956","0.0153919826926169","0.0205945564621743"
"Very high transfer dependency","2014","West Germany","Female","360","0.019410651466656","0.0169117344781078","0.0219095684552043"
"Very high transfer dependency","2014","East Germany","Male","68","0.0264971200617502","0.020284094880544","0.0327101452429564"
"Very high transfer dependency","2014","East Germany","Female","113","0.0282454677393286","0.0223551948731915","0.0341357406054656"
"Complete transfer dependency","2014","West Germany","Male","150","0.0175648359997287","0.014994144421703","0.0201355275777544"
"Complete transfer dependency","2014","West Germany","Female","199","0.0137974490719664","0.0116845894252419","0.015910308718691"
"Complete transfer dependency","2014","East Germany","Male","64","0.0339658297285647","0.0269585006236199","0.0409731588335095"
"Complete transfer dependency","2014","East Germany","Female","73","0.0201024158650547","0.0151124541791587","0.0250923775509507"
"No transfer dependency","2015","West Germany","Male","3886","0.539736724562444","0.529963013557908","0.54951043556698"
"No transfer dependency","2015","West Germany","Female","4184","0.539587514997958","0.530542093108986","0.54863293688693"
"No transfer dependency","2015","East Germany","Male","1165","0.549374127117421","0.529866379609716","0.568881874625126"
"No transfer dependency","2015","East Germany","Female","1277","0.54059623223588","0.52262809185335","0.55856437261841"
"Very low transfer dependency","2015","West Germany","Male","4734","0.351820086519429","0.342455826880461","0.361184346158398"
"Very low transfer dependency","2015","West Germany","Female","5560","0.344983866945424","0.336357067000426","0.353610666890422"
"Very low transfer dependency","2015","East Germany","Male","859","0.274689361235969","0.25718896400753","0.292189758464408"
"Very low transfer dependency","2015","East Germany","Female","1055","0.30344046555933","0.286864256439461","0.320016674679199"
"Low transfer dependency","2015","West Germany","Male","601","0.0470193332024757","0.0428684011443873","0.0511702652605641"
"Low transfer dependency","2015","West Germany","Female","834","0.0511163264260868","0.0471195427760799","0.0551131100760937"
"Low transfer dependency","2015","East Germany","Male","211","0.0653749030787428","0.0556834429963202","0.0750663631611654"
"Low transfer dependency","2015","East Germany","Female","281","0.0806759477313149","0.0708567569607305","0.0904951385018993"
"High transfer dependency","2015","West Germany","Male","313","0.0226124008801745","0.0196971757622561","0.025527625998093"
"High transfer dependency","2015","West Germany","Female","479","0.0300630820477165","0.0269641444468553","0.0331620196485777"
"High transfer dependency","2015","East Germany","Male","113","0.0372500936341384","0.029825282860102","0.0446749044081749"
"High transfer dependency","2015","East Germany","Female","161","0.0335141586551851","0.0270251066143162","0.040003210696054"
"Very high transfer dependency","2015","West Germany","Male","230","0.0167531520353955","0.0142363741268229","0.019269929943968"
"Very high transfer dependency","2015","West Germany","Female","340","0.0173934609144624","0.01502095576721","0.0197659660617148"
"Very high transfer dependency","2015","East Germany","Male","75","0.0341646095506584","0.027042563929164","0.0412866551721528"
"Very high transfer dependency","2015","East Germany","Female","111","0.0245198257069632","0.0189436395825929","0.0300960118313336"
"Complete transfer dependency","2015","West Germany","Male","226","0.0220583028000811","0.0191782007527861","0.024938404847376"
"Complete transfer dependency","2015","West Germany","Female","267","0.0168557486683521","0.0145195650132604","0.0191919323234438"
"Complete transfer dependency","2015","East Germany","Male","76","0.0391469053830705","0.0315429041669942","0.0467509065991469"
"Complete transfer dependency","2015","East Germany","Female","70","0.017253370111327","0.0125584619711197","0.0219482782515343"
"No transfer dependency","2016","West Germany","Male","3518","0.525295086145585","0.514957124285965","0.535633048005206"
"No transfer dependency","2016","West Germany","Female","3849","0.538037271177122","0.528513577256876","0.547560965097368"
"No transfer dependency","2016","East Germany","Male","1078","0.52777935360705","0.507443084628528","0.548115622585572"
"No transfer dependency","2016","East Germany","Female","1224","0.546084388983854","0.527550399239046","0.564618378728663"
"Very low transfer dependency","2016","West Germany","Male","4231","0.358020908744772","0.348095782720265","0.36794603476928"
"Very low transfer dependency","2016","West Germany","Female","4987","0.349609472190538","0.34050039297755","0.358718551403525"
"Very low transfer dependency","2016","East Germany","Male","841","0.305731501267145","0.286964001552161","0.324499000982129"
"Very low transfer dependency","2016","East Germany","Female","1020","0.304572863420102","0.287440278310212","0.321705448529992"
"Low transfer dependency","2016","West Germany","Male","589","0.0539065941804715","0.0492312956438778","0.0585818927170652"
"Low transfer dependency","2016","West Germany","Female","799","0.0538217338738465","0.049510901796676","0.0581325659510169"
"Low transfer dependency","2016","East Germany","Male","197","0.0749017496915601","0.0641788435510625","0.0856246558320577"
"Low transfer dependency","2016","East Germany","Female","259","0.0817471654844718","0.071547898315125","0.0919464326538187"
"High transfer dependency","2016","West Germany","Male","248","0.025415936422382","0.0221576886779605","0.0286741841668035"
"High transfer dependency","2016","West Germany","Female","385","0.0276544925768603","0.0245220080632641","0.0307869770904565"
"High transfer dependency","2016","East Germany","Male","82","0.0314378551184481","0.0243296034933328","0.0385461067435634"
"High transfer dependency","2016","East Germany","Female","121","0.032386460233963","0.0257964788455337","0.0389764416223922"
"Very high transfer dependency","2016","West Germany","Male","212","0.017108268220845","0.0144236826049144","0.0197928538367756"
"Very high transfer dependency","2016","West Germany","Female","317","0.0181651338975077","0.0156139938139703","0.0207162739810451"
"Very high transfer dependency","2016","East Germany","Male","60","0.0266999510341979","0.0201331902132452","0.0332667118551506"
"Very high transfer dependency","2016","East Germany","Female","90","0.021179568892835","0.0158196088898056","0.0265395288958644"
"Complete transfer dependency","2016","West Germany","Male","165","0.0202532062859438","0.0173369532001707","0.0231694593717169"
"Complete transfer dependency","2016","West Germany","Female","190","0.0127118962841257","0.0105718513020305","0.014851941266221"
"Complete transfer dependency","2016","East Germany","Male","57","0.0334495892815991","0.0261250511721118","0.0407741273910864"
"Complete transfer dependency","2016","East Germany","Female","58","0.014029552984774","0.00965125472130427","0.0184078512482438"
"No transfer dependency","2017","West Germany","Male","4008","0.5263963805419","0.517044370057421","0.535748391026379"
"No transfer dependency","2017","West Germany","Female","4318","0.540797602805688","0.53189628514887","0.549698920462505"
"No transfer dependency","2017","East Germany","Male","1250","0.543585807602251","0.525231194171391","0.561940421033111"
"No transfer dependency","2017","East Germany","Female","1361","0.554274841766121","0.53700205491855","0.571547628613692"
"Very low transfer dependency","2017","West Germany","Male","4667","0.360950389865066","0.351954749673402","0.369946030056729"
"Very low transfer dependency","2017","West Germany","Female","5430","0.349701038047418","0.341182994840237","0.3582190812546"
"Very low transfer dependency","2017","East Germany","Male","951","0.295833642294612","0.279014918681118","0.312652365908106"
"Very low transfer dependency","2017","East Germany","Female","1152","0.299424784229607","0.283508652910652","0.315340915548563"
"Low transfer dependency","2017","West Germany","Male","633","0.0462499606903028","0.0423161450758411","0.0501837763047645"
"Low transfer dependency","2017","West Germany","Female","797","0.0503300092616478","0.0464248863281394","0.0542351321951561"
"Low transfer dependency","2017","East Germany","Male","199","0.060312286228658","0.0515397274404373","0.0690848450168787"
"Low transfer dependency","2017","East Germany","Female","255","0.0710119525882428","0.0620863602590244","0.0799375449174611"
"High transfer dependency","2017","West Germany","Male","367","0.0257531557580336","0.0227863387329579","0.0287199727831093"
"High transfer dependency","2017","West Germany","Female","460","0.027259980690031","0.0243513002447114","0.0301686611353505"
"High transfer dependency","2017","East Germany","Male","121","0.0309205900276708","0.0245418458244026","0.037299334230939"
"High transfer dependency","2017","East Germany","Female","151","0.0385270235170447","0.0318386960778588","0.0452153509562307"
"Very high transfer dependency","2017","West Germany","Male","287","0.0174322628222469","0.0149809475899845","0.0198835780545093"
"Very high transfer dependency","2017","West Germany","Female","334","0.0174729077106836","0.0151325097752873","0.0198133056460798"
"Very high transfer dependency","2017","East Germany","Male","87","0.0278320772153763","0.0217706475351672","0.0338935068955855"
"Very high transfer dependency","2017","East Germany","Female","101","0.0186002980416634","0.0139051513137898","0.023295444769537"
"Complete transfer dependency","2017","West Germany","Male","988","0.0232178503224509","0.0203971893326585","0.0260385113122433"
"Complete transfer dependency","2017","West Germany","Female","701","0.0144384614845314","0.0123076885075008","0.016569234461562"
"Complete transfer dependency","2017","East Germany","Male","221","0.0415155966314315","0.0341648782534801","0.048866315009383"
"Complete transfer dependency","2017","East Germany","Female","161","0.0181610998573208","0.0135206781788328","0.0228015215358088"
"No transfer dependency","2018","West Germany","Male","3955","0.527810620269071","0.518558798312807","0.537062442225335"
"No transfer dependency","2018","West Germany","Female","4209","0.536464632682546","0.527553986210719","0.545375279154372"
"No transfer dependency","2018","East Germany","Male","1248","0.559119110939097","0.540897526589536","0.577340695288659"
"No transfer dependency","2018","East Germany","Female","1338","0.550428378707734","0.533117012058067","0.567739745357401"
"Very low transfer dependency","2018","West Germany","Male","4402","0.361117384627611","0.352215851132674","0.370018918122547"
"Very low transfer dependency","2018","West Germany","Female","5155","0.352525086347047","0.343988117145585","0.36106205554851"
"Very low transfer dependency","2018","East Germany","Male","888","0.280698703627725","0.264207629061905","0.297189778193545"
"Very low transfer dependency","2018","East Germany","Female","1114","0.317629127806198","0.301427751746016","0.333830503866379"
"Low transfer dependency","2018","West Germany","Male","662","0.044729571092141","0.0408987609308739","0.0485603812534081"
"Low transfer dependency","2018","West Germany","Female","773","0.0507188970912531","0.0467980532474246","0.0546397409350816"
"Low transfer dependency","2018","East Germany","Male","210","0.0591209221316612","0.0504650499298553","0.0677767943334671"
"Low transfer dependency","2018","East Germany","Female","241","0.0590870852914455","0.0508816334657067","0.0672925371171843"
"High transfer dependency","2018","West Germany","Male","491","0.0254320902602722","0.0225144806661877","0.0283496998543566"
"High transfer dependency","2018","West Germany","Female","564","0.0259265904137394","0.0230869341334164","0.0287662466940624"
"High transfer dependency","2018","East Germany","Male","130","0.0466087508878271","0.0388722844983587","0.0543452172772955"
"High transfer dependency","2018","East Germany","Female","153","0.0352020954139529","0.0287887602735697","0.0416154305543362"
"Very high transfer dependency","2018","West Germany","Male","435","0.0172862201747929","0.0148707947137559","0.0197016456358298"
"Very high transfer dependency","2018","West Germany","Female","415","0.0177791144695755","0.0154177834461761","0.020140445492975"
"Very high transfer dependency","2018","East Germany","Male","101","0.0247153157394604","0.0190173200809893","0.0304133113979316"
"Very high transfer dependency","2018","East Germany","Female","110","0.019179366590627","0.0144063446739146","0.0239523885073394"
"Complete transfer dependency","2018","West Germany","Male","1240","0.0236241135761119","0.0208095155400217","0.0264387116122021"
"Complete transfer dependency","2018","West Germany","Female","915","0.016585678995839","0.0143035924022214","0.0188677655894566"
"Complete transfer dependency","2018","East Germany","Male","275","0.0297371966742295","0.0235031789291658","0.0359712144192931"
"Complete transfer dependency","2018","East Germany","Female","216","0.018473946190043","0.0137878386066059","0.02316005377348"
"No transfer dependency","2019","West Germany","Male","4403","0.528731857789278","0.519580284643024","0.537883430935532"
"No transfer dependency","2019","West Germany","Female","4301","0.531350512093966","0.522296399389461","0.540404624798472"
"No transfer dependency","2019","East Germany","Male","1374","0.560267281480471","0.542294872128489","0.578239690832452"
"No transfer dependency","2019","East Germany","Female","1371","0.549956654195355","0.532491553543435","0.567421754847276"
"Very low transfer dependency","2019","West Germany","Male","4512","0.359520451499284","0.350722969068166","0.368317933930401"
"Very low transfer dependency","2019","West Germany","Female","4978","0.358102407411047","0.349403438777837","0.366801376044258"
"Very low transfer dependency","2019","East Germany","Male","961","0.279373753531099","0.263127167292867","0.29562033976933"
"Very low transfer dependency","2019","East Germany","Female","1112","0.323248607108248","0.306829006083285","0.339668208133211"
"Low transfer dependency","2019","West Germany","Male","585","0.0483364233805224","0.0444043378637786","0.0522685088972661"
"Low transfer dependency","2019","West Germany","Female","694","0.0542413428234467","0.0501318649154556","0.0583508207314377"
"Low transfer dependency","2019","East Germany","Male","182","0.0643977603677108","0.0555099395786545","0.0732855811567671"
"Low transfer dependency","2019","East Germany","Female","218","0.064485834752656","0.0558632586363526","0.0731084108689595"
"High transfer dependency","2019","West Germany","Male","452","0.0272373232372623","0.0242531114831319","0.0302215349913926"
"High transfer dependency","2019","West Germany","Female","444","0.0250383143893156","0.0222034806711174","0.0278731481075137"
"High transfer dependency","2019","East Germany","Male","108","0.0323902882292554","0.0259800850312447","0.038800491427266"
"High transfer dependency","2019","East Germany","Female","128","0.0264623691947096","0.0208276740580942","0.0320970643313251"
"Very high transfer dependency","2019","West Germany","Male","361","0.0156021440935872","0.0133300754585962","0.0178742127285782"
"Very high transfer dependency","2019","West Germany","Female","347","0.0160337973293952","0.0137548223522041","0.0183127723065864"
"Very high transfer dependency","2019","East Germany","Male","81","0.0281818702108537","0.0221895959214036","0.0341741445003038"
"Very high transfer dependency","2019","East Germany","Female","87","0.0159146725665445","0.0115213314792021","0.020308013653887"
"Complete transfer dependency","2019","West Germany","Male","1116","0.020571800000066","0.0179694457012765","0.0231741542988556"
"Complete transfer dependency","2019","West Germany","Female","905","0.0152336259528289","0.0130113421531178","0.01745590975254"
"Complete transfer dependency","2019","East Germany","Male","224","0.0353890461806108","0.028699066414143","0.0420790259470785"
"Complete transfer dependency","2019","East Germany","Female","201","0.0199318621824864","0.0150252496598792","0.0248384747050937"
