"plh0191","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"True entirely","2003","North Rhine-Westphalia","East Germany","","","","","1"
"True entirely","2003","Hesse","West Germany","","","","","1"
"True entirely","2003","Hesse","East Germany","","","","","1"
"True entirely","2003","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"True entirely","2003","Schleswig-Holstein","West Germany","","","","","1"
"True entirely","2003","Schleswig-Holstein","East Germany","","","","","1"
"True entirely","2003","Hamburg","West Germany","","","","","1"
"True entirely","2003","Baden-Württemberg","West Germany","","","","","1"
"True entirely","2003","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"True entirely","2003","Baden-Württemberg","East Germany","","","","","1"
"True entirely","2003","Bavaria","West Germany","","","","","1"
"True entirely","2003","Bavaria","East Germany","","","","","1"
"True entirely","2003","Berlin","West Germany","","","","","1"
"True entirely","2003","Berlin","East Germany","","","","","1"
"True entirely","2003","Brandenburg","West Germany","","","","","1"
"True entirely","2003","Brandenburg","East Germany","","","","","1"
"True entirely","2003","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"True entirely","2003","Saxony","West Germany","","","","","1"
"True entirely","2003","Saxony","East Germany","","","","","1"
"True entirely","2003","Saxony-Anhalt","West Germany","","","","","1"
"True entirely","2003","Thuringia","West Germany","","","","","1"
"True entirely","2003","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"True entirely","2003","Saxony-Anhalt","East Germany","","","","","1"
"True entirely","2003","Thuringia","East Germany","","","","","1"
"Rather not true","2004","Schleswig-Holstein","West Germany","","","","","3"
"Rather not true","2004","Schleswig-Holstein","East Germany","","","","","3"
"Rather not true","2004","Hamburg","West Germany","","","","","3"
"Rather not true","2004","Lower Saxony","West Germany","","","","","3"
"Rather not true","2004","Hamburg","East Germany","","","","","3"
"Rather not true","2004","Bremen","West Germany","","","","","3"
"Rather not true","2004","Lower Saxony","East Germany","","","","","3"
"Rather not true","2004","North Rhine-Westphalia","West Germany","","","","","3"
"Rather not true","2004","Bremen","East Germany","","","","","3"
"Rather not true","2004","North Rhine-Westphalia","East Germany","","","","","3"
"Rather not true","2004","Hesse","West Germany","","","","","3"
"Rather not true","2004","Hesse","East Germany","","","","","3"
"Rather not true","2004","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Rather not true","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Rather not true","2004","Baden-Württemberg","West Germany","","","","","3"
"Rather not true","2004","Baden-Württemberg","East Germany","","","","","3"
"Rather not true","2004","Bavaria","West Germany","","","","","3"
"Rather not true","2004","Bavaria","East Germany","","","","","3"
"Rather not true","2004","Berlin","West Germany","","","","","3"
"Rather not true","2004","Berlin","East Germany","","","","","3"
"Rather not true","2004","Brandenburg","West Germany","","","","","3"
"Rather not true","2004","Brandenburg","East Germany","","","","","3"
"Rather not true","2004","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Rather not true","2004","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Rather not true","2004","Saxony-Anhalt","West Germany","","","","","3"
"Rather not true","2004","Saxony","West Germany","","","","","3"
"Rather not true","2004","Saxony","East Germany","","","","","3"
"Rather not true","2004","Thuringia","West Germany","","","","","3"
"Rather not true","2004","Saxony-Anhalt","East Germany","","","","","3"
"Rather not true","2004","Thuringia","East Germany","","","","","3"
"Tends to agree","2004","Schleswig-Holstein","West Germany","","","","","2"
"Tends to agree","2004","Hamburg","West Germany","","","","","2"
"Tends to agree","2004","Schleswig-Holstein","East Germany","","","","","2"
"Tends to agree","2004","Lower Saxony","West Germany","","","","","2"
"Tends to agree","2004","Lower Saxony","East Germany","","","","","2"
"Tends to agree","2004","Hamburg","East Germany","","","","","2"
"Tends to agree","2004","Bremen","West Germany","","","","","2"
"Tends to agree","2004","Bremen","East Germany","","","","","2"
"Tends to agree","2004","North Rhine-Westphalia","West Germany","","","","","2"
"Tends to agree","2004","North Rhine-Westphalia","East Germany","","","","","2"
"Tends to agree","2004","Hesse","West Germany","","","","","2"
"Tends to agree","2004","Hesse","East Germany","","","","","2"
"Tends to agree","2004","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Tends to agree","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Tends to agree","2004","Baden-Württemberg","West Germany","","","","","2"
"Tends to agree","2004","Baden-Württemberg","East Germany","","","","","2"
"Tends to agree","2004","Bavaria","West Germany","","","","","2"
"Tends to agree","2004","Bavaria","East Germany","","","","","2"
"Tends to agree","2004","Berlin","West Germany","","","","","2"
"Tends to agree","2004","Berlin","East Germany","","","","","2"
"Tends to agree","2004","Brandenburg","West Germany","","","","","2"
"Tends to agree","2004","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Tends to agree","2004","Brandenburg","East Germany","","","","","2"
"Tends to agree","2004","Saxony","West Germany","","","","","2"
"Tends to agree","2004","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Tends to agree","2004","Saxony-Anhalt","West Germany","","","","","2"
"Tends to agree","2004","Saxony","East Germany","","","","","2"
"Tends to agree","2004","Saxony-Anhalt","East Germany","","","","","2"
"Tends to agree","2004","Thuringia","West Germany","","","","","2"
"Tends to agree","2004","Thuringia","East Germany","","","","","2"
"Totally disagree","2004","Schleswig-Holstein","East Germany","","","","","4"
"Totally disagree","2004","Schleswig-Holstein","West Germany","","","","","4"
"Totally disagree","2004","Hamburg","West Germany","","","","","4"
"Totally disagree","2004","Hamburg","East Germany","","","","","4"
"Totally disagree","2004","Lower Saxony","West Germany","","","","","4"
"Totally disagree","2004","Lower Saxony","East Germany","","","","","4"
"Totally disagree","2004","Bremen","West Germany","","","","","4"
"Totally disagree","2004","Bremen","East Germany","","","","","4"
"Totally disagree","2004","North Rhine-Westphalia","West Germany","","","","","4"
"Totally disagree","2004","North Rhine-Westphalia","East Germany","","","","","4"
"Totally disagree","2004","Hesse","West Germany","","","","","4"
"Totally disagree","2004","Hesse","East Germany","","","","","4"
"Totally disagree","2004","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Totally disagree","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Totally disagree","2004","Baden-Württemberg","West Germany","","","","","4"
"Totally disagree","2004","Bavaria","West Germany","","","","","4"
"Totally disagree","2004","Baden-Württemberg","East Germany","","","","","4"
"Totally disagree","2004","Saxony-Anhalt","East Germany","","","","","4"
"Totally disagree","2004","Thuringia","West Germany","","","","","4"
"Totally disagree","2004","Thuringia","East Germany","","","","","4"
"Totally disagree","2004","Bavaria","East Germany","","","","","4"
"Totally disagree","2004","Berlin","West Germany","","","","","4"
"Totally disagree","2004","Berlin","East Germany","","","","","4"
"Totally disagree","2004","Brandenburg","West Germany","","","","","4"
"Totally disagree","2004","Brandenburg","East Germany","","","","","4"
"Totally disagree","2004","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Totally disagree","2004","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Totally disagree","2004","Saxony","West Germany","","","","","4"
"Totally disagree","2004","Saxony","East Germany","","","","","4"
"Totally disagree","2004","Saxony-Anhalt","West Germany","","","","","4"
"True entirely","2004","Hamburg","East Germany","","","","","1"
"True entirely","2004","Lower Saxony","West Germany","","","","","1"
"True entirely","2004","Lower Saxony","East Germany","","","","","1"
"True entirely","2004","Bremen","West Germany","","","","","1"
"True entirely","2004","Bremen","East Germany","","","","","1"
"True entirely","2004","North Rhine-Westphalia","West Germany","","","","","1"
"True entirely","2004","North Rhine-Westphalia","East Germany","","","","","1"
"True entirely","2004","Hesse","West Germany","","","","","1"
"True entirely","2004","Hesse","East Germany","","","","","1"
"True entirely","2004","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"True entirely","2004","Schleswig-Holstein","West Germany","","","","","1"
"True entirely","2004","Schleswig-Holstein","East Germany","","","","","1"
"True entirely","2004","Hamburg","West Germany","","","","","1"
"True entirely","2004","Baden-Württemberg","West Germany","","","","","1"
"True entirely","2004","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"True entirely","2004","Baden-Württemberg","East Germany","","","","","1"
"True entirely","2004","Bavaria","West Germany","","","","","1"
"True entirely","2004","Bavaria","East Germany","","","","","1"
"True entirely","2004","Berlin","West Germany","","","","","1"
"True entirely","2004","Berlin","East Germany","","","","","1"
"True entirely","2004","Brandenburg","West Germany","","","","","1"
"True entirely","2004","Brandenburg","East Germany","","","","","1"
"True entirely","2004","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"True entirely","2004","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"True entirely","2004","Saxony","West Germany","","","","","1"
"True entirely","2004","Saxony","East Germany","","","","","1"
"True entirely","2004","Saxony-Anhalt","West Germany","","","","","1"
"True entirely","2004","Saxony-Anhalt","East Germany","","","","","1"
"True entirely","2004","Thuringia","East Germany","","","","","1"
"True entirely","2004","Thuringia","West Germany","","","","","1"
"Rather not true","2005","Schleswig-Holstein","West Germany","","","","","3"
"Rather not true","2005","Schleswig-Holstein","East Germany","","","","","3"
"Rather not true","2005","Hamburg","West Germany","","","","","3"
"Rather not true","2005","Lower Saxony","West Germany","","","","","3"
"Rather not true","2005","Hamburg","East Germany","","","","","3"
"Rather not true","2005","Lower Saxony","East Germany","","","","","3"
"Rather not true","2005","Bremen","West Germany","","","","","3"
"Rather not true","2005","Bremen","East Germany","","","","","3"
"Rather not true","2005","North Rhine-Westphalia","West Germany","","","","","3"
"Rather not true","2005","North Rhine-Westphalia","East Germany","","","","","3"
"Rather not true","2005","Hesse","West Germany","","","","","3"
"Rather not true","2005","Hesse","East Germany","","","","","3"
"Rather not true","2005","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Rather not true","2005","Baden-Württemberg","West Germany","","","","","3"
"Rather not true","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Rather not true","2005","Baden-Württemberg","East Germany","","","","","3"
"Rather not true","2005","Bavaria","West Germany","","","","","3"
"Rather not true","2005","Bavaria","East Germany","","","","","3"
"Rather not true","2005","Berlin","West Germany","","","","","3"
"Rather not true","2005","Berlin","East Germany","","","","","3"
"Rather not true","2005","Brandenburg","West Germany","","","","","3"
"Rather not true","2005","Brandenburg","East Germany","","","","","3"
"Rather not true","2005","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Rather not true","2005","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Rather not true","2005","Saxony-Anhalt","West Germany","","","","","3"
"Rather not true","2005","Saxony","East Germany","","","","","3"
"Rather not true","2005","Saxony","West Germany","","","","","3"
"Rather not true","2005","Saxony-Anhalt","East Germany","","","","","3"
"Rather not true","2005","Thuringia","West Germany","","","","","3"
"Rather not true","2005","Thuringia","East Germany","","","","","3"
"Tends to agree","2005","Schleswig-Holstein","West Germany","","","","","2"
"Tends to agree","2005","Schleswig-Holstein","East Germany","","","","","2"
"Tends to agree","2005","Hamburg","West Germany","","","","","2"
"Tends to agree","2005","Hamburg","East Germany","","","","","2"
"Tends to agree","2005","Lower Saxony","West Germany","","","","","2"
"Tends to agree","2005","Lower Saxony","East Germany","","","","","2"
"Tends to agree","2005","Bremen","West Germany","","","","","2"
"Tends to agree","2005","Bremen","East Germany","","","","","2"
"Tends to agree","2005","North Rhine-Westphalia","West Germany","","","","","2"
"Tends to agree","2005","North Rhine-Westphalia","East Germany","","","","","2"
"Tends to agree","2005","Hesse","West Germany","","","","","2"
"Tends to agree","2005","Hesse","East Germany","","","","","2"
"Tends to agree","2005","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Tends to agree","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Tends to agree","2005","Baden-Württemberg","West Germany","","","","","2"
"Tends to agree","2005","Bavaria","West Germany","","","","","2"
"Tends to agree","2005","Baden-Württemberg","East Germany","","","","","2"
"Tends to agree","2005","Bavaria","East Germany","","","","","2"
"Tends to agree","2005","Berlin","West Germany","","","","","2"
"Tends to agree","2005","Berlin","East Germany","","","","","2"
"Tends to agree","2005","Brandenburg","East Germany","","","","","2"
"Tends to agree","2005","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Tends to agree","2005","Brandenburg","West Germany","","","","","2"
"Tends to agree","2005","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Tends to agree","2005","Saxony","West Germany","","","","","2"
"Tends to agree","2005","Saxony","East Germany","","","","","2"
"Tends to agree","2005","Saxony-Anhalt","West Germany","","","","","2"
"Tends to agree","2005","Saxony-Anhalt","East Germany","","","","","2"
"Tends to agree","2005","Thuringia","East Germany","","","","","2"
"Tends to agree","2005","Thuringia","West Germany","","","","","2"
"Totally disagree","2005","Schleswig-Holstein","West Germany","","","","","4"
"Totally disagree","2005","Hamburg","West Germany","","","","","4"
"Totally disagree","2005","Bremen","West Germany","","","","","4"
"Totally disagree","2005","Schleswig-Holstein","East Germany","","","","","4"
"Totally disagree","2005","Hamburg","East Germany","","","","","4"
"Totally disagree","2005","Lower Saxony","West Germany","","","","","4"
"Totally disagree","2005","Lower Saxony","East Germany","","","","","4"
"Totally disagree","2005","Bremen","East Germany","","","","","4"
"Totally disagree","2005","North Rhine-Westphalia","West Germany","","","","","4"
"Totally disagree","2005","North Rhine-Westphalia","East Germany","","","","","4"
"Totally disagree","2005","Hesse","West Germany","","","","","4"
"Totally disagree","2005","Hesse","East Germany","","","","","4"
"Totally disagree","2005","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Totally disagree","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Totally disagree","2005","Baden-Württemberg","West Germany","","","","","4"
"Totally disagree","2005","Bavaria","West Germany","","","","","4"
"Totally disagree","2005","Baden-Württemberg","East Germany","","","","","4"
"Totally disagree","2005","Saxony-Anhalt","East Germany","","","","","4"
"Totally disagree","2005","Thuringia","West Germany","","","","","4"
"Totally disagree","2005","Thuringia","East Germany","","","","","4"
"Totally disagree","2005","Bavaria","East Germany","","","","","4"
"Totally disagree","2005","Berlin","West Germany","","","","","4"
"Totally disagree","2005","Berlin","East Germany","","","","","4"
"Totally disagree","2005","Brandenburg","West Germany","","","","","4"
"Totally disagree","2005","Brandenburg","East Germany","","","","","4"
"Totally disagree","2005","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Totally disagree","2005","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Totally disagree","2005","Saxony","West Germany","","","","","4"
"Totally disagree","2005","Saxony","East Germany","","","","","4"
"Totally disagree","2005","Saxony-Anhalt","West Germany","","","","","4"
"True entirely","2005","Hamburg","East Germany","","","","","1"
"True entirely","2005","Lower Saxony","West Germany","","","","","1"
"True entirely","2005","Lower Saxony","East Germany","","","","","1"
"True entirely","2005","Bremen","West Germany","","","","","1"
"True entirely","2005","Bremen","East Germany","","","","","1"
"True entirely","2005","North Rhine-Westphalia","West Germany","","","","","1"
"True entirely","2005","North Rhine-Westphalia","East Germany","","","","","1"
"True entirely","2005","Hesse","West Germany","","","","","1"
"True entirely","2005","Hesse","East Germany","","","","","1"
"True entirely","2005","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"True entirely","2005","Hamburg","West Germany","","","","","1"
"True entirely","2005","Schleswig-Holstein","West Germany","","","","","1"
"True entirely","2005","Schleswig-Holstein","East Germany","","","","","1"
"True entirely","2005","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"True entirely","2005","Baden-Württemberg","West Germany","","","","","1"
"True entirely","2005","Bavaria","West Germany","","","","","1"
"True entirely","2005","Bavaria","East Germany","","","","","1"
"True entirely","2005","Baden-Württemberg","East Germany","","","","","1"
"True entirely","2005","Berlin","West Germany","","","","","1"
"True entirely","2005","Berlin","East Germany","","","","","1"
"True entirely","2005","Brandenburg","West Germany","","","","","1"
"True entirely","2005","Brandenburg","East Germany","","","","","1"
"True entirely","2005","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"True entirely","2005","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"True entirely","2005","Saxony","West Germany","","","","","1"
"True entirely","2005","Saxony","East Germany","","","","","1"
"True entirely","2005","Saxony-Anhalt","West Germany","","","","","1"
"True entirely","2005","Thuringia","East Germany","","","","","1"
"True entirely","2005","Saxony-Anhalt","East Germany","","","","","1"
"True entirely","2005","Thuringia","West Germany","","","","","1"
"Rather not true","2006","Schleswig-Holstein","East Germany","","","","","3"
"Rather not true","2006","Schleswig-Holstein","West Germany","","","","","3"
"Rather not true","2006","Hamburg","West Germany","","","","","3"
"Rather not true","2006","Hamburg","East Germany","","","","","3"
"Rather not true","2006","Lower Saxony","West Germany","","","","","3"
"Rather not true","2006","Bremen","West Germany","","","","","3"
"Rather not true","2006","Lower Saxony","East Germany","","","","","3"
"Rather not true","2006","Bremen","East Germany","","","","","3"
"Rather not true","2006","North Rhine-Westphalia","West Germany","","","","","3"
"Rather not true","2006","North Rhine-Westphalia","East Germany","","","","","3"
"Rather not true","2006","Hesse","West Germany","","","","","3"
"Rather not true","2006","Hesse","East Germany","","","","","3"
"Rather not true","2006","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Rather not true","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Rather not true","2006","Baden-Württemberg","West Germany","","","","","3"
"Rather not true","2006","Baden-Württemberg","East Germany","","","","","3"
"Rather not true","2006","Bavaria","West Germany","","","","","3"
"Rather not true","2006","Bavaria","East Germany","","","","","3"
"Rather not true","2006","Berlin","West Germany","","","","","3"
"Rather not true","2006","Berlin","East Germany","","","","","3"
"Rather not true","2006","Brandenburg","West Germany","","","","","3"
"Rather not true","2006","Brandenburg","East Germany","","","","","3"
"Rather not true","2006","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Rather not true","2006","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Rather not true","2006","Saxony","East Germany","","","","","3"
"Rather not true","2006","Saxony","West Germany","","","","","3"
"Rather not true","2006","Saxony-Anhalt","West Germany","","","","","3"
"Rather not true","2006","Thuringia","West Germany","","","","","3"
"Rather not true","2006","Saxony-Anhalt","East Germany","","","","","3"
"Rather not true","2006","Thuringia","East Germany","","","","","3"
"Tends to agree","2006","Schleswig-Holstein","West Germany","","","","","2"
"Tends to agree","2006","Hamburg","West Germany","","","","","2"
"Tends to agree","2006","Schleswig-Holstein","East Germany","","","","","2"
"Tends to agree","2006","Hamburg","East Germany","","","","","2"
"Tends to agree","2006","Lower Saxony","West Germany","","","","","2"
"Tends to agree","2006","Lower Saxony","East Germany","","","","","2"
"Tends to agree","2006","Bremen","West Germany","","","","","2"
"Tends to agree","2006","Bremen","East Germany","","","","","2"
"Tends to agree","2006","North Rhine-Westphalia","West Germany","","","","","2"
"Tends to agree","2006","North Rhine-Westphalia","East Germany","","","","","2"
"Tends to agree","2006","Hesse","West Germany","","","","","2"
"Tends to agree","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Tends to agree","2006","Hesse","East Germany","","","","","2"
"Tends to agree","2006","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Tends to agree","2006","Baden-Württemberg","West Germany","","","","","2"
"Tends to agree","2006","Baden-Württemberg","East Germany","","","","","2"
"Tends to agree","2006","Bavaria","West Germany","","","","","2"
"Tends to agree","2006","Bavaria","East Germany","","","","","2"
"Tends to agree","2006","Berlin","West Germany","","","","","2"
"Tends to agree","2006","Berlin","East Germany","","","","","2"
"Tends to agree","2006","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Tends to agree","2006","Brandenburg","West Germany","","","","","2"
"Tends to agree","2006","Brandenburg","East Germany","","","","","2"
"Tends to agree","2006","Saxony","West Germany","","","","","2"
"Tends to agree","2006","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Tends to agree","2006","Saxony","East Germany","","","","","2"
"Tends to agree","2006","Saxony-Anhalt","West Germany","","","","","2"
"Tends to agree","2006","Saxony-Anhalt","East Germany","","","","","2"
"Tends to agree","2006","Thuringia","West Germany","","","","","2"
"Tends to agree","2006","Thuringia","East Germany","","","","","2"
"Totally disagree","2006","Hamburg","West Germany","","","","","4"
"Totally disagree","2006","Bremen","West Germany","","","","","4"
"Totally disagree","2006","Schleswig-Holstein","East Germany","","","","","4"
"Totally disagree","2006","Lower Saxony","East Germany","","","","","4"
"Totally disagree","2006","Schleswig-Holstein","West Germany","","","","","4"
"Totally disagree","2006","Hamburg","East Germany","","","","","4"
"Totally disagree","2006","Lower Saxony","West Germany","","","","","4"
"Totally disagree","2006","Bremen","East Germany","","","","","4"
"Totally disagree","2006","North Rhine-Westphalia","West Germany","","","","","4"
"Totally disagree","2006","North Rhine-Westphalia","East Germany","","","","","4"
"Totally disagree","2006","Hesse","West Germany","","","","","4"
"Totally disagree","2006","Hesse","East Germany","","","","","4"
"Totally disagree","2006","Rhineland-Palatinate,Saarland","West Germany","","","","","4"
"Totally disagree","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Totally disagree","2006","Baden-Württemberg","West Germany","","","","","4"
"Totally disagree","2006","Baden-Württemberg","East Germany","","","","","4"
"Totally disagree","2006","Bavaria","West Germany","","","","","4"
"Totally disagree","2006","Saxony-Anhalt","East Germany","","","","","4"
"Totally disagree","2006","Thuringia","West Germany","","","","","4"
"Totally disagree","2006","Thuringia","East Germany","","","","","4"
"Totally disagree","2006","Bavaria","East Germany","","","","","4"
"Totally disagree","2006","Berlin","West Germany","","","","","4"
"Totally disagree","2006","Berlin","East Germany","","","","","4"
"Totally disagree","2006","Brandenburg","West Germany","","","","","4"
"Totally disagree","2006","Brandenburg","East Germany","","","","","4"
"Totally disagree","2006","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Totally disagree","2006","Mecklenburg-Western Pomerania","East Germany","","","","","4"
"Totally disagree","2006","Saxony","West Germany","","","","","4"
"Totally disagree","2006","Saxony","East Germany","","","","","4"
"Totally disagree","2006","Saxony-Anhalt","West Germany","","","","","4"
"True entirely","2006","Hamburg","East Germany","","","","","1"
"True entirely","2006","Lower Saxony","West Germany","","","","","1"
"True entirely","2006","Lower Saxony","East Germany","","","","","1"
"True entirely","2006","Bremen","West Germany","","","","","1"
"True entirely","2006","Bremen","East Germany","","","","","1"
"True entirely","2006","North Rhine-Westphalia","West Germany","","","","","1"
"True entirely","2006","North Rhine-Westphalia","East Germany","","","","","1"
"True entirely","2006","Hesse","West Germany","","","","","1"
"True entirely","2006","Hesse","East Germany","","","","","1"
"True entirely","2006","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"True entirely","2006","Hamburg","West Germany","","","","","1"
"True entirely","2006","Schleswig-Holstein","West Germany","","","","","1"
"True entirely","2006","Schleswig-Holstein","East Germany","","","","","1"
"True entirely","2006","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"True entirely","2006","Baden-Württemberg","West Germany","","","","","1"
"True entirely","2006","Bavaria","West Germany","","","","","1"
"True entirely","2006","Baden-Württemberg","East Germany","","","","","1"
"True entirely","2006","Bavaria","East Germany","","","","","1"
"True entirely","2006","Berlin","West Germany","","","","","1"
"True entirely","2006","Berlin","East Germany","","","","","1"
"True entirely","2006","Brandenburg","West Germany","","","","","1"
"True entirely","2006","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"True entirely","2006","Brandenburg","East Germany","","","","","1"
"True entirely","2006","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"True entirely","2006","Saxony-Anhalt","West Germany","","","","","1"
"True entirely","2006","Thuringia","East Germany","","","","","1"
"True entirely","2006","Saxony","West Germany","","","","","1"
"True entirely","2006","Saxony","East Germany","","","","","1"
"True entirely","2006","Thuringia","West Germany","","","","","1"
"True entirely","2006","Saxony-Anhalt","East Germany","","","","","1"
"Rather not true","2007","Schleswig-Holstein","West Germany","","","","","3"
"Rather not true","2007","Schleswig-Holstein","East Germany","","","","","3"
"Rather not true","2007","Hamburg","West Germany","","","","","3"
"Rather not true","2007","Lower Saxony","West Germany","","","","","3"
"Rather not true","2007","Hamburg","East Germany","","","","","3"
"Rather not true","2007","Lower Saxony","East Germany","","","","","3"
"Rather not true","2007","Bremen","West Germany","","","","","3"
"Rather not true","2007","Bremen","East Germany","","","","","3"
"Rather not true","2007","North Rhine-Westphalia","West Germany","","","","","3"
"Rather not true","2007","North Rhine-Westphalia","East Germany","","","","","3"
"Rather not true","2007","Hesse","West Germany","","","","","3"
"Rather not true","2007","Hesse","East Germany","","","","","3"
"Rather not true","2007","Rhineland-Palatinate,Saarland","West Germany","","","","","3"
"Rather not true","2007","Baden-Württemberg","West Germany","","","","","3"
"Rather not true","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Rather not true","2007","Baden-Württemberg","East Germany","","","","","3"
"Rather not true","2007","Bavaria","West Germany","","","","","3"
"Rather not true","2007","Bavaria","East Germany","","","","","3"
"Rather not true","2007","Berlin","West Germany","","","","","3"
"Rather not true","2007","Berlin","East Germany","","","","","3"
"Rather not true","2007","Brandenburg","West Germany","","","","","3"
"Rather not true","2007","Brandenburg","East Germany","","","","","3"
"Rather not true","2007","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Rather not true","2007","Mecklenburg-Western Pomerania","East Germany","","","","","3"
"Rather not true","2007","Saxony","West Germany","","","","","3"
"Rather not true","2007","Saxony-Anhalt","West Germany","","","","","3"
"Rather not true","2007","Thuringia","West Germany","","","","","3"
"Rather not true","2007","Saxony","East Germany","","","","","3"
"Rather not true","2007","Saxony-Anhalt","East Germany","","","","","3"
"Rather not true","2007","Thuringia","East Germany","","","","","3"
"Tends to agree","2007","Schleswig-Holstein","West Germany","","","","","2"
"Tends to agree","2007","Hamburg","West Germany","","","","","2"
"Tends to agree","2007","Schleswig-Holstein","East Germany","","","","","2"
"Tends to agree","2007","Hamburg","East Germany","","","","","2"
"Tends to agree","2007","Lower Saxony","West Germany","","","","","2"
"Tends to agree","2007","Lower Saxony","East Germany","","","","","2"
"Tends to agree","2007","Bremen","West Germany","","","","","2"
"Tends to agree","2007","Bremen","East Germany","","","","","2"
"Tends to agree","2007","North Rhine-Westphalia","West Germany","","","","","2"
"Tends to agree","2007","North Rhine-Westphalia","East Germany","","","","","2"
"Tends to agree","2007","Hesse","West Germany","","","","","2"
"Tends to agree","2007","Rhineland-Palatinate,Saarland","West Germany","","","","","2"
"Tends to agree","2007","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Tends to agree","2007","Hesse","East Germany","","","","","2"
"Tends to agree","2007","Baden-Württemberg","West Germany","","","","","2"
"Tends to agree","2007","Bavaria","West Germany","","","","","2"
"Tends to agree","2007","Baden-Württemberg","East Germany","","","","","2"
"Tends to agree","2007","Bavaria","East Germany","","","","","2"
"Tends to agree","2007","Berlin","West Germany","","","","","2"
"Tends to agree","2007","Berlin","East Germany","","","","","2"
"Tends to agree","2007","Brandenburg","East Germany","","","","","2"
"Tends to agree","2007","Brandenburg","West Germany","","","","","2"
"Tends to agree","2007","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Tends to agree","2007","Saxony","West Germany","","","","","2"
"Tends to agree","2007","Mecklenburg-Western Pomerania","East Germany","","","","","2"
"Tends to agree","2007","Saxony-Anhalt","West Germany","","","","","2"
"Tends to agree","2007","Saxony","East Germany","","","","","2"
"Tends to agree","2007","Thuringia","East Germany","","","","","2"
"Tends to agree","2007","Saxony-Anhalt","East Germany","","","","","2"
"Tends to agree","2007","Thuringia","West Germany","","","","","2"
"Totally disagree","2007","Schleswig-Holstein","East Germany","","","","","4"
"Totally disagree","2007","Hamburg","West Germany","","","","","4"
"Totally disagree","2007","Lower Saxony","East Germany","","","","","4"
"Totally disagree","2007","Bremen","West Germany","","","","","4"
"Totally disagree","2007","Schleswig-Holstein","West Germany","","","","","4"
"Totally disagree","2007","Lower Saxony","West Germany","","","","","4"
"Totally disagree","2007","Hamburg","East Germany","","","","","4"
