"plb0195_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2003","Couple + C. LE and GT 16","indirect migration background","14","","",""
"Partly, partly","2003","1-pers.-HH","no migration background","150","0.191252544032851","0.163581387917054","0.218923700148648"
"Partly, partly","2003","1-pers.-HH","direct migration background","13","","",""
"Partly, partly","2003","1-pers.-HH","indirect migration background","13","","",""
"Partly, partly","2003","(Married) couple without C. ","no migration background","312","0.170993342169609","0.153799541492618","0.1881871428466"
"Partly, partly","2003","(Married) couple without C. ","direct migration background","33","0.208678306637013","0.14013005307052","0.277226560203505"
"Partly, partly","2003","(Married) couple without C. ","indirect migration background","7","","",""
"Partly, partly","2003","Single parent ","no migration background","57","0.163199073764186","0.122061642938942","0.20433650458943"
"Partly, partly","2003","Single parent ","direct migration background","6","","",""
"Partly, partly","2003","Single parent ","indirect migration background","2","","",""
"Partly, partly","2003","Couple + C. LE 16 ","no migration background","347","0.21673839240337","0.19722119051373","0.236255594293011"
"Partly, partly","2003","Couple + C. LE 16 ","direct migration background","61","0.22770702803681","0.172667472474991","0.282746583598629"
"Partly, partly","2003","Couple + C. LE 16 ","indirect migration background","19","","",""
"Partly, partly","2003","Couple + C. GT 16 ","no migration background","259","0.195954037163509","0.174500309655148","0.217407764671869"
"Partly, partly","2003","Couple + C. GT 16 ","direct migration background","19","","",""
"Partly, partly","2003","Couple + C. GT 16 ","indirect migration background","11","","",""
"Partly, partly","2003","Couple + C. LE and GT 16","no migration background","128","0.207887078694287","0.174805100663826","0.240969056724749"
"Partly, partly","2003","Couple + C. LE and GT 16","direct migration background","12","","",""
"Partly, partly","2003","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Paid","2003","1-pers.-HH","no migration background","69","0.0834724530066587","0.0640116131061048","0.102933292907213"
"Paid","2003","1-pers.-HH","direct migration background","2","","",""
"Paid","2003","1-pers.-HH","indirect migration background","8","","",""
"Paid","2003","(Married) couple without C. ","no migration background","177","0.114349260972238","0.099816397158091","0.128882124786385"
"Paid","2003","(Married) couple without C. ","direct migration background","30","0.298745397358185","0.221536085694232","0.375954709022138"
"Paid","2003","(Married) couple without C. ","indirect migration background","11","","",""
"Paid","2003","Single parent ","no migration background","36","0.0909059662733484","0.0589046500307534","0.122907282515943"
"Paid","2003","Single parent ","direct migration background","10","","",""
"Paid","2003","Single parent ","indirect migration background","4","","",""
"Paid","2003","Couple + C. LE 16 ","no migration background","192","0.132984316725896","0.116899730223677","0.149068903228115"
"Paid","2003","Couple + C. LE 16 ","direct migration background","62","0.250681044537929","0.193797091809271","0.307564997266588"
"Paid","2003","Couple + C. LE 16 ","indirect migration background","12","","",""
"Paid","2003","Couple + C. GT 16 ","no migration background","146","0.119210694687542","0.101696957016184","0.1367244323589"
"Paid","2003","Couple + C. GT 16 ","direct migration background","16","","",""
"Paid","2003","Couple + C. GT 16 ","indirect migration background","8","","",""
"Paid","2003","Couple + C. LE and GT 16","no migration background","69","0.145042488781967","0.1163344146195","0.173750562944434"
"Paid","2003","Couple + C. LE and GT 16","direct migration background","24","","",""
"Paid","2003","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Not paid","2003","1-pers.-HH","no migration background","176","0.210679723809743","0.181988093247792","0.239371354371693"
"Not paid","2003","1-pers.-HH","direct migration background","9","","",""
"Not paid","2003","1-pers.-HH","indirect migration background","3","","",""
"Not paid","2003","(Married) couple without C. ","no migration background","436","0.18659797902738","0.16880660993259","0.204389348122171"
"Not paid","2003","(Married) couple without C. ","direct migration background","19","","",""
"Not paid","2003","(Married) couple without C. ","indirect migration background","14","","",""
"Not paid","2003","Single parent ","no migration background","40","0.133909542141619","0.0959994680198571","0.17181961626338"
"Not paid","2003","Single parent ","direct migration background","3","","",""
"Not paid","2003","Single parent ","indirect migration background","2","","",""
"Not paid","2003","Couple + C. LE 16 ","no migration background","381","0.188780974164789","0.170243763470342","0.207318184859236"
"Not paid","2003","Couple + C. LE 16 ","direct migration background","25","","",""
"Not paid","2003","Couple + C. LE 16 ","indirect migration background","8","","",""
"Not paid","2003","Couple + C. GT 16 ","no migration background","271","0.139896433226609","0.121148046211349","0.158644820241869"
"Not paid","2003","Couple + C. GT 16 ","direct migration background","9","","",""
"Not paid","2003","Couple + C. GT 16 ","indirect migration background","6","","",""
"Not paid","2003","Couple + C. LE and GT 16","no migration background","111","0.137688922085177","0.109598022032748","0.165779822137605"
"Not paid","2003","Couple + C. LE and GT 16","direct migration background","7","","",""
"Not paid","2003","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Acclaimed","2004","1-pers.-HH","no migration background","376","0.518638164930703","0.482540654805097","0.55473567505631"
"Acclaimed","2004","1-pers.-HH","direct migration background","19","","",""
"Acclaimed","2004","1-pers.-HH","indirect migration background","14","","",""
"Acclaimed","2004","(Married) couple without C. ","no migration background","922","0.500839036953326","0.478267464953998","0.523410608952653"
"Acclaimed","2004","(Married) couple without C. ","direct migration background","64","0.437369408395932","0.354903098145496","0.519835718646369"
"Acclaimed","2004","(Married) couple without C. ","indirect migration background","26","","",""
"Acclaimed","2004","Single parent ","no migration background","160","0.536495762466201","0.479299629409243","0.59369189552316"
"Acclaimed","2004","Single parent ","direct migration background","19","","",""
"Acclaimed","2004","Single parent ","indirect migration background","9","","",""
"Acclaimed","2004","Couple + C. LE 16 ","no migration background","727","0.486297790704129","0.461621672072643","0.510973909335616"
"Acclaimed","2004","Couple + C. LE 16 ","direct migration background","80","0.481026124793984","0.411255589018384","0.550796660569584"
"Acclaimed","2004","Couple + C. LE 16 ","indirect migration background","29","","",""
"Acclaimed","2004","Couple + C. GT 16 ","no migration background","623","0.496107891897875","0.469104889831672","0.523110893964077"
"Acclaimed","2004","Couple + C. GT 16 ","direct migration background","45","0.528071655331034","0.425503663027135","0.630639647634933"
"Acclaimed","2004","Couple + C. GT 16 ","indirect migration background","29","","",""
"Acclaimed","2004","Couple + C. LE and GT 16","no migration background","246","0.436343284052676","0.3937996748683","0.478886893237053"
"Acclaimed","2004","Couple + C. LE and GT 16","direct migration background","28","","",""
"Acclaimed","2004","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Partly, partly","2004","1-pers.-HH","no migration background","119","0.152915244405781","0.12691376800642","0.178916720805142"
"Partly, partly","2004","1-pers.-HH","direct migration background","10","","",""
"Partly, partly","2004","1-pers.-HH","indirect migration background","8","","",""
"Partly, partly","2004","(Married) couple without C. ","no migration background","334","0.191925888444568","0.174147811141027","0.209703965748108"
"Partly, partly","2004","(Married) couple without C. ","direct migration background","28","","",""
"Partly, partly","2004","(Married) couple without C. ","indirect migration background","7","","",""
"Partly, partly","2004","Single parent ","no migration background","57","0.188997919407476","0.144092768407101","0.233903070407851"
"Partly, partly","2004","Single parent ","direct migration background","7","","",""
"Partly, partly","2004","Single parent ","indirect migration background","2","","",""
"Partly, partly","2004","Couple + C. LE 16 ","no migration background","307","0.187450116432224","0.168182062293664","0.206718170570784"
"Partly, partly","2004","Couple + C. LE 16 ","direct migration background","56","0.208726880848587","0.151976683558659","0.265477078138516"
"Partly, partly","2004","Couple + C. LE 16 ","indirect migration background","16","","",""
"Partly, partly","2004","Couple + C. GT 16 ","no migration background","256","0.210141562324567","0.18813836402115","0.232144760627983"
"Partly, partly","2004","Couple + C. GT 16 ","direct migration background","20","","",""
"Partly, partly","2004","Couple + C. GT 16 ","indirect migration background","11","","",""
"Partly, partly","2004","Couple + C. LE and GT 16","no migration background","110","0.238769356973577","0.202196383954981","0.275342329992174"
"Partly, partly","2004","Couple + C. LE and GT 16","direct migration background","14","","",""
"Partly, partly","2004","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Paid","2004","1-pers.-HH","no migration background","84","0.127146143296615","0.103078611895992","0.151213674697238"
"Paid","2004","1-pers.-HH","direct migration background","7","","",""
"Paid","2004","1-pers.-HH","indirect migration background","5","","",""
"Paid","2004","(Married) couple without C. ","no migration background","161","0.100844271495313","0.0872506401451915","0.114437902845435"
"Paid","2004","(Married) couple without C. ","direct migration background","18","","",""
"Paid","2004","(Married) couple without C. ","indirect migration background","4","","",""
"Paid","2004","Single parent ","no migration background","35","0.119419887997105","0.0822253274939892","0.156614448500221"
"Paid","2004","Single parent ","direct migration background","9","","",""
"Paid","2004","Single parent ","indirect migration background","5","","",""
"Paid","2004","Couple + C. LE 16 ","no migration background","172","0.126127787246786","0.109737017943086","0.142518556550485"
"Paid","2004","Couple + C. LE 16 ","direct migration background","40","0.196494010501339","0.141007911100085","0.251980109902593"
"Paid","2004","Couple + C. LE 16 ","indirect migration background","9","","",""
"Paid","2004","Couple + C. GT 16 ","no migration background","132","0.11142983609059","0.0944355935310284","0.128424078650152"
"Paid","2004","Couple + C. GT 16 ","direct migration background","15","","",""
"Paid","2004","Couple + C. GT 16 ","indirect migration background","8","","",""
"Paid","2004","Couple + C. LE and GT 16","no migration background","54","0.1405352139418","0.110721267782455","0.170349160101145"
"Paid","2004","Couple + C. LE and GT 16","direct migration background","24","","",""
"Paid","2004","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Not paid","2004","1-pers.-HH","no migration background","157","0.201300447366901","0.17233212968963","0.230268765044171"
"Not paid","2004","1-pers.-HH","direct migration background","10","","",""
"Not paid","2004","1-pers.-HH","indirect migration background","8","","",""
"Not paid","2004","(Married) couple without C. ","no migration background","468","0.206390803106794","0.188120702861129","0.224660903352458"
"Not paid","2004","(Married) couple without C. ","direct migration background","29","","",""
"Not paid","2004","(Married) couple without C. ","indirect migration background","12","","",""
"Not paid","2004","Single parent ","no migration background","40","0.155086430129218","0.113567160275023","0.196605699983412"
"Not paid","2004","Single parent ","direct migration background","3","","",""
"Not paid","2004","Single parent ","indirect migration background","","","",""
"Not paid","2004","Couple + C. LE 16 ","no migration background","370","0.200124305616861","0.180371392497219","0.219877218736503"
"Not paid","2004","Couple + C. LE 16 ","direct migration background","21","","",""
"Not paid","2004","Couple + C. LE 16 ","indirect migration background","9","","",""
"Not paid","2004","Couple + C. GT 16 ","no migration background","306","0.182320709686968","0.161467894027514","0.203173525346423"
"Not paid","2004","Couple + C. GT 16 ","direct migration background","11","","",""
"Not paid","2004","Couple + C. GT 16 ","indirect migration background","4","","",""
"Not paid","2004","Couple + C. LE and GT 16","no migration background","112","0.184352145031947","0.151087086931172","0.217617203132721"
"Not paid","2004","Couple + C. LE and GT 16","direct migration background","12","","",""
"Not paid","2004","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Acclaimed","2005","1-pers.-HH","no migration background","405","0.529815166415628","0.494653122507085","0.564977210324172"
"Acclaimed","2005","1-pers.-HH","direct migration background","16","","",""
"Acclaimed","2005","1-pers.-HH","indirect migration background","12","","",""
"Acclaimed","2005","(Married) couple without C. ","no migration background","880","0.530385763755332","0.506888604201043","0.553882923309621"
"Acclaimed","2005","(Married) couple without C. ","direct migration background","71","0.553653149500227","0.468199318079119","0.639106980921334"
"Acclaimed","2005","(Married) couple without C. ","indirect migration background","30","0.565419609119599","0.433207355748889","0.69763186249031"
"Acclaimed","2005","Single parent ","no migration background","174","0.603876271300382","0.547291892264813","0.660460650335952"
"Acclaimed","2005","Single parent ","direct migration background","19","","",""
"Acclaimed","2005","Single parent ","indirect migration background","10","","",""
"Acclaimed","2005","Couple + C. LE 16 ","no migration background","685","0.468425109869794","0.442552854494818","0.49429736524477"
"Acclaimed","2005","Couple + C. LE 16 ","direct migration background","83","0.405210448833201","0.333491515528577","0.476929382137825"
"Acclaimed","2005","Couple + C. LE 16 ","indirect migration background","31","0.370699781626672","0.255048407838326","0.486351155415018"
"Acclaimed","2005","Couple + C. GT 16 ","no migration background","560","0.50822043984364","0.479161540565839","0.537279339121441"
"Acclaimed","2005","Couple + C. GT 16 ","direct migration background","43","0.415508273657592","0.318432800578536","0.512583746736648"
"Acclaimed","2005","Couple + C. GT 16 ","indirect migration background","26","","",""
"Acclaimed","2005","Couple + C. LE and GT 16","no migration background","245","0.47200705602276","0.427895351015596","0.516118761029924"
"Acclaimed","2005","Couple + C. LE and GT 16","direct migration background","26","","",""
"Acclaimed","2005","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Partly, partly","2005","1-pers.-HH","no migration background","161","0.201960499185554","0.173677658801694","0.230243339569415"
"Partly, partly","2005","1-pers.-HH","direct migration background","11","","",""
"Partly, partly","2005","1-pers.-HH","indirect migration background","11","","",""
"Partly, partly","2005","(Married) couple without C. ","no migration background","283","0.167608951493983","0.150023192586159","0.185194710401807"
"Partly, partly","2005","(Married) couple without C. ","direct migration background","28","","",""
"Partly, partly","2005","(Married) couple without C. ","indirect migration background","4","","",""
"Partly, partly","2005","Single parent ","no migration background","58","0.212124990870136","0.164828194654136","0.259421787086136"
"Partly, partly","2005","Single parent ","direct migration background","5","","",""
"Partly, partly","2005","Single parent ","indirect migration background","2","","",""
"Partly, partly","2005","Couple + C. LE 16 ","no migration background","285","0.222106605101752","0.200555340675964","0.243657869527539"
"Partly, partly","2005","Couple + C. LE 16 ","direct migration background","51","0.331313611444562","0.262552526714652","0.400074696174471"
"Partly, partly","2005","Couple + C. LE 16 ","indirect migration background","18","","",""
"Partly, partly","2005","Couple + C. GT 16 ","no migration background","223","0.200801775446909","0.177516633588366","0.224086917305451"
"Partly, partly","2005","Couple + C. GT 16 ","direct migration background","26","","",""
"Partly, partly","2005","Couple + C. GT 16 ","indirect migration background","13","","",""
"Partly, partly","2005","Couple + C. LE and GT 16","no migration background","112","0.258859963174395","0.22015665219206","0.29756327415673"
"Partly, partly","2005","Couple + C. LE and GT 16","direct migration background","17","","",""
"Partly, partly","2005","Couple + C. LE and GT 16","indirect migration background","","","",""
"Paid","2005","1-pers.-HH","no migration background","55","0.0740352055962137","0.0555895544182791","0.0924808567741482"
"Paid","2005","1-pers.-HH","direct migration background","9","","",""
"Paid","2005","1-pers.-HH","indirect migration background","5","","",""
"Paid","2005","(Married) couple without C. ","no migration background","153","0.100606695237631","0.0864442880586618","0.114769102416601"
"Paid","2005","(Married) couple without C. ","direct migration background","12","","",""
"Paid","2005","(Married) couple without C. ","indirect migration background","9","","",""
"Paid","2005","Single parent ","no migration background","25","","",""
"Paid","2005","Single parent ","direct migration background","6","","",""
"Paid","2005","Single parent ","indirect migration background","","","",""
"Paid","2005","Couple + C. LE 16 ","no migration background","134","0.108535960876397","0.0924083246580309","0.124663597094763"
"Paid","2005","Couple + C. LE 16 ","direct migration background","27","","",""
"Paid","2005","Couple + C. LE 16 ","indirect migration background","9","","",""
"Paid","2005","Couple + C. GT 16 ","no migration background","119","0.131002546580652","0.1113907680803","0.150614325081005"
"Paid","2005","Couple + C. GT 16 ","direct migration background","18","","",""
"Paid","2005","Couple + C. GT 16 ","indirect migration background","9","","",""
"Paid","2005","Couple + C. LE and GT 16","no migration background","54","0.120586299224238","0.0918115772035728","0.149361021244904"
"Paid","2005","Couple + C. LE and GT 16","direct migration background","18","","",""
"Paid","2005","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Not paid","2005","1-pers.-HH","no migration background","153","0.194189128802604","0.166321075762708","0.2220571818425"
"Not paid","2005","1-pers.-HH","direct migration background","6","","",""
"Not paid","2005","1-pers.-HH","indirect migration background","10","","",""
"Not paid","2005","(Married) couple without C. ","no migration background","417","0.201398589513053","0.182516847543093","0.220280331483013"
"Not paid","2005","(Married) couple without C. ","direct migration background","19","","",""
"Not paid","2005","(Married) couple without C. ","indirect migration background","11","","",""
"Not paid","2005","Single parent ","no migration background","30","0.0729311264675871","0.0428482331657363","0.103014019769438"
"Not paid","2005","Single parent ","direct migration background","2","","",""
"Not paid","2005","Single parent ","indirect migration background","3","","",""
"Not paid","2005","Couple + C. LE 16 ","no migration background","325","0.200932324152057","0.180156959186806","0.221707689117308"
"Not paid","2005","Couple + C. LE 16 ","direct migration background","19","","",""
"Not paid","2005","Couple + C. LE 16 ","indirect migration background","9","","",""
"Not paid","2005","Couple + C. GT 16 ","no migration background","235","0.159975238128799","0.138667356012843","0.181283120244754"
"Not paid","2005","Couple + C. GT 16 ","direct migration background","12","","",""
"Not paid","2005","Couple + C. GT 16 ","indirect migration background","5","","",""
"Not paid","2005","Couple + C. LE and GT 16","no migration background","81","0.148546681578606","0.117121525883322","0.179971837273891"
"Not paid","2005","Couple + C. LE and GT 16","direct migration background","9","","",""
"Not paid","2005","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Acclaimed","2006","1-pers.-HH","no migration background","411","0.479454076192784","0.44616183211672","0.512746320268849"
"Acclaimed","2006","1-pers.-HH","direct migration background","21","","",""
"Acclaimed","2006","1-pers.-HH","indirect migration background","22","","",""
"Acclaimed","2006","(Married) couple without C. ","no migration background","973","0.509731454692632","0.487583154024866","0.531879755360399"
"Acclaimed","2006","(Married) couple without C. ","direct migration background","56","0.412285891644858","0.331322962182117","0.493248821107598"
"Acclaimed","2006","(Married) couple without C. ","indirect migration background","30","0.634867947990201","0.517821539395696","0.751914356584705"
"Acclaimed","2006","Single parent ","no migration background","190","0.576378666705829","0.522068968252544","0.630688365159114"
"Acclaimed","2006","Single parent ","direct migration background","23","","",""
"Acclaimed","2006","Single parent ","indirect migration background","11","","",""
"Acclaimed","2006","Couple + C. LE 16 ","no migration background","796","0.491469079874392","0.466684852529974","0.51625330721881"
"Acclaimed","2006","Couple + C. LE 16 ","direct migration background","72","0.464452975476112","0.391594258596443","0.53731169235578"
"Acclaimed","2006","Couple + C. LE 16 ","indirect migration background","34","0.450999413161073","0.336063371670079","0.565935454652066"
"Acclaimed","2006","Couple + C. GT 16 ","no migration background","643","0.507341734842747","0.480027942771342","0.534655526914153"
"Acclaimed","2006","Couple + C. GT 16 ","direct migration background","58","0.545631168298711","0.449003420584236","0.642258916013187"
"Acclaimed","2006","Couple + C. GT 16 ","indirect migration background","27","","",""
"Acclaimed","2006","Couple + C. LE and GT 16","no migration background","260","0.468489358590107","0.424706545143983","0.512272172036231"
"Acclaimed","2006","Couple + C. LE and GT 16","direct migration background","24","","",""
"Acclaimed","2006","Couple + C. LE and GT 16","indirect migration background","10","","",""
"Partly, partly","2006","1-pers.-HH","no migration background","174","0.201763066107792","0.175019040400928","0.228507091814656"
"Partly, partly","2006","1-pers.-HH","direct migration background","20","","",""
"Partly, partly","2006","1-pers.-HH","indirect migration background","6","","",""
"Partly, partly","2006","(Married) couple without C. ","no migration background","337","0.173055138799916","0.156294784131085","0.189815493468747"
"Partly, partly","2006","(Married) couple without C. ","direct migration background","36","0.200895167728701","0.134994389610578","0.266795945846823"
"Partly, partly","2006","(Married) couple without C. ","indirect migration background","11","","",""
"Partly, partly","2006","Single parent ","no migration background","67","0.2465806009536","0.199207437853317","0.293953764053883"
"Partly, partly","2006","Single parent ","direct migration background","5","","",""
"Partly, partly","2006","Single parent ","indirect migration background","3","","",""
"Partly, partly","2006","Couple + C. LE 16 ","no migration background","264","0.189462655051634","0.170035154665666","0.208890155437602"
"Partly, partly","2006","Couple + C. LE 16 ","direct migration background","43","0.214201763853739","0.154266988114431","0.274136539593047"
"Partly, partly","2006","Couple + C. LE 16 ","indirect migration background","16","","",""
"Partly, partly","2006","Couple + C. GT 16 ","no migration background","242","0.194923442167521","0.173280841606866","0.216566042728177"
"Partly, partly","2006","Couple + C. GT 16 ","direct migration background","11","","",""
"Partly, partly","2006","Couple + C. GT 16 ","indirect migration background","11","","",""
"Partly, partly","2006","Couple + C. LE and GT 16","no migration background","93","0.174228181941863","0.140947895988613","0.207508467895113"
"Partly, partly","2006","Couple + C. LE and GT 16","direct migration background","18","","",""
"Partly, partly","2006","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Paid","2006","1-pers.-HH","no migration background","78","0.0984105499275642","0.0785603320843355","0.118260767770793"
"Paid","2006","1-pers.-HH","direct migration background","6","","",""
"Paid","2006","1-pers.-HH","indirect migration background","8","","",""
"Paid","2006","(Married) couple without C. ","no migration background","168","0.10080165656801","0.0874629333190981","0.114140379816922"
"Paid","2006","(Married) couple without C. ","direct migration background","25","","",""
"Paid","2006","(Married) couple without C. ","indirect migration background","5","","",""
"Paid","2006","Single parent ","no migration background","28","","",""
"Paid","2006","Single parent ","direct migration background","7","","",""
"Paid","2006","Single parent ","indirect migration background","1","","",""
"Paid","2006","Couple + C. LE 16 ","no migration background","143","0.108252658580536","0.0928495350239848","0.123655782137088"
"Paid","2006","Couple + C. LE 16 ","direct migration background","40","0.182025158647233","0.125655225381191","0.238395091913274"
"Paid","2006","Couple + C. LE 16 ","indirect migration background","9","","",""
"Paid","2006","Couple + C. GT 16 ","no migration background","124","0.121962230082662","0.104083852916319","0.139840607249005"
"Paid","2006","Couple + C. GT 16 ","direct migration background","19","","",""
"Paid","2006","Couple + C. GT 16 ","indirect migration background","8","","",""
"Paid","2006","Couple + C. LE and GT 16","no migration background","53","0.140132223500217","0.109675536383732","0.170588910616702"
"Paid","2006","Couple + C. LE and GT 16","direct migration background","20","","",""
"Paid","2006","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Not paid","2006","1-pers.-HH","no migration background","202","0.220372307771859","0.192749859082302","0.247994756461417"
"Not paid","2006","1-pers.-HH","direct migration background","9","","",""
"Not paid","2006","1-pers.-HH","indirect migration background","11","","",""
"Not paid","2006","(Married) couple without C. ","no migration background","479","0.216411749939442","0.198167036178802","0.234656463700082"
"Not paid","2006","(Married) couple without C. ","direct migration background","25","","",""
"Not paid","2006","(Married) couple without C. ","indirect migration background","19","","",""
"Not paid","2006","Single parent ","no migration background","33","0.10191642946885","0.0686646411668575","0.135168217770843"
"Not paid","2006","Single parent ","direct migration background","9","","",""
"Not paid","2006","Single parent ","indirect migration background","3","","",""
"Not paid","2006","Couple + C. LE 16 ","no migration background","360","0.210815606493438","0.19059429937509","0.231036913611786"
"Not paid","2006","Couple + C. LE 16 ","direct migration background","25","","",""
"Not paid","2006","Couple + C. LE 16 ","indirect migration background","13","","",""
"Not paid","2006","Couple + C. GT 16 ","no migration background","278","0.17577259290707","0.154977640872469","0.196567544941671"
"Not paid","2006","Couple + C. GT 16 ","direct migration background","14","","",""
"Not paid","2006","Couple + C. GT 16 ","indirect migration background","5","","",""
"Not paid","2006","Couple + C. LE and GT 16","no migration background","93","0.217150235967813","0.180974515972053","0.253325955963572"
"Not paid","2006","Couple + C. LE and GT 16","direct migration background","11","","",""
"Not paid","2006","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Acclaimed","2007","1-pers.-HH","no migration background","438","0.514246748363101","0.480407577205276","0.548085919520925"
"Acclaimed","2007","1-pers.-HH","direct migration background","22","","",""
"Acclaimed","2007","1-pers.-HH","indirect migration background","20","","",""
"Acclaimed","2007","(Married) couple without C. ","no migration background","887","0.498808628873929","0.475619943117481","0.521997314630376"
"Acclaimed","2007","(Married) couple without C. ","direct migration background","56","0.491941904258173","0.402864202635801","0.581019605880545"
"Acclaimed","2007","(Married) couple without C. ","indirect migration background","35","0.498778213643646","0.386366905283504","0.611189522003788"
"Acclaimed","2007","Single parent ","no migration background","158","0.52903706393099","0.47264717254483","0.58542695531715"
"Acclaimed","2007","Single parent ","direct migration background","18","","",""
"Acclaimed","2007","Single parent ","indirect migration background","6","","",""
"Acclaimed","2007","Couple + C. LE 16 ","no migration background","715","0.481041409862547","0.45543008829189","0.506652731433203"
"Acclaimed","2007","Couple + C. LE 16 ","direct migration background","67","0.440720356332771","0.364503619593866","0.516937093071676"
"Acclaimed","2007","Couple + C. LE 16 ","indirect migration background","37","0.464322616460021","0.352197509782697","0.576447723137345"
"Acclaimed","2007","Couple + C. GT 16 ","no migration background","613","0.483217516376199","0.45525662344599","0.511178409306409"
"Acclaimed","2007","Couple + C. GT 16 ","direct migration background","44","0.394603391007389","0.289453350736459","0.499753431278318"
"Acclaimed","2007","Couple + C. GT 16 ","indirect migration background","24","","",""
"Acclaimed","2007","Couple + C. LE and GT 16","no migration background","216","0.499114917409766","0.451856063289542","0.546373771529991"
"Acclaimed","2007","Couple + C. LE and GT 16","direct migration background","22","","",""
"Acclaimed","2007","Couple + C. LE and GT 16","indirect migration background","5","","",""
"Partly, partly","2007","1-pers.-HH","no migration background","154","0.189128557111917","0.162614228211675","0.215642886012159"
"Partly, partly","2007","1-pers.-HH","direct migration background","9","","",""
"Partly, partly","2007","1-pers.-HH","indirect migration background","14","","",""
"Partly, partly","2007","(Married) couple without C. ","no migration background","302","0.186840239213563","0.168763066358867","0.204917412068259"
"Partly, partly","2007","(Married) couple without C. ","direct migration background","29","","",""
"Partly, partly","2007","(Married) couple without C. ","indirect migration background","13","","",""
"Partly, partly","2007","Single parent ","no migration background","68","0.238775424324904","0.190612144221589","0.286938704428218"
"Partly, partly","2007","Single parent ","direct migration background","7","","",""
"Partly, partly","2007","Single parent ","indirect migration background","4","","",""
"Partly, partly","2007","Couple + C. LE 16 ","no migration background","296","0.246838503543688","0.224736842612902","0.268940164474475"
"Partly, partly","2007","Couple + C. LE 16 ","direct migration background","34","0.179497433875444","0.120582772917139","0.238412094833748"
"Partly, partly","2007","Couple + C. LE 16 ","indirect migration background","16","","",""
"Partly, partly","2007","Couple + C. GT 16 ","no migration background","246","0.227250417154191","0.203802863200677","0.250697971107704"
"Partly, partly","2007","Couple + C. GT 16 ","direct migration background","22","","",""
"Partly, partly","2007","Couple + C. GT 16 ","indirect migration background","11","","",""
"Partly, partly","2007","Couple + C. LE and GT 16","no migration background","101","0.247875974755081","0.207065108656249","0.288686840853914"
"Partly, partly","2007","Couple + C. LE and GT 16","direct migration background","17","","",""
"Partly, partly","2007","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Paid","2007","1-pers.-HH","no migration background","60","0.0749870907772458","0.0571553709860974","0.0928188105683942"
"Paid","2007","1-pers.-HH","direct migration background","8","","",""
"Paid","2007","1-pers.-HH","indirect migration background","3","","",""
"Paid","2007","(Married) couple without C. ","no migration background","165","0.106342459960097","0.0920454151969796","0.120639504723214"
"Paid","2007","(Married) couple without C. ","direct migration background","17","","",""
"Paid","2007","(Married) couple without C. ","indirect migration background","10","","",""
"Paid","2007","Single parent ","no migration background","29","","",""
"Paid","2007","Single parent ","direct migration background","4","","",""
"Paid","2007","Single parent ","indirect migration background","1","","",""
"Paid","2007","Couple + C. LE 16 ","no migration background","122","0.0897930963708759","0.0751387672478061","0.104447425493946"
"Paid","2007","Couple + C. LE 16 ","direct migration background","32","0.206172094632117","0.144066258766845","0.268277930497388"
"Paid","2007","Couple + C. LE 16 ","indirect migration background","7","","",""
"Paid","2007","Couple + C. GT 16 ","no migration background","106","0.11347874566727","0.0957316353410177","0.131225855993522"
"Paid","2007","Couple + C. GT 16 ","direct migration background","8","","",""
"Paid","2007","Couple + C. GT 16 ","indirect migration background","5","","",""
"Paid","2007","Couple + C. LE and GT 16","no migration background","34","0.0698156837238173","0.0457291188393138","0.0939022486083207"
"Paid","2007","Couple + C. LE and GT 16","direct migration background","16","","",""
"Paid","2007","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Not paid","2007","1-pers.-HH","no migration background","186","0.221637603747736","0.193516087835474","0.249759119659998"
"Not paid","2007","1-pers.-HH","direct migration background","5","","",""
"Not paid","2007","1-pers.-HH","indirect migration background","13","","",""
"Not paid","2007","(Married) couple without C. ","no migration background","432","0.208008671952411","0.189184828712176","0.226832515192647"
"Not paid","2007","(Married) couple without C. ","direct migration background","19","","",""
"Not paid","2007","(Married) couple without C. ","indirect migration background","18","","",""
"Not paid","2007","Single parent ","no migration background","46","0.127897644454485","0.0901682490438905","0.16562703986508"
"Not paid","2007","Single parent ","direct migration background","6","","",""
"Not paid","2007","Single parent ","indirect migration background","3","","",""
"Not paid","2007","Couple + C. LE 16 ","no migration background","329","0.182326990222889","0.162534988621598","0.20211899182418"
"Not paid","2007","Couple + C. LE 16 ","direct migration background","30","0.173610115159669","0.115462179964927","0.23175805035441"
