"pli0095_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2001","Berlin","Not Employed","25","","",""
"Min 1x per week","2001","Berlin","Employed","38","0.0737477394865215","0.0511969247501513","0.0962985542228918"
"Min 1x per week","2001","Brandenburg","Not Employed","57","0.137811513447185","0.103512937496662","0.172110089397709"
"Min 1x per week","2001","Brandenburg","Employed","71","0.127015620885992","0.0997030965690253","0.154328145202959"
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Not Employed","29","","",""
"Min 1x per week","2001","Mecklenburg-Western Pomerania","Employed","48","0.175335405499661","0.135093872509211","0.215576938490112"
"Min 1x per week","2001","Saxony","Not Employed","104","0.171647748645902","0.142365463925646","0.200930033366157"
"Min 1x per week","2001","Saxony","Employed","110","0.12734709543193","0.106716445221154","0.147977745642705"
"Min 1x per week","2001","Saxony-Anhalt","Not Employed","58","0.145689257696175","0.111456671655102","0.179921843737248"
"Min 1x per week","2001","Saxony-Anhalt","Employed","70","0.119267856783422","0.0930713695786066","0.145464343988238"
"Min 1x per week","2001","Thuringia","Not Employed","34","0.0872511286115403","0.0588773306678671","0.115624926555214"
"Min 1x per week","2001","Thuringia","Employed","61","0.124529959130817","0.0979322149352505","0.151127703326383"
"Min 1x per month","2001","Schleswig-Holstein","Not Employed","60","0.268675285262108","0.211880410417024","0.325470160107192"
"Min 1x per month","2001","Schleswig-Holstein","Employed","152","0.34626090265375","0.300430689365805","0.392091115941695"
"Min 1x per month","2001","Hamburg","Not Employed","27","","",""
"Min 1x per month","2001","Hamburg","Employed","50","0.292815942938469","0.224005074285916","0.361626811591022"
"Min 1x per month","2001","Lower Saxony","Not Employed","155","0.216976491288161","0.185904543062631","0.248048439513692"
"Min 1x per month","2001","Lower Saxony","Employed","392","0.35487449621402","0.327399057961521","0.382349934466518"
"Min 1x per month","2001","Bremen","Not Employed","8","","",""
"Min 1x per month","2001","Bremen","Employed","33","0.262972573084701","0.176685618019353","0.349259528150049"
"Min 1x per month","2001","North Rhine-Westphalia","Not Employed","468","0.240105664145786","0.220121437939793","0.260089890351779"
"Min 1x per month","2001","North Rhine-Westphalia","Employed","1006","0.349263269219932","0.33186405717215","0.366662481267715"
"Min 1x per month","2001","Hesse","Not Employed","124","0.216716789227527","0.181440074319618","0.251993504135435"
"Min 1x per month","2001","Hesse","Employed","361","0.358402981750986","0.328116284034241","0.388689679467731"
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Not Employed","127","0.223596431285954","0.188615929485493","0.258576933086415"
"Min 1x per month","2001","Rhineland-Palatinate,Saarland","Employed","260","0.301415944769722","0.269697454156408","0.333134435383036"
"Min 1x per month","2001","Baden-Württemberg","Not Employed","229","0.239268971237494","0.211128815560528","0.26740912691446"
"Min 1x per month","2001","Baden-Württemberg","Employed","570","0.331057854013322","0.30881162621711","0.353304081809535"
"Min 1x per month","2001","Bavaria","Not Employed","226","0.214899196733518","0.189728781443286","0.24006961202375"
"Min 1x per month","2001","Bavaria","Employed","538","0.257505876592061","0.238404428780718","0.276607324403405"
"Min 1x per month","2001","Berlin","Not Employed","82","0.270857243477903","0.21833318766487","0.323381299290936"
"Min 1x per month","2001","Berlin","Employed","174","0.329759819827975","0.289196140698462","0.370323498957487"
"Min 1x per month","2001","Brandenburg","Not Employed","108","0.260042496808257","0.216395156870928","0.303689836745586"
"Min 1x per month","2001","Brandenburg","Employed","192","0.34001889260538","0.301163856845099","0.378873928365662"
"Min 1x per month","2001","Mecklenburg-Western Pomerania","Not Employed","54","0.299883618622434","0.23080140747454","0.368965829770327"
"Min 1x per month","2001","Mecklenburg-Western Pomerania","Employed","136","0.404116153611048","0.35218416626803","0.456048140954065"
"Min 1x per month","2001","Saxony","Not Employed","188","0.264415042628745","0.230166832939849","0.298663252317642"
"Min 1x per month","2001","Saxony","Employed","387","0.365714060042712","0.335907559146146","0.395520560939277"
"Min 1x per month","2001","Saxony-Anhalt","Not Employed","116","0.269849870418193","0.226778846159074","0.312920894677312"
"Min 1x per month","2001","Saxony-Anhalt","Employed","193","0.32612522631723","0.288233776370654","0.364016676263806"
"Min 1x per month","2001","Thuringia","Not Employed","110","0.251944727895671","0.208295579574698","0.295593876216643"
"Min 1x per month","2001","Thuringia","Employed","211","0.3421307637092","0.303914071894633","0.380347455523767"
"Rarely","2001","Schleswig-Holstein","Not Employed","85","0.351853480126128","0.290666688038502","0.413040272213754"
"Rarely","2001","Schleswig-Holstein","Employed","193","0.503386987384461","0.455224605117419","0.551549369651503"
"Rarely","2001","Hamburg","Not Employed","43","0.40162357183094","0.306950533676311","0.49629660998557"
"Rarely","2001","Hamburg","Employed","81","0.474145302088829","0.398639199258743","0.549651404918915"
"Rarely","2001","Lower Saxony","Not Employed","294","0.410141806769064","0.373063868992634","0.447219744545494"
"Rarely","2001","Lower Saxony","Employed","568","0.470932709154558","0.442269816809283","0.499595601499833"
"Rarely","2001","Bremen","Not Employed","23","","",""
"Rarely","2001","Bremen","Employed","46","0.508976886246433","0.41099448256157","0.606959289931297"
"Rarely","2001","North Rhine-Westphalia","Not Employed","725","0.410364547255937","0.387350858167199","0.433378236344676"
"Rarely","2001","North Rhine-Westphalia","Employed","1361","0.469250444259146","0.451036767329532","0.487464121188761"
"Rarely","2001","Hesse","Not Employed","204","0.382282785084746","0.340675472028474","0.423890098141019"
"Rarely","2001","Hesse","Employed","404","0.428189302767741","0.396937218116831","0.459441387418651"
"Rarely","2001","Rhineland-Palatinate,Saarland","Not Employed","207","0.365052648446786","0.324632635369302","0.405472661524271"
"Rarely","2001","Rhineland-Palatinate,Saarland","Employed","365","0.471627557916821","0.437121946068358","0.506133169765285"
"Rarely","2001","Baden-Württemberg","Not Employed","277","0.305789098159122","0.27539953529596","0.336178661022284"
"Rarely","2001","Baden-Württemberg","Employed","749","0.459028739776325","0.435471891319546","0.482585588233104"
"Rarely","2001","Bavaria","Not Employed","401","0.369568124197398","0.339989592677386","0.39914665571741"
"Rarely","2001","Bavaria","Employed","968","0.468672170158801","0.446872894237144","0.490471446080457"
"Rarely","2001","Berlin","Not Employed","118","0.43175866242355","0.373216510031893","0.490300814815206"
"Rarely","2001","Berlin","Employed","273","0.52462273940453","0.481533780850474","0.567711697958586"
"Rarely","2001","Brandenburg","Not Employed","152","0.37742929905977","0.32919628822059","0.425662309898949"
"Rarely","2001","Brandenburg","Employed","293","0.512786300825122","0.471788742762035","0.553783858888208"
"Rarely","2001","Mecklenburg-Western Pomerania","Not Employed","62","0.375511219906648","0.302501863907919","0.448520575905377"
"Rarely","2001","Mecklenburg-Western Pomerania","Employed","151","0.40536210429188","0.353404526639867","0.457319681943893"
"Rarely","2001","Saxony","Not Employed","238","0.359003326838749","0.321750820338047","0.396255833339451"
"Rarely","2001","Saxony","Employed","463","0.46530146734515","0.43443269686056","0.496170237829741"
"Rarely","2001","Saxony-Anhalt","Not Employed","173","0.389499255498679","0.342182558083336","0.436815952914021"
"Rarely","2001","Saxony-Anhalt","Employed","304","0.524801794482949","0.48443776825973","0.565165820706168"
"Rarely","2001","Thuringia","Not Employed","175","0.453989517258469","0.40393080243969","0.504048232077247"
"Rarely","2001","Thuringia","Employed","290","0.477436202713015","0.437200223900952","0.517672181525079"
"Never","2001","Schleswig-Holstein","Not Employed","45","0.22868406345773","0.174872666709751","0.282495460205709"
"Never","2001","Schleswig-Holstein","Employed","24","","",""
"Never","2001","Hamburg","Not Employed","25","","",""
"Never","2001","Hamburg","Employed","12","","",""
"Never","2001","Lower Saxony","Not Employed","147","0.241143420452091","0.208896198749967","0.273390642154215"
"Never","2001","Lower Saxony","Employed","76","0.0669840330017753","0.0526286325316932","0.0813394334718574"
"Never","2001","Bremen","Not Employed","15","","",""
"Never","2001","Bremen","Employed","8","","",""
"Never","2001","North Rhine-Westphalia","Not Employed","363","0.242064961118319","0.22202524855861","0.262104673678028"
"Never","2001","North Rhine-Westphalia","Employed","182","0.0610015083283741","0.0522667036689308","0.0697363129878173"
"Never","2001","Hesse","Not Employed","115","0.24601461627497","0.209138568737288","0.282890663812651"
"Never","2001","Hesse","Employed","72","0.0787876993316975","0.0617722265332912","0.0958031721301038"
"Never","2001","Rhineland-Palatinate,Saarland","Not Employed","155","0.321816415392243","0.282594610663129","0.361038220121356"
"Never","2001","Rhineland-Palatinate,Saarland","Employed","88","0.119333722240675","0.0969255030656212","0.141741941415729"
"Never","2001","Baden-Württemberg","Not Employed","209","0.290667786699233","0.260718186269904","0.320617387128561"
"Never","2001","Baden-Württemberg","Employed","117","0.0687692745170995","0.0568063869101798","0.0807321621240192"
"Never","2001","Bavaria","Not Employed","283","0.313015654424666","0.284599407135468","0.341431901713863"
"Never","2001","Bavaria","Employed","289","0.153475047342488","0.137729238538065","0.169220856146911"
"Never","2001","Berlin","Not Employed","50","0.214314836828204","0.165815908847075","0.262813764809332"
"Never","2001","Berlin","Employed","31","0.071869701280974","0.0495853171906038","0.0941540853713443"
"Never","2001","Brandenburg","Not Employed","71","0.224716690684788","0.183184952202141","0.266248429167435"
"Never","2001","Brandenburg","Employed","15","","",""
"Never","2001","Mecklenburg-Western Pomerania","Not Employed","24","","",""
"Never","2001","Mecklenburg-Western Pomerania","Employed","8","","",""
"Never","2001","Saxony","Not Employed","107","0.204933881886604","0.173587538896652","0.236280224876556"
"Never","2001","Saxony","Employed","43","0.0416373771802081","0.0292749359351208","0.0539998184252954"
"Never","2001","Saxony-Anhalt","Not Employed","61","0.194961616386953","0.156520068934283","0.233403163839623"
"Never","2001","Saxony-Anhalt","Employed","21","","",""
"Never","2001","Thuringia","Not Employed","61","0.20681462623432","0.166092141790114","0.247537110678527"
"Never","2001","Thuringia","Employed","30","0.0559030744469678","0.0373970395900617","0.0744091093038739"
"Min 1x per week","2002","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per week","2002","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2002","Hamburg","Not Employed","","","",""
"Min 1x per week","2002","Hamburg","Employed","","","",""
"Min 1x per week","2002","Lower Saxony","Not Employed","","","",""
"Min 1x per week","2002","Lower Saxony","Employed","","","",""
"Min 1x per week","2002","Bremen","Not Employed","","","",""
"Min 1x per week","2002","Bremen","Employed","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","Employed","","","",""
"Min 1x per week","2002","Hesse","Not Employed","","","",""
"Min 1x per week","2002","Hesse","Employed","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per week","2002","Baden-Württemberg","Not Employed","","","",""
"Min 1x per week","2002","Baden-Württemberg","Employed","","","",""
"Min 1x per week","2002","Bavaria","Not Employed","","","",""
"Min 1x per week","2002","Bavaria","Employed","","","",""
"Min 1x per week","2002","Berlin","Not Employed","","","",""
"Min 1x per week","2002","Berlin","Employed","","","",""
"Min 1x per week","2002","Brandenburg","Not Employed","","","",""
"Min 1x per week","2002","Brandenburg","Employed","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2002","Saxony","Not Employed","","","",""
"Min 1x per week","2002","Saxony","Employed","","","",""
"Min 1x per week","2002","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2002","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2002","Thuringia","Not Employed","","","",""
"Min 1x per week","2002","Thuringia","Employed","","","",""
"Min 1x per month","2002","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per month","2002","Schleswig-Holstein","Employed","","","",""
"Min 1x per month","2002","Hamburg","Not Employed","","","",""
"Min 1x per month","2002","Hamburg","Employed","","","",""
"Min 1x per month","2002","Lower Saxony","Not Employed","","","",""
"Min 1x per month","2002","Lower Saxony","Employed","","","",""
"Min 1x per month","2002","Bremen","Not Employed","","","",""
"Min 1x per month","2002","Bremen","Employed","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","Employed","","","",""
"Min 1x per month","2002","Hesse","Not Employed","","","",""
"Min 1x per month","2002","Hesse","Employed","","","",""
"Min 1x per month","2002","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per month","2002","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per month","2002","Baden-Württemberg","Not Employed","","","",""
"Min 1x per month","2002","Baden-Württemberg","Employed","","","",""
"Min 1x per month","2002","Bavaria","Not Employed","","","",""
"Min 1x per month","2002","Bavaria","Employed","","","",""
"Min 1x per month","2002","Berlin","Not Employed","","","",""
"Min 1x per month","2002","Berlin","Employed","","","",""
"Min 1x per month","2002","Brandenburg","Not Employed","","","",""
"Min 1x per month","2002","Brandenburg","Employed","","","",""
"Min 1x per month","2002","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per month","2002","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per month","2002","Saxony","Not Employed","","","",""
"Min 1x per month","2002","Saxony","Employed","","","",""
"Min 1x per month","2002","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per month","2002","Saxony-Anhalt","Employed","","","",""
"Min 1x per month","2002","Thuringia","Not Employed","","","",""
"Min 1x per month","2002","Thuringia","Employed","","","",""
"Rarely","2002","Schleswig-Holstein","Not Employed","","","",""
"Rarely","2002","Schleswig-Holstein","Employed","","","",""
"Rarely","2002","Hamburg","Not Employed","","","",""
"Rarely","2002","Hamburg","Employed","","","",""
"Rarely","2002","Lower Saxony","Not Employed","","","",""
"Rarely","2002","Lower Saxony","Employed","","","",""
"Rarely","2002","Bremen","Not Employed","","","",""
"Rarely","2002","Bremen","Employed","","","",""
"Rarely","2002","North Rhine-Westphalia","Not Employed","","","",""
"Rarely","2002","North Rhine-Westphalia","Employed","","","",""
"Rarely","2002","Hesse","Not Employed","","","",""
"Rarely","2002","Hesse","Employed","","","",""
"Rarely","2002","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Rarely","2002","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely","2002","Baden-Württemberg","Not Employed","","","",""
"Rarely","2002","Baden-Württemberg","Employed","","","",""
"Rarely","2002","Bavaria","Not Employed","","","",""
"Rarely","2002","Bavaria","Employed","","","",""
"Rarely","2002","Berlin","Not Employed","","","",""
"Rarely","2002","Berlin","Employed","","","",""
"Rarely","2002","Brandenburg","Not Employed","","","",""
"Rarely","2002","Brandenburg","Employed","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Rarely","2002","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely","2002","Saxony","Not Employed","","","",""
"Rarely","2002","Saxony","Employed","","","",""
"Rarely","2002","Saxony-Anhalt","Not Employed","","","",""
"Rarely","2002","Saxony-Anhalt","Employed","","","",""
"Rarely","2002","Thuringia","Not Employed","","","",""
"Rarely","2002","Thuringia","Employed","","","",""
"Never","2002","Schleswig-Holstein","Not Employed","","","",""
"Never","2002","Schleswig-Holstein","Employed","","","",""
"Never","2002","Hamburg","Not Employed","","","",""
"Never","2002","Hamburg","Employed","","","",""
"Never","2002","Lower Saxony","Not Employed","","","",""
"Never","2002","Lower Saxony","Employed","","","",""
"Never","2002","Bremen","Not Employed","","","",""
"Never","2002","Bremen","Employed","","","",""
"Never","2002","North Rhine-Westphalia","Not Employed","","","",""
"Never","2002","North Rhine-Westphalia","Employed","","","",""
"Never","2002","Hesse","Not Employed","","","",""
"Never","2002","Hesse","Employed","","","",""
"Never","2002","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Never","2002","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2002","Baden-Württemberg","Not Employed","","","",""
"Never","2002","Baden-Württemberg","Employed","","","",""
"Never","2002","Bavaria","Not Employed","","","",""
"Never","2002","Bavaria","Employed","","","",""
"Never","2002","Berlin","Not Employed","","","",""
"Never","2002","Berlin","Employed","","","",""
"Never","2002","Brandenburg","Not Employed","","","",""
"Never","2002","Brandenburg","Employed","","","",""
"Never","2002","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Never","2002","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2002","Saxony","Not Employed","","","",""
"Never","2002","Saxony","Employed","","","",""
"Never","2002","Saxony-Anhalt","Not Employed","","","",""
"Never","2002","Saxony-Anhalt","Employed","","","",""
"Never","2002","Thuringia","Not Employed","","","",""
"Never","2002","Thuringia","Employed","","","",""
"Min 1x per week","2003","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per week","2003","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2003","Hamburg","Not Employed","","","",""
"Min 1x per week","2003","Hamburg","Employed","","","",""
"Min 1x per week","2003","Lower Saxony","Not Employed","","","",""
"Min 1x per week","2003","Lower Saxony","Employed","","","",""
"Min 1x per week","2003","Bremen","Not Employed","","","",""
"Min 1x per week","2003","Bremen","Employed","","","",""
"Min 1x per week","2003","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per week","2003","North Rhine-Westphalia","Employed","","","",""
"Min 1x per week","2003","Hesse","Not Employed","","","",""
"Min 1x per week","2003","Hesse","Employed","","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per week","2003","Baden-Württemberg","Not Employed","","","",""
"Min 1x per week","2003","Baden-Württemberg","Employed","","","",""
"Min 1x per week","2003","Bavaria","Not Employed","","","",""
"Min 1x per week","2003","Bavaria","Employed","","","",""
"Min 1x per week","2003","Berlin","Not Employed","","","",""
"Min 1x per week","2003","Berlin","Employed","","","",""
"Min 1x per week","2003","Brandenburg","Not Employed","","","",""
"Min 1x per week","2003","Brandenburg","Employed","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2003","Saxony","Not Employed","","","",""
"Min 1x per week","2003","Saxony","Employed","","","",""
"Min 1x per week","2003","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2003","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2003","Thuringia","Not Employed","","","",""
"Min 1x per week","2003","Thuringia","Employed","","","",""
"Min 1x per month","2003","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per month","2003","Schleswig-Holstein","Employed","","","",""
"Min 1x per month","2003","Hamburg","Not Employed","","","",""
"Min 1x per month","2003","Hamburg","Employed","","","",""
"Min 1x per month","2003","Lower Saxony","Not Employed","","","",""
"Min 1x per month","2003","Lower Saxony","Employed","","","",""
"Min 1x per month","2003","Bremen","Not Employed","","","",""
"Min 1x per month","2003","Bremen","Employed","","","",""
"Min 1x per month","2003","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per month","2003","North Rhine-Westphalia","Employed","","","",""
"Min 1x per month","2003","Hesse","Not Employed","","","",""
"Min 1x per month","2003","Hesse","Employed","","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per month","2003","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per month","2003","Baden-Württemberg","Not Employed","","","",""
"Min 1x per month","2003","Baden-Württemberg","Employed","","","",""
"Min 1x per month","2003","Bavaria","Not Employed","","","",""
"Min 1x per month","2003","Bavaria","Employed","","","",""
"Min 1x per month","2003","Berlin","Not Employed","","","",""
"Min 1x per month","2003","Berlin","Employed","","","",""
"Min 1x per month","2003","Brandenburg","Not Employed","","","",""
"Min 1x per month","2003","Brandenburg","Employed","","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per month","2003","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per month","2003","Saxony","Not Employed","","","",""
"Min 1x per month","2003","Saxony","Employed","","","",""
"Min 1x per month","2003","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per month","2003","Saxony-Anhalt","Employed","","","",""
"Min 1x per month","2003","Thuringia","Not Employed","","","",""
"Min 1x per month","2003","Thuringia","Employed","","","",""
"Rarely","2003","Schleswig-Holstein","Not Employed","","","",""
"Rarely","2003","Schleswig-Holstein","Employed","","","",""
"Rarely","2003","Hamburg","Not Employed","","","",""
"Rarely","2003","Hamburg","Employed","","","",""
"Rarely","2003","Lower Saxony","Not Employed","","","",""
"Rarely","2003","Lower Saxony","Employed","","","",""
"Rarely","2003","Bremen","Not Employed","","","",""
"Rarely","2003","Bremen","Employed","","","",""
"Rarely","2003","North Rhine-Westphalia","Not Employed","","","",""
"Rarely","2003","North Rhine-Westphalia","Employed","","","",""
"Rarely","2003","Hesse","Not Employed","","","",""
"Rarely","2003","Hesse","Employed","","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely","2003","Baden-Württemberg","Not Employed","","","",""
"Rarely","2003","Baden-Württemberg","Employed","","","",""
"Rarely","2003","Bavaria","Not Employed","","","",""
"Rarely","2003","Bavaria","Employed","","","",""
"Rarely","2003","Berlin","Not Employed","","","",""
"Rarely","2003","Berlin","Employed","","","",""
"Rarely","2003","Brandenburg","Not Employed","","","",""
"Rarely","2003","Brandenburg","Employed","","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Rarely","2003","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely","2003","Saxony","Not Employed","","","",""
"Rarely","2003","Saxony","Employed","","","",""
"Rarely","2003","Saxony-Anhalt","Not Employed","","","",""
"Rarely","2003","Saxony-Anhalt","Employed","","","",""
"Rarely","2003","Thuringia","Not Employed","","","",""
"Rarely","2003","Thuringia","Employed","","","",""
"Never","2003","Schleswig-Holstein","Not Employed","","","",""
"Never","2003","Schleswig-Holstein","Employed","","","",""
"Never","2003","Hamburg","Not Employed","","","",""
"Never","2003","Hamburg","Employed","","","",""
"Never","2003","Lower Saxony","Not Employed","","","",""
"Never","2003","Lower Saxony","Employed","","","",""
"Never","2003","Bremen","Not Employed","","","",""
"Never","2003","Bremen","Employed","","","",""
"Never","2003","North Rhine-Westphalia","Not Employed","","","",""
"Never","2003","North Rhine-Westphalia","Employed","","","",""
"Never","2003","Hesse","Not Employed","","","",""
"Never","2003","Hesse","Employed","","","",""
"Never","2003","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Never","2003","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2003","Baden-Württemberg","Not Employed","","","",""
"Never","2003","Baden-Württemberg","Employed","","","",""
"Never","2003","Bavaria","Not Employed","","","",""
"Never","2003","Bavaria","Employed","","","",""
"Never","2003","Berlin","Not Employed","","","",""
"Never","2003","Berlin","Employed","","","",""
"Never","2003","Brandenburg","Not Employed","","","",""
"Never","2003","Brandenburg","Employed","","","",""
"Never","2003","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Never","2003","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2003","Saxony","Not Employed","","","",""
"Never","2003","Saxony","Employed","","","",""
"Never","2003","Saxony-Anhalt","Not Employed","","","",""
"Never","2003","Saxony-Anhalt","Employed","","","",""
"Never","2003","Thuringia","Not Employed","","","",""
"Never","2003","Thuringia","Employed","","","",""
"Min 1x per week","2004","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per week","2004","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2004","Hamburg","Not Employed","","","",""
"Min 1x per week","2004","Hamburg","Employed","","","",""
"Min 1x per week","2004","Lower Saxony","Not Employed","","","",""
"Min 1x per week","2004","Lower Saxony","Employed","","","",""
"Min 1x per week","2004","Bremen","Not Employed","","","",""
"Min 1x per week","2004","Bremen","Employed","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per week","2004","North Rhine-Westphalia","Employed","","","",""
"Min 1x per week","2004","Hesse","Not Employed","","","",""
"Min 1x per week","2004","Hesse","Employed","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per week","2004","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per week","2004","Baden-Württemberg","Not Employed","","","",""
"Min 1x per week","2004","Baden-Württemberg","Employed","","","",""
"Min 1x per week","2004","Bavaria","Not Employed","","","",""
"Min 1x per week","2004","Bavaria","Employed","","","",""
"Min 1x per week","2004","Berlin","Not Employed","","","",""
"Min 1x per week","2004","Berlin","Employed","","","",""
"Min 1x per week","2004","Brandenburg","Not Employed","","","",""
"Min 1x per week","2004","Brandenburg","Employed","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2004","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2004","Saxony","Not Employed","","","",""
"Min 1x per week","2004","Saxony","Employed","","","",""
"Min 1x per week","2004","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2004","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2004","Thuringia","Not Employed","","","",""
"Min 1x per week","2004","Thuringia","Employed","","","",""
"Min 1x per month","2004","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per month","2004","Schleswig-Holstein","Employed","","","",""
"Min 1x per month","2004","Hamburg","Not Employed","","","",""
"Min 1x per month","2004","Hamburg","Employed","","","",""
"Min 1x per month","2004","Lower Saxony","Not Employed","","","",""
"Min 1x per month","2004","Lower Saxony","Employed","","","",""
"Min 1x per month","2004","Bremen","Not Employed","","","",""
"Min 1x per month","2004","Bremen","Employed","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per month","2004","North Rhine-Westphalia","Employed","","","",""
"Min 1x per month","2004","Hesse","Not Employed","","","",""
"Min 1x per month","2004","Hesse","Employed","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per month","2004","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per month","2004","Baden-Württemberg","Not Employed","","","",""
"Min 1x per month","2004","Baden-Württemberg","Employed","","","",""
"Min 1x per month","2004","Bavaria","Not Employed","","","",""
"Min 1x per month","2004","Bavaria","Employed","","","",""
"Min 1x per month","2004","Berlin","Not Employed","","","",""
"Min 1x per month","2004","Berlin","Employed","","","",""
"Min 1x per month","2004","Brandenburg","Not Employed","","","",""
"Min 1x per month","2004","Brandenburg","Employed","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per month","2004","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per month","2004","Saxony","Not Employed","","","",""
"Min 1x per month","2004","Saxony","Employed","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per month","2004","Saxony-Anhalt","Employed","","","",""
"Min 1x per month","2004","Thuringia","Not Employed","","","",""
"Min 1x per month","2004","Thuringia","Employed","","","",""
"Rarely","2004","Schleswig-Holstein","Not Employed","","","",""
"Rarely","2004","Schleswig-Holstein","Employed","","","",""
"Rarely","2004","Hamburg","Not Employed","","","",""
"Rarely","2004","Hamburg","Employed","","","",""
"Rarely","2004","Lower Saxony","Not Employed","","","",""
"Rarely","2004","Lower Saxony","Employed","","","",""
"Rarely","2004","Bremen","Not Employed","","","",""
"Rarely","2004","Bremen","Employed","","","",""
"Rarely","2004","North Rhine-Westphalia","Not Employed","","","",""
"Rarely","2004","North Rhine-Westphalia","Employed","","","",""
"Rarely","2004","Hesse","Not Employed","","","",""
"Rarely","2004","Hesse","Employed","","","",""
"Rarely","2004","Rhineland-Palatinate,Saarland","Not Employed","","","",""
