"hgowner","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Resident or shared accommodation","2007","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2007","66 and older","Male","7","","","","5"
"Resident or shared accommodation","2007","66 and older","Female","37","0.0207599427257594","0.0149977591114052","0.0265221263401135","5"
"Subtenant","2007","16-34 y.","Female","103","0.0550844337603357","0.046384967044243","0.0637839004764285","3"
"Subtenant","2007","16-34 y.","Male","79","0.0438997877764003","0.0357524213083712","0.0520471542444295","3"
"Subtenant","2007","35-65 y.","Male","58","0.014829544379656","0.0116395132119532","0.0180195755473588","3"
"Subtenant","2007","35-65 y.","Female","53","0.0130745355709029","0.0101940162358596","0.0159550549059462","3"
"Subtenant","2007","66 and older","Male","21","","","","3"
"Subtenant","2007","66 and older","Female","35","0.0187675372565837","0.0132832647074578","0.0242518098057095","3"
"Tenant","2007","16-34 y.","Female","","","","","4"
"Tenant","2007","16-34 y.","Male","","","","","4"
"Tenant","2007","35-65 y.","Male","1","","","","4"
"Tenant","2007","35-65 y.","Female","1","","","","4"
"Tenant","2007","66 and older","Male","","","","","4"
"Tenant","2007","66 and older","Female","","","","","4"
"Main tenant","2008","16-34 y.","Female","1373","0.626475650386915","0.607186585101842","0.645764715671989","2"
"Main tenant","2008","16-34 y.","Male","1177","0.592709248438508","0.572252512499045","0.613165984377971","2"
"Main tenant","2008","35-65 y.","Male","1985","0.475050494329741","0.461367881590073","0.488733107069409","2"
"Main tenant","2008","35-65 y.","Female","2207","0.474434664204808","0.461329292845551","0.487540035564065","2"
"Main tenant","2008","66 and older","Male","728","0.391633506767292","0.370514087266266","0.412752926268317","2"
"Main tenant","2008","66 and older","Female","990","0.465846919992461","0.445495970733168","0.486197869251753","2"
"Owner","2008","16-34 y.","Male","983","0.371871779621845","0.351749185061311","0.39199437418238","1"
"Owner","2008","16-34 y.","Female","953","0.32435614760199","0.305689359067537","0.343022936136443","1"
"Owner","2008","35-65 y.","Male","3065","0.506613611356699","0.492915130990663","0.520312091722736","1"
"Owner","2008","35-65 y.","Female","3309","0.510023221369227","0.496903322337295","0.52314312040116","1"
"Owner","2008","66 and older","Male","1287","0.579241099048505","0.55788087748145","0.60060132061556","1"
"Owner","2008","66 and older","Female","1246","0.492424125344852","0.472027874914651","0.512820375775053","1"
"Resident or shared accommodation","2008","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2008","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","2008","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2008","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2008","66 and older","Male","8","","","","5"
"Resident or shared accommodation","2008","66 and older","Female","35","0.0205613822663427","0.0147718303297437","0.0263509342029417","5"
"Subtenant","2008","16-34 y.","Male","55","0.0334078938013844","0.0259260371469421","0.0408897504558267","3"
"Subtenant","2008","16-34 y.","Female","90","0.0491682020110944","0.040546487496855","0.0577899165253338","3"
"Subtenant","2008","35-65 y.","Male","65","0.0176809397970174","0.014070007542066","0.0212918720519688","3"
"Subtenant","2008","35-65 y.","Female","58","0.0143010349015853","0.0111849903932361","0.0174170794099345","3"
"Subtenant","2008","66 and older","Female","37","0.021167572396345","0.0152951147938212","0.0270400299988688","3"
"Subtenant","2008","66 and older","Male","29","","","","3"
"Tenant","2008","16-34 y.","Male","","","","","4"
"Tenant","2008","16-34 y.","Female","","","","","4"
"Tenant","2008","35-65 y.","Male","1","","","","4"
"Tenant","2008","35-65 y.","Female","1","","","","4"
"Tenant","2008","66 and older","Female","","","","","4"
"Tenant","2008","66 and older","Male","","","","","4"
"Main tenant","2009","16-34 y.","Male","1077","0.585882470839811","0.564596277403049","0.607168664276572","2"
"Main tenant","2009","16-34 y.","Female","1265","0.634072911495343","0.613880420760907","0.654265402229778","2"
"Main tenant","2009","35-65 y.","Male","1788","0.462847289183014","0.448627051141774","0.477067527224253","2"
"Main tenant","2009","66 and older","Male","719","0.387359513000152","0.365983012900056","0.408736013100249","2"
"Main tenant","2009","35-65 y.","Female","2024","0.466591882396537","0.453003571723122","0.480180193069952","2"
"Main tenant","2009","66 and older","Female","960","0.466943648730031","0.446208865616434","0.487678431843629","2"
"Owner","2009","16-34 y.","Male","919","0.378802056310067","0.357839120049122","0.399764992571013","1"
"Owner","2009","16-34 y.","Female","822","0.311811349450329","0.29239253443539","0.331230164465268","1"
"Owner","2009","35-65 y.","Male","2867","0.516092156323273","0.501839885102882","0.530344427543664","1"
"Owner","2009","35-65 y.","Female","3097","0.518142630242073","0.504532854048178","0.531752406435968","1"
"Owner","2009","66 and older","Male","1238","0.587326064199692","0.565722779047095","0.608929349352288","1"
"Owner","2009","66 and older","Female","1198","0.497766572728279","0.476986533113031","0.518546612343527","1"
"Resident or shared accommodation","2009","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","2009","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2009","35-65 y.","Male","2","","","","5"
"Resident or shared accommodation","2009","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2009","66 and older","Male","7","","","","5"
"Resident or shared accommodation","2009","66 and older","Female","28","","","","5"
"Subtenant","2009","16-34 y.","Male","60","0.0332592551043757","0.0255103165736324","0.0410081936351191","3"
"Subtenant","2009","16-34 y.","Female","99","0.0541157390543287","0.0446314712454373","0.0636000068632202","3"
"Subtenant","2009","35-65 y.","Male","65","0.0199605212628315","0.0159716791819642","0.0239493633436988","3"
"Subtenant","2009","35-65 y.","Female","54","0.0147959590468289","0.0115074297102268","0.0180844883834309","3"
"Subtenant","2009","66 and older","Male","31","0.0205015036198941","0.0142832077102295","0.0267197995295587","3"
"Subtenant","2009","66 and older","Female","38","0.0174530334794536","0.0120106038787321","0.0228954630801752","3"
"Tenant","2009","16-34 y.","Male","","","","","4"
"Tenant","2009","16-34 y.","Female","","","","","4"
"Tenant","2009","35-65 y.","Male","1","","","","4"
"Tenant","2009","35-65 y.","Female","1","","","","4"
"Tenant","2009","66 and older","Female","","","","","4"
"Tenant","2009","66 and older","Male","","","","","4"
"Main tenant","2010","16-34 y.","Male","1732","0.576688888461183","0.558895601210767","0.594482175711599","2"
"Main tenant","2010","16-34 y.","Female","2566","0.623571808056999","0.608535028835375","0.638608587278623","2"
"Main tenant","2010","35-65 y.","Male","2518","0.456947834838811","0.444584115880867","0.469311553796755","2"
"Main tenant","2010","35-65 y.","Female","3197","0.468216021317575","0.456666093427744","0.479765949207407","2"
"Main tenant","2010","66 and older","Male","692","0.384777721970736","0.363093649881132","0.40646179406034","2"
"Main tenant","2010","66 and older","Female","903","0.458682029523094","0.437580183830015","0.479783875216173","2"
"Owner","2010","16-34 y.","Male","1171","0.399179046703931","0.381542564386218","0.416815529021643","1"
"Owner","2010","16-34 y.","Female","1297","0.324725446285526","0.31019199130564","0.339258901265413","1"
"Owner","2010","35-65 y.","Male","3637","0.520010915158662","0.507611050404398","0.532410779912926","1"
"Owner","2010","35-65 y.","Female","3907","0.519921661829084","0.508357516938298","0.531485806719871","1"
"Owner","2010","66 and older","Male","1211","0.588037097265262","0.566101408601689","0.609972785928836","1"
"Owner","2010","66 and older","Female","1178","0.506096341782593","0.484923649860383","0.527269033704803","1"
"Resident or shared accommodation","2010","16-34 y.","Male","2","","","","5"
"Resident or shared accommodation","2010","16-34 y.","Female","1","","","","5"
"Resident or shared accommodation","2010","35-65 y.","Male","2","","","","5"
"Resident or shared accommodation","2010","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2010","66 and older","Male","7","","","","5"
"Resident or shared accommodation","2010","66 and older","Female","27","","","","5"
"Subtenant","2010","16-34 y.","Male","57","0.0219959346758711","0.0167139503931724","0.0272779189585697","3"
"Subtenant","2010","16-34 y.","Female","124","0.0516395744340975","0.0447712855283454","0.0585078633398497","3"
"Subtenant","2010","35-65 y.","Male","76","0.0219381106650551","0.0183024962426762","0.025573725087434","3"
"Subtenant","2010","35-65 y.","Female","63","0.0112937640541099","0.00884784823978948","0.0137396798684303","3"
"Subtenant","2010","66 and older","Male","23","","","","3"
"Subtenant","2010","66 and older","Female","32","0.0181403130852017","0.0124885303097797","0.0237920958606237","3"
"Tenant","2010","16-34 y.","Male","","","","","4"
"Tenant","2010","35-65 y.","Male","3","","","","4"
"Tenant","2010","16-34 y.","Female","","","","","4"
"Tenant","2010","66 and older","Male","1","","","","4"
"Tenant","2010","35-65 y.","Female","1","","","","4"
"Tenant","2010","66 and older","Female","2","","","","4"
"Main tenant","2011","16-34 y.","Male","1855","0.574668814664949","0.557512453595755","0.591825175734143","2"
"Main tenant","2011","16-34 y.","Female","2639","0.629142780140247","0.614460827249719","0.643824733030776","2"
"Main tenant","2011","35-65 y.","Male","2998","0.447404639443946","0.436145555282303","0.45866372360559","2"
"Main tenant","2011","35-65 y.","Female","4042","0.455910717978656","0.4455998226222","0.466221613335111","2"
"Main tenant","2011","66 and older","Male","892","0.381601034109843","0.362551207688974","0.400650860530711","2"
"Main tenant","2011","66 and older","Female","1174","0.46283927854656","0.444080247698948","0.481598309394172","2"
"Owner","2011","16-34 y.","Male","1261","0.38876196041991","0.371845876994216","0.405678043845604","1"
"Owner","2011","16-34 y.","Female","1411","0.332852411249404","0.318529125288818","0.34717569720999","1"
"Owner","2011","35-65 y.","Male","4415","0.536191273750677","0.524899074433355","0.547483473067999","1"
"Owner","2011","35-65 y.","Female","4857","0.531789466698415","0.521459192526096","0.542119740870733","1"
"Owner","2011","66 and older","Male","1566","0.597151411620101","0.5779176145898","0.616385208650402","1"
"Owner","2011","66 and older","Female","1478","0.509425039466398","0.490617325900341","0.528232753032454","1"
"Resident or shared accommodation","2011","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2011","16-34 y.","Male","1","","","","5"
"Resident or shared accommodation","2011","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2011","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2011","66 and older","Male","15","","","","5"
"Resident or shared accommodation","2011","66 and older","Female","33","0.0153742054922158","0.0107453340998425","0.0200030768845891","5"
"Subtenant","2011","16-34 y.","Male","73","0.0350436659168795","0.028662333833666","0.041424998000093","3"
"Subtenant","2011","16-34 y.","Female","108","0.0380048086103485","0.0321929963871075","0.0438166208335895","3"
"Subtenant","2011","35-65 y.","Male","75","0.0158836853606712","0.0130526319670013","0.0187147387543411","3"
"Subtenant","2011","35-65 y.","Female","61","0.0117972345982691","0.00956194121185585","0.0140325279846824","3"
"Subtenant","2011","66 and older","Female","27","","","","3"
"Subtenant","2011","66 and older","Male","24","","","","3"
"Tenant","2011","16-34 y.","Male","","","","","4"
"Tenant","2011","16-34 y.","Female","","","","","4"
"Tenant","2011","35-65 y.","Male","3","","","","4"
"Tenant","2011","35-65 y.","Female","1","","","","4"
"Tenant","2011","66 and older","Male","1","","","","4"
"Tenant","2011","66 and older","Female","2","","","","4"
"Main tenant","2012","16-34 y.","Male","1767","0.591567942196511","0.574088948207743","0.609046936185279","2"
"Main tenant","2012","16-34 y.","Female","2444","0.63600445881566","0.620815989369792","0.651192928261528","2"
"Main tenant","2012","35-65 y.","Female","3978","0.454677340516253","0.444301375353283","0.465053305679223","2"
"Main tenant","2012","35-65 y.","Male","2934","0.446195216208793","0.434771635641729","0.457618796775857","2"
"Main tenant","2012","66 and older","Male","929","0.384521155260143","0.365631890088062","0.403410420432224","2"
"Main tenant","2012","66 and older","Female","1190","0.46230451284221","0.443546992265316","0.481062033419104","2"
"Owner","2012","16-34 y.","Male","1207","0.377243853314388","0.360008336764892","0.394479369863885","1"
"Owner","2012","16-34 y.","Female","1321","0.324373172175088","0.309595303360937","0.339151040989238","1"
"Owner","2012","35-65 y.","Male","4273","0.53945203864905","0.52799756086884","0.55090651642926","1"
"Owner","2012","35-65 y.","Female","4789","0.531276874391492","0.520878421611505","0.541675327171479","1"
"Owner","2012","66 and older","Male","1582","0.599306767009457","0.580279387784991","0.618334146233923","1"
"Owner","2012","66 and older","Female","1462","0.511243959002067","0.492437660153087","0.530050257851047","1"
"Resident or shared accommodation","2012","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2012","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2012","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2012","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2012","66 and older","Male","9","","","","5"
"Resident or shared accommodation","2012","66 and older","Female","25","","","","5"
"Subtenant","2012","16-34 y.","Male","64","0.0311882044891009","0.0250070570680174","0.0373693519101843","3"
"Subtenant","2012","16-34 y.","Female","90","0.0396223690092524","0.03346454692314","0.0457801910953647","3"
"Subtenant","2012","35-65 y.","Female","77","0.0132554644329114","0.0108723224541583","0.0156386064116645","3"
"Subtenant","2012","35-65 y.","Male","63","0.0135368695315091","0.0108812797232476","0.0161924593397706","3"
"Subtenant","2012","66 and older","Female","36","0.0157389640679793","0.0110563713243527","0.0204215568116058","3"
"Subtenant","2012","66 and older","Male","27","","","","3"
"Tenant","2012","16-34 y.","Female","","","","","4"
"Tenant","2012","16-34 y.","Male","","","","","4"
"Tenant","2012","35-65 y.","Male","3","","","","4"
"Tenant","2012","35-65 y.","Female","1","","","","4"
"Tenant","2012","66 and older","Male","1","","","","4"
"Tenant","2012","66 and older","Female","1","","","","4"
"Main tenant","2013","16-34 y.","Male","2394","0.608930415144347","0.593330480395332","0.624530349893362","2"
"Main tenant","2013","16-34 y.","Female","3124","0.654367629907328","0.640743873213256","0.667991386601399","2"
"Main tenant","2013","35-65 y.","Male","3666","0.445624459587074","0.434782937497719","0.45646598167643","2"
"Main tenant","2013","35-65 y.","Female","4777","0.447562848739904","0.437663426660426","0.457462270819382","2"
"Main tenant","2013","66 and older","Male","904","0.35745581779352","0.338578710093411","0.37633292549363","2"
"Main tenant","2013","66 and older","Female","1141","0.444877765994325","0.4258995726218","0.463855959366851","2"
"Owner","2013","16-34 y.","Male","1294","0.370409524084444","0.354971842626838","0.38584720554205","1"
"Owner","2013","16-34 y.","Female","1459","0.313874692185753","0.300580601417848","0.327168782953658","1"
"Owner","2013","35-65 y.","Male","4326","0.539180835035957","0.52830816499921","0.550053505072704","1"
"Owner","2013","35-65 y.","Female","4829","0.538851683277569","0.528927464627335","0.548775901927804","1"
"Owner","2013","66 and older","Male","1533","0.622825393512953","0.60373446069475","0.641916326331156","1"
"Owner","2013","66 and older","Female","1432","0.52896387503321","0.509901354688534","0.548026395377886","1"
"Resident or shared accommodation","2013","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2013","16-34 y.","Female","","","","","5"
"Resident or shared accommodation","2013","35-65 y.","Male","","","","","5"
"Resident or shared accommodation","2013","35-65 y.","Female","1","","","","5"
"Resident or shared accommodation","2013","66 and older","Male","13","","","","5"
"Resident or shared accommodation","2013","66 and older","Female","31","0.0127860596686963","0.0084954974044401","0.0170766219329525","5"
"Subtenant","2013","16-34 y.","Male","71","0.0206600607712091","0.0161128565586991","0.025207264983719","3"
"Subtenant","2013","16-34 y.","Female","98","0.0317576779069189","0.0267343078652659","0.0367810479485719","3"
"Subtenant","2013","35-65 y.","Male","81","0.0151684266935175","0.0125024584693572","0.0178343949176779","3"
"Subtenant","2013","35-65 y.","Female","84","0.0128406493865241","0.0105992021814867","0.0150820965915614","3"
"Subtenant","2013","66 and older","Male","25","","","","3"
"Subtenant","2013","66 and older","Female","30","0.0133722993037679","0.0089857814403371","0.0177588171671987","3"
"Tenant","2013","16-34 y.","Male","","","","","4"
"Tenant","2013","16-34 y.","Female","","","","","4"
"Tenant","2013","35-65 y.","Male","1","","","","4"
"Tenant","2013","35-65 y.","Female","1","","","","4"
"Tenant","2013","66 and older","Male","1","","","","4"
"Tenant","2013","66 and older","Female","","","","","4"
"Main tenant","2014","16-34 y.","Male","2065","0.619999506041766","0.60339344786844","0.636605564215093","2"
"Main tenant","2014","16-34 y.","Female","2539","0.645857844116508","0.630807532783825","0.660908155449191","2"
"Main tenant","2014","35-65 y.","Male","3131","0.456131643475294","0.444509356933347","0.46775393001724","2"
"Main tenant","2014","35-65 y.","Female","4109","0.453959265449491","0.443412187102628","0.464506343796355","2"
"Main tenant","2014","66 and older","Male","901","0.362744244762874","0.343686750054642","0.381801739471106","2"
"Main tenant","2014","66 and older","Female","1110","0.44027635951012","0.421065185101152","0.459487533919087","2"
"Owner","2014","16-34 y.","Male","1147","0.356798607686016","0.340409177068667","0.373188038303364","1"
"Owner","2014","16-34 y.","Female","1246","0.314825148226566","0.300209313725862","0.32944098272727","1"
"Owner","2014","35-65 y.","Male","3869","0.531668270021338","0.520024416202426","0.543312123840251","1"
"Owner","2014","35-65 y.","Female","4370","0.531943768516852","0.521373327983378","0.542514209050326","1"
"Owner","2014","66 and older","Male","1505","0.61813307760243","0.598875321950624","0.637390833254236","1"
"Owner","2014","66 and older","Female","1397","0.531955296325898","0.512645146541822","0.551265446109973","1"
"Resident or shared accommodation","2014","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2014","16-34 y.","Female","2","","","","5"
"Resident or shared accommodation","2014","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2014","35-65 y.","Female","1","","","","5"
"Resident or shared accommodation","2014","66 and older","Male","12","","","","5"
"Resident or shared accommodation","2014","66 and older","Female","26","","","","5"
"Subtenant","2014","16-34 y.","Male","70","0.0232018862722181","0.0180514637833885","0.0283523087610477","3"
"Subtenant","2014","16-34 y.","Female","92","0.0389923275851135","0.0329005896905708","0.0450840654796562","3"
"Subtenant","2014","35-65 y.","Male","54","0.0121683540564816","0.00961002167223338","0.0147266864407297","3"
"Subtenant","2014","35-65 y.","Female","80","0.013359271074383","0.0109271672565235","0.0157913748922426","3"
"Subtenant","2014","66 and older","Female","31","0.0165687872148448","0.0116288462303253","0.0215087281993642","3"
"Subtenant","2014","66 and older","Male","25","","","","3"
"Tenant","2014","16-34 y.","Male","","","","","4"
"Tenant","2014","35-65 y.","Male","","","","","4"
"Tenant","2014","16-34 y.","Female","","","","","4"
"Tenant","2014","35-65 y.","Female","","","","","4"
"Tenant","2014","66 and older","Male","2","","","","4"
"Tenant","2014","66 and older","Female","1","","","","4"
"Main tenant","2015","16-34 y.","Male","2192","0.619244429422705","0.602794106712529","0.635694752132881","2"
"Main tenant","2015","16-34 y.","Female","2682","0.649692143612246","0.634784477424515","0.664599809799977","2"
"Main tenant","2015","35-65 y.","Male","3180","0.461438130431137","0.449677376752402","0.473198884109872","2"
"Main tenant","2015","35-65 y.","Female","4100","0.458833856289677","0.448152214996138","0.469515497583215","2"
"Main tenant","2015","66 and older","Female","1095","0.431649263771127","0.412424911476247","0.450873616066007","2"
"Main tenant","2015","66 and older","Male","881","0.347374721151912","0.328400620139174","0.36634882216465","2"
"Owner","2015","16-34 y.","Male","1062","0.347508212107979","0.331376134749636","0.363640289466322","1"
"Owner","2015","35-65 y.","Male","3651","0.525821827942887","0.514041681267639","0.537601974618135","1"
"Owner","2015","35-65 y.","Female","4180","0.528801654398459","0.518101421429719","0.5395018873672","1"
"Owner","2015","16-34 y.","Female","1159","0.315241310830961","0.300722827458499","0.329759794203424","1"
"Owner","2015","66 and older","Male","1495","0.630626089486453","0.611392992022275","0.64985918695063","1"
"Owner","2015","66 and older","Female","1394","0.544003278878867","0.5246720430315","0.563334514726235","1"
"Resident or shared accommodation","2015","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2015","16-34 y.","Female","1","","","","5"
"Resident or shared accommodation","2015","35-65 y.","Male","1","","","","5"
"Resident or shared accommodation","2015","35-65 y.","Female","2","","","","5"
"Resident or shared accommodation","2015","66 and older","Male","16","","","","5"
"Resident or shared accommodation","2015","66 and older","Female","28","","","","5"
"Subtenant","2015","16-34 y.","Female","92","0.0350154366356925","0.0292713514833477","0.0407595217880372","3"
"Subtenant","2015","16-34 y.","Male","93","0.0332473584693161","0.0271736143509178","0.0393211025877145","3"
"Subtenant","2015","35-65 y.","Male","70","0.0124298491723037","0.00981601807573319","0.0150436802688741","3"
"Subtenant","2015","35-65 y.","Female","78","0.0115450834970094","0.00925515498610045","0.0138350120079183","3"
"Subtenant","2015","66 and older","Female","33","0.012872982839507","0.00849772032986477","0.0172482453491493","3"
"Subtenant","2015","66 and older","Male","27","","","","3"
"Tenant","2015","16-34 y.","Female","","","","","4"
"Tenant","2015","16-34 y.","Male","","","","","4"
"Tenant","2015","35-65 y.","Male","","","","","4"
"Tenant","2015","35-65 y.","Female","","","","","4"
"Tenant","2015","66 and older","Male","","","","","4"
"Tenant","2015","66 and older","Female","","","","","4"
"Main tenant","2016","16-34 y.","Male","1817","0.615113339256552","0.597315163248978","0.632911515264125","2"
"Main tenant","2016","16-34 y.","Female","2205","0.640895047112361","0.624632668871838","0.657157425352884","2"
"Main tenant","2016","35-65 y.","Male","2809","0.453253499205795","0.440906953781041","0.465600044630549","2"
"Main tenant","2016","35-65 y.","Female","3740","0.45726297794312","0.446146739093271","0.468379216792969","2"
"Main tenant","2016","66 and older","Female","1058","0.426356557875129","0.406765861467852","0.445947254282405","2"
"Main tenant","2016","66 and older","Male","853","0.347870091137252","0.32854714825675","0.367193034017754","2"
"Owner","2016","16-34 y.","Male","976","0.340026945048814","0.32269883234706","0.357355057750568","1"
"Owner","2016","35-65 y.","Male","3371","0.533650094792587","0.521277348389762","0.546022841195413","1"
"Owner","2016","16-34 y.","Female","1048","0.317385736316665","0.301607397242099","0.333164075391231","1"
"Owner","2016","35-65 y.","Female","3897","0.528933402329152","0.517795028802759","0.540071775855544","1"
"Owner","2016","66 and older","Male","1447","0.631822847146604","0.612255869639785","0.651389824653423","1"
"Owner","2016","66 and older","Female","1332","0.543076650448811","0.523343581854355","0.562809719043266","1"
"Resident or shared accommodation","2016","16-34 y.","Male","","","","","5"
"Resident or shared accommodation","2016","16-34 y.","Female","1","","","","5"
"Resident or shared accommodation","2016","35-65 y.","Male","2","","","","5"
"Resident or shared accommodation","2016","35-65 y.","Female","3","","","","5"
"Resident or shared accommodation","2016","66 and older","Male","11","","","","5"
"Resident or shared accommodation","2016","66 and older","Female","29","","","","5"
"Subtenant","2016","16-34 y.","Male","78","0.0448597156946345","0.0372880168097701","0.0524314145794989","3"
"Subtenant","2016","16-34 y.","Female","89","0.0416529618643543","0.0348802242683504","0.0484256994603583","3"
"Subtenant","2016","35-65 y.","Male","63","0.0126028686565611","0.00983616588381928","0.0153695714293029","3"
"Subtenant","2016","35-65 y.","Female","75","0.0124923499019197","0.0100139440252443","0.0149707557785951","3"
"Subtenant","2016","66 and older","Male","23","","","","3"
"Subtenant","2016","66 and older","Female","29","","","","3"
"Tenant","2016","16-34 y.","Male","","","","","4"
"Tenant","2016","16-34 y.","Female","","","","","4"
"Tenant","2016","35-65 y.","Male","","","","","4"
"Tenant","2016","35-65 y.","Female","","","","","4"
"Tenant","2016","66 and older","Female","","","","","4"
"Tenant","2016","66 and older","Male","","","","","4"
"Main tenant","2017","16-34 y.","Male","2712","0.628562832734146","0.61410220667065","0.643023458797642","2"
"Main tenant","2017","16-34 y.","Female","2962","0.655529094976336","0.641383350814292","0.66967483913838","2"
"Main tenant","2017","35-65 y.","Male","3817","0.449291218145558","0.438286830200795","0.460295606090321","2"
"Main tenant","2017","35-65 y.","Female","4531","0.4516626752382","0.441452366733086","0.461872983743313","2"
"Main tenant","2017","66 and older","Male","879","0.337881139559117","0.31928822457678","0.356474054541453","2"
"Main tenant","2017","66 and older","Female","1083","0.410830717869293","0.391806029967932","0.429855405770653","2"
"Owner","2017","16-34 y.","Male","1105","0.316294642086018","0.302377486669522","0.330211797502514","1"
"Owner","2017","16-34 y.","Female","1149","0.305084345145861","0.291377751126923","0.318790939164798","1"
"Owner","2017","35-65 y.","Male","3786","0.529516696808005","0.518474566607945","0.540558827008065","1"
"Owner","2017","35-65 y.","Female","4412","0.5329975273958","0.522761532846321","0.543233521945279","1"
"Owner","2017","66 and older","Male","1548","0.633762096920541","0.614823739692498","0.652700454148583","1"
"Owner","2017","66 and older","Female","1407","0.555255899938162","0.536039690318698","0.574472109557627","1"
"Resident or shared accommodation","2017","16-34 y.","Male","308","0.0127295221784335","0.00937450927954744","0.0160845350773195","5"
"Resident or shared accommodation","2017","16-34 y.","Female","99","0.00174779995521091","0.000504375112337503","0.00299122479808432","5"
"Resident or shared accommodation","2017","35-65 y.","Male","128","0.00231427308425295","0.00125124409456828","0.00337730207393761","5"
"Resident or shared accommodation","2017","35-65 y.","Female","79","0.00205462448413476","0.00112559932932718","0.00298364963894234","5"
"Resident or shared accommodation","2017","66 and older","Male","18","","","","5"
"Resident or shared accommodation","2017","66 and older","Female","38","0.01586466689338","0.0110328671103086","0.0206964666764515","5"
"Subtenant","2017","16-34 y.","Male","164","0.042413003001403","0.0363817339904312","0.0484442720123749","3"
"Subtenant","2017","16-34 y.","Female","125","0.0376387599225924","0.0319732336888789","0.0433042861563059","3"
"Subtenant","2017","35-65 y.","Male","118","0.0188778119621838","0.0158670369490913","0.0218885869752764","3"
"Subtenant","2017","35-65 y.","Female","104","0.0132851728818653","0.0109361497628884","0.0156341960008422","3"
"Subtenant","2017","66 and older","Male","41","0.0191170178454815","0.0137341192126403","0.0244999164783228","3"
"Subtenant","2017","66 and older","Female","41","0.0180487152991648","0.0129007672276518","0.0231966633706778","3"
"Tenant","2017","16-34 y.","Male","","","","","4"
"Tenant","2017","16-34 y.","Female","","","","","4"
"Tenant","2017","35-65 y.","Female","","","","","4"
"Tenant","2017","35-65 y.","Male","","","","","4"
"Tenant","2017","66 and older","Female","","","","","4"
"Tenant","2017","66 and older","Male","","","","","4"
"Main tenant","2018","16-34 y.","Male","2974","0.613968876575312","0.599841719008456","0.628096034142168","2"
"Main tenant","2018","16-34 y.","Female","3048","0.644960948650746","0.630795915660801","0.659125981640691","2"
"Main tenant","2018","35-65 y.","Male","3992","0.45277889621767","0.441691796120241","0.463865996315098","2"
"Main tenant","2018","35-65 y.","Female","4616","0.459190301699279","0.44883309761429","0.469547505784269","2"
"Main tenant","2018","66 and older","Male","926","0.342356810961402","0.323715764358992","0.360997857563813","2"
"Main tenant","2018","66 and older","Female","1144","0.422810503809574","0.403854658979616","0.441766348639532","2"
"Owner","2018","16-34 y.","Male","1051","0.326431480309643","0.312824637787359","0.340038322831926","1"
"Owner","2018","16-34 y.","Female","1083","0.317647129794607","0.303865842153081","0.331428417436132","1"
"Owner","2018","35-65 y.","Male","3514","0.531211438108386","0.520096279261438","0.542326596955334","1"
"Owner","2018","35-65 y.","Female","4108","0.526956370843981","0.516579608423493","0.537333133264469","1"
"Owner","2018","66 and older","Male","1518","0.636406958677163","0.617509174535721","0.655304742818606","1"
"Owner","2018","66 and older","Female","1402","0.552690924335338","0.533611903908655","0.571769944762022","1"
"Resident or shared accommodation","2018","16-34 y.","Male","390","0.0187970752847758","0.0148561789764105","0.0227379715931411","5"
"Resident or shared accommodation","2018","16-34 y.","Female","129","0.00327460585246782","0.00158346376990955","0.0049657479350261","5"
"Resident or shared accommodation","2018","35-65 y.","Male","148","0.0027833844097584","0.00160990679448804","0.00395686202502876","5"
"Resident or shared accommodation","2018","35-65 y.","Female","79","0.00119925389808298","0.000479939185468039","0.00191856861069793","5"
"Resident or shared accommodation","2018","66 and older","Male","23","","","","5"
"Resident or shared accommodation","2018","66 and older","Female","37","0.0144532506946056","0.00987359915586233","0.0190329022333488","5"
"Subtenant","2018","16-34 y.","Male","147","0.0408025678302693","0.0350618235471879","0.0465433121133508","3"
"Subtenant","2018","16-34 y.","Female","124","0.03411731570218","0.0287437515805669","0.039490879823793","3"
"Subtenant","2018","35-65 y.","Male","89","0.0132262812641859","0.0106816718741454","0.0157708906542263","3"
"Subtenant","2018","35-65 y.","Female","90","0.0126540735586567","0.0103309420693834","0.0149772050479299","3"
"Subtenant","2018","66 and older","Male","22","","","","3"
