"pld0044","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very often","2018","Not Employed","vocational + Abi","2","","",""
"Very often","2018","Not Employed","higher vocational","","","",""
"Very often","2018","Not Employed","higher education","7","","",""
"Very often","2018","Employed","in school","2","","",""
"Very often","2018","Employed","inadequately","3","","",""
"Very often","2018","Employed","general elemantary","28","","",""
"Very often","2018","Employed","middle vocational","66","0.0062048885748195","0.00444152027821418","0.00796825687142482"
"Very often","2018","Employed","vocational + Abi","13","","",""
"Very often","2018","Employed","higher vocational","5","","",""
"Very often","2018","Employed","higher education","20","","",""
"Often","2018","Not Employed","in school","49","0.178414182994415","0.133489280427497","0.223339085561334"
"Often","2018","Not Employed","inadequately","12","","",""
"Often","2018","Not Employed","general elemantary","42","0.0214971280039474","0.013408294694373","0.0295859613135218"
"Often","2018","Not Employed","middle vocational","112","0.02094051296301","0.016418798335758","0.025462227590262"
"Often","2018","Not Employed","vocational + Abi","19","","",""
"Often","2018","Not Employed","higher vocational","4","","",""
"Often","2018","Not Employed","higher education","36","0.020302067274449","0.0132560288338972","0.0273481057150008"
"Often","2018","Employed","in school","13","","",""
"Often","2018","Employed","inadequately","18","","",""
"Often","2018","Employed","general elemantary","84","0.0599112626733225","0.0475979540266075","0.0722245713200376"
"Often","2018","Employed","middle vocational","302","0.0437032190306312","0.0391125004853299","0.0482939375759325"
"Often","2018","Employed","vocational + Abi","79","0.061749253573503","0.0504102505139828","0.0730882566330231"
"Often","2018","Employed","higher vocational","25","","",""
"Often","2018","Employed","higher education","194","0.0502313840315139","0.0440432712051678","0.05641949685786"
"Sometimes","2018","Not Employed","in school","104","0.329601238062031","0.274443428843942","0.384759047280119"
"Sometimes","2018","Not Employed","inadequately","52","0.261376553930763","0.208574340131714","0.314178767729811"
"Sometimes","2018","Not Employed","general elemantary","167","0.115774472560803","0.0979300482223035","0.133618896899302"
"Sometimes","2018","Not Employed","middle vocational","400","0.0920574823585626","0.082927631661309","0.101187333055816"
"Sometimes","2018","Not Employed","vocational + Abi","50","0.0963365658023878","0.0665924456990168","0.126080685905759"
"Sometimes","2018","Not Employed","higher vocational","33","0.0743023446287115","0.0486331793865317","0.0999715098708913"
"Sometimes","2018","Not Employed","higher education","190","0.129961280216635","0.113161443454885","0.146761116978386"
"Sometimes","2018","Employed","in school","34","0.375285307501792","0.259345565197203","0.491225049806382"
"Sometimes","2018","Employed","inadequately","46","0.230974987684859","0.174508091917239","0.28744188345248"
"Sometimes","2018","Employed","general elemantary","344","0.243163493683082","0.220905483956109","0.265421503410055"
"Sometimes","2018","Employed","middle vocational","1287","0.175948929042088","0.167398301589797","0.184499556494378"
"Sometimes","2018","Employed","vocational + Abi","325","0.200690618663228","0.181822849768509","0.219558387557948"
"Sometimes","2018","Employed","higher vocational","138","0.146441117524578","0.125066665316711","0.167815569732445"
"Sometimes","2018","Employed","higher education","974","0.226984330488655","0.215116978296521","0.238851682680788"
"Rarely","2018","Not Employed","in school","61","0.22238434457436","0.17358875245766","0.27117993669106"
"Rarely","2018","Not Employed","inadequately","41","0.137449416443167","0.0960712721692148","0.178827560717119"
"Rarely","2018","Not Employed","general elemantary","288","0.226150327504911","0.202818888561893","0.24948176644793"
"Rarely","2018","Not Employed","middle vocational","905","0.230822816299561","0.217516510003775","0.244129122595348"
"Rarely","2018","Not Employed","vocational + Abi","105","0.28584544761142","0.240298011474112","0.331392883748729"
"Rarely","2018","Not Employed","higher vocational","97","0.226824140176763","0.185835861117766","0.267812419235759"
"Rarely","2018","Not Employed","higher education","462","0.313137934166488","0.289967648511243","0.336308219821734"
"Rarely","2018","Employed","in school","9","","",""
"Rarely","2018","Employed","inadequately","60","0.243929428182812","0.186391466791888","0.301467389573736"
"Rarely","2018","Employed","general elemantary","434","0.301671096791046","0.277857063065913","0.32548513051618"
"Rarely","2018","Employed","middle vocational","2604","0.353166528608009","0.342433714247898","0.36389934296812"
"Rarely","2018","Employed","vocational + Abi","667","0.393417390984398","0.370404493043391","0.416430288925405"
"Rarely","2018","Employed","higher vocational","423","0.402068168524245","0.37242515064965","0.43171118639884"
"Rarely","2018","Employed","higher education","1992","0.401267374765581","0.387380800181861","0.415153949349301"
"Never","2018","Not Employed","in school","50","0.196589073627633","0.149955945961983","0.243222201293282"
"Never","2018","Not Employed","inadequately","151","0.560456960253694","0.50081126436898","0.620102656138407"
"Never","2018","Not Employed","general elemantary","724","0.631187858625845","0.604278922040426","0.658096795211265"
"Never","2018","Not Employed","middle vocational","2417","0.652636415345161","0.637600400458367","0.667672430231955"
"Never","2018","Not Employed","vocational + Abi","202","0.559665054658927","0.509620380862435","0.609709728455419"
"Never","2018","Not Employed","higher vocational","267","0.68738116663635","0.642009755363574","0.732752577909125"
"Never","2018","Not Employed","higher education","844","0.53327133039438","0.508346332027161","0.5581963287616"
"Never","2018","Employed","in school","9","","",""
"Never","2018","Employed","inadequately","87","0.410552152610066","0.344642645458877","0.476461659761255"
"Never","2018","Employed","general elemantary","537","0.375264034648567","0.350142114519819","0.400385954777314"
"Never","2018","Employed","middle vocational","3359","0.420976434744452","0.409889675433049","0.432063194055856"
"Never","2018","Employed","vocational + Abi","647","0.339347261170676","0.317041946666188","0.361652575675163"
"Never","2018","Employed","higher vocational","460","0.41902110101767","0.38919167755782","0.448850524477521"
"Never","2018","Employed","higher education","1606","0.317814333147109","0.304622663137457","0.331006003156761"
