"pgfamstd","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"4","2003","(Married) couple without C. ","Male","149","0.037369432267407","0.0312045579394152","0.0435343065953989"
"4","2003","(Married) couple without C. ","Female","106","0.0243146060698394","0.0193334958977463","0.0292957162419324"
"4","2003","Single parent ","Male","52","0.129649180177769","0.0944570036320705","0.164841356723468"
"4","2003","Single parent ","Female","254","0.36678098260335","0.332697194192581","0.400864771014118"
"4","2003","Couple + C. LE 16 ","Male","67","0.0334130613685591","0.0258360262021898","0.0409900965349284"
"4","2003","Couple + C. LE 16 ","Female","96","0.0489271731840167","0.0399578842834154","0.0578964620846179"
"4","2003","Couple + C. GT 16 ","Male","34","0.0156844777672467","0.0103421870503193","0.021026768484174"
"4","2003","Couple + C. GT 16 ","Female","40","0.0197793954958657","0.013478531654259","0.0260802593374725"
"4","2003","Couple + C. LE and GT 16","Male","14","","",""
"4","2003","Couple + C. LE and GT 16","Female","18","","",""
"5","2003","1-pers.-HH","Male","196","0.146251895676739","0.126771840519693","0.165731950833785"
"5","2003","1-pers.-HH","Female","782","0.495689867670395","0.471760268313455","0.519619467027335"
"5","2003","(Married) couple without C. ","Male","49","0.0123671906069579","0.00877491676947972","0.0159594644444361"
"5","2003","(Married) couple without C. ","Female","74","0.0201813024348896","0.0156336728456135","0.0247289320241656"
"5","2003","Single parent ","Male","38","0.104747873892424","0.0726660273052423","0.136829720479606"
"5","2003","Single parent ","Female","123","0.137661937742752","0.11329431299776","0.162029562487744"
"5","2003","Couple + C. LE 16 ","Male","2","","",""
"5","2003","Couple + C. LE 16 ","Female","5","","",""
"5","2003","Couple + C. GT 16 ","Male","5","","",""
"5","2003","Couple + C. GT 16 ","Female","9","","",""
"5","2003","Couple + C. LE and GT 16","Male","2","","",""
"5","2003","Couple + C. LE and GT 16","Female","9","","",""
"6","2003","1-pers.-HH","Male","4","","",""
"6","2003","1-pers.-HH","Female","","","",""
"6","2003","(Married) couple without C. ","Male","","","",""
"6","2003","(Married) couple without C. ","Female","","","",""
"6","2003","Single parent ","Male","","","",""
"6","2003","Single parent ","Female","","","",""
"6","2003","Couple + C. LE 16 ","Male","","","",""
"6","2003","Couple + C. LE 16 ","Female","","","",""
"6","2003","Couple + C. GT 16 ","Male","","","",""
"6","2003","Couple + C. GT 16 ","Female","","","",""
"6","2003","Couple + C. LE and GT 16","Male","1","","",""
"6","2003","Couple + C. LE and GT 16","Female","","","",""
"7","2003","1-pers.-HH","Male","","","",""
"7","2003","1-pers.-HH","Female","","","",""
"7","2003","(Married) couple without C. ","Male","2","","",""
"7","2003","(Married) couple without C. ","Female","","","",""
"7","2003","Single parent ","Male","","","",""
"7","2003","Single parent ","Female","","","",""
"7","2003","Couple + C. LE 16 ","Male","2","","",""
"7","2003","Couple + C. LE 16 ","Female","","","",""
"7","2003","Couple + C. GT 16 ","Male","","","",""
"7","2003","Couple + C. GT 16 ","Female","","","",""
"7","2003","Couple + C. LE and GT 16","Male","","","",""
"7","2003","Couple + C. LE and GT 16","Female","","","",""
"8","2003","1-pers.-HH","Male","","","",""
"8","2003","1-pers.-HH","Female","","","",""
"8","2003","(Married) couple without C. ","Male","","","",""
"8","2003","(Married) couple without C. ","Female","","","",""
"8","2003","Single parent ","Male","","","",""
"8","2003","Single parent ","Female","","","",""
"8","2003","Couple + C. LE 16 ","Male","","","",""
"8","2003","Couple + C. LE 16 ","Female","","","",""
"8","2003","Couple + C. GT 16 ","Male","","","",""
"8","2003","Couple + C. GT 16 ","Female","","","",""
"8","2003","Couple + C. LE and GT 16","Male","","","",""
"8","2003","Couple + C. LE and GT 16","Female","","","",""
"1","2004","1-pers.-HH","Male","1","","",""
"1","2004","1-pers.-HH","Female","1","","",""
"1","2004","(Married) couple without C. ","Male","2924","0.826769810776813","0.814412611369628","0.839127010183998"
"1","2004","(Married) couple without C. ","Female","2949","0.827305910928924","0.8150736924998","0.839538129358049"
"1","2004","Single parent ","Male","3","","",""
"1","2004","Single parent ","Female","4","","",""
"1","2004","Couple + C. LE 16 ","Male","1754","0.862599057991189","0.847518569854827","0.877679546127551"
"1","2004","Couple + C. LE 16 ","Female","1788","0.848070374646824","0.832577181316785","0.863563567976863"
"1","2004","Couple + C. GT 16 ","Male","1120","0.545864178612748","0.524311247640629","0.567417109584867"
"1","2004","Couple + C. GT 16 ","Female","1147","0.627927414369441","0.606031467679136","0.649823361059745"
"1","2004","Couple + C. LE and GT 16","Male","517","0.567031824880756","0.534803563918816","0.599260085842697"
"1","2004","Couple + C. LE and GT 16","Female","534","0.60377275113959","0.571493554133511","0.636051948145668"
"2","2004","1-pers.-HH","Male","105","0.0747183017867528","0.0599821072946381","0.0894544962788676"
"2","2004","1-pers.-HH","Female","56","0.0272595232284197","0.0194284570065938","0.0350905894502455"
"2","2004","(Married) couple without C. ","Male","49","0.0146191965808509","0.0107001559900041","0.0185382371716977"
"2","2004","(Married) couple without C. ","Female","32","0.00853356847101791","0.00555684992263266","0.0115102870194032"
"2","2004","Single parent ","Male","14","","",""
"2","2004","Single parent ","Female","101","0.129045229166526","0.105004005553961","0.153086452779092"
"2","2004","Couple + C. LE 16 ","Male","25","","",""
"2","2004","Couple + C. LE 16 ","Female","23","","",""
"2","2004","Couple + C. GT 16 ","Male","13","","",""
"2","2004","Couple + C. GT 16 ","Female","10","","",""
"2","2004","Couple + C. LE and GT 16","Male","9","","",""
"2","2004","Couple + C. LE and GT 16","Female","8","","",""
"3","2004","1-pers.-HH","Male","647","0.567604099535302","0.539839052844596","0.595369146226007"
"3","2004","1-pers.-HH","Female","544","0.314392088433675","0.292064748253601","0.336719428613748"
"3","2004","(Married) couple without C. ","Male","436","0.108747929446784","0.0985824765050594","0.118913382388508"
"3","2004","(Married) couple without C. ","Female","492","0.114240663375525","0.103946248776899","0.12453507797415"
"3","2004","Single parent ","Male","246","0.719190829975155","0.672042849920821","0.766338810029489"
"3","2004","Single parent ","Female","266","0.340561729484872","0.30657786327089","0.374545595698854"
"3","2004","Couple + C. LE 16 ","Male","163","0.0926712346991724","0.0799692709498356","0.105373198448509"
"3","2004","Couple + C. LE 16 ","Female","170","0.0901088317336302","0.0777498649533149","0.102467798513945"
"3","2004","Couple + C. GT 16 ","Male","878","0.431390431212004","0.409950988303584","0.452829874120424"
"3","2004","Couple + C. GT 16 ","Female","661","0.342260140891304","0.320766973962648","0.363753307819961"
"3","2004","Couple + C. LE and GT 16","Male","362","0.413482423843989","0.381451150096209","0.445513697591769"
"3","2004","Couple + C. LE and GT 16","Female","304","0.350298621253702","0.318814621042497","0.381782621464908"
"4","2004","1-pers.-HH","Male","284","0.219472953415157","0.196276619876656","0.242669286953657"
"4","2004","1-pers.-HH","Female","286","0.17064337942878","0.152551709555025","0.188735049302536"
"4","2004","(Married) couple without C. ","Male","145","0.0358000315843265","0.029733489407522","0.041866573761131"
"4","2004","(Married) couple without C. ","Female","122","0.0298770921925744","0.0243675441927455","0.0353866401924032"
"4","2004","Single parent ","Male","52","0.140370680623","0.103926416103567","0.176814945142433"
"4","2004","Single parent ","Female","257","0.380574224304969","0.345756361295369","0.41539208731457"
"4","2004","Couple + C. LE 16 ","Male","57","0.0292355011522503","0.0218559785251083","0.0366150237793923"
"4","2004","Couple + C. LE 16 ","Female","79","0.0487236474364445","0.0394312664610698","0.0580160284118193"
"4","2004","Couple + C. GT 16 ","Male","33","0.0126381458994721","0.00780253870396719","0.017473753094977"
"4","2004","Couple + C. GT 16 ","Female","48","0.0193138491177658","0.0130794499231655","0.0255482483123662"
"4","2004","Couple + C. LE and GT 16","Male","18","","",""
"4","2004","Couple + C. LE and GT 16","Female","28","","",""
"5","2004","1-pers.-HH","Male","184","0.136475076575449","0.117235346523185","0.155714806627714"
"5","2004","1-pers.-HH","Female","774","0.486484299241376","0.46244761533283","0.510520983149921"
"5","2004","(Married) couple without C. ","Male","47","0.0121036634444916","0.00853315497984252","0.0156741719091408"
"5","2004","(Married) couple without C. ","Female","73","0.0200427650319587","0.0155073628266569","0.0245781672372605"
"5","2004","Single parent ","Male","34","0.0914751555388329","0.0612300322032675","0.121720278874398"
"5","2004","Single parent ","Female","119","0.144029826562336","0.118850545544746","0.169209107579927"
"5","2004","Couple + C. LE 16 ","Male","1","","",""
"5","2004","Couple + C. LE 16 ","Female","2","","",""
"5","2004","Couple + C. GT 16 ","Male","6","","",""
"5","2004","Couple + C. GT 16 ","Female","6","","",""
"5","2004","Couple + C. LE and GT 16","Male","2","","",""
"5","2004","Couple + C. LE and GT 16","Female","8","","",""
"6","2004","1-pers.-HH","Male","1","","",""
"6","2004","1-pers.-HH","Female","","","",""
"6","2004","(Married) couple without C. ","Male","","","",""
"6","2004","(Married) couple without C. ","Female","","","",""
"6","2004","Single parent ","Male","","","",""
"6","2004","Single parent ","Female","","","",""
"6","2004","Couple + C. LE 16 ","Male","","","",""
"6","2004","Couple + C. LE 16 ","Female","","","",""
"6","2004","Couple + C. GT 16 ","Male","","","",""
"6","2004","Couple + C. GT 16 ","Female","","","",""
"6","2004","Couple + C. LE and GT 16","Male","","","",""
"6","2004","Couple + C. LE and GT 16","Female","","","",""
"7","2004","1-pers.-HH","Male","1","","",""
"7","2004","1-pers.-HH","Female","","","",""
"7","2004","(Married) couple without C. ","Male","2","","",""
"7","2004","(Married) couple without C. ","Female","","","",""
"7","2004","Single parent ","Male","","","",""
"7","2004","Single parent ","Female","","","",""
"7","2004","Couple + C. LE 16 ","Male","2","","",""
"7","2004","Couple + C. LE 16 ","Female","","","",""
"7","2004","Couple + C. GT 16 ","Male","","","",""
"7","2004","Couple + C. GT 16 ","Female","","","",""
"7","2004","Couple + C. LE and GT 16","Male","","","",""
"7","2004","Couple + C. LE and GT 16","Female","","","",""
"8","2004","1-pers.-HH","Male","","","",""
"8","2004","1-pers.-HH","Female","","","",""
"8","2004","(Married) couple without C. ","Male","","","",""
"8","2004","(Married) couple without C. ","Female","","","",""
"8","2004","Single parent ","Male","","","",""
"8","2004","Single parent ","Female","","","",""
"8","2004","Couple + C. LE 16 ","Male","","","",""
"8","2004","Couple + C. LE 16 ","Female","","","",""
"8","2004","Couple + C. GT 16 ","Male","","","",""
"8","2004","Couple + C. GT 16 ","Female","","","",""
"8","2004","Couple + C. LE and GT 16","Male","","","",""
"8","2004","Couple + C. LE and GT 16","Female","","","",""
"1","2005","1-pers.-HH","Male","1","","",""
"1","2005","1-pers.-HH","Female","1","","",""
"1","2005","(Married) couple without C. ","Male","2853","0.820059282814825","0.807316610512499","0.832801955117151"
"1","2005","(Married) couple without C. ","Female","2863","0.818726804842743","0.806059425193971","0.831394184491515"
"1","2005","Single parent ","Male","5","","",""
"1","2005","Single parent ","Female","5","","",""
"1","2005","Couple + C. LE 16 ","Male","1579","0.860334364661655","0.844408947663979","0.876259781659331"
"1","2005","Couple + C. LE 16 ","Female","1627","0.838980479546423","0.822466798602551","0.855494160490295"
"1","2005","Couple + C. GT 16 ","Male","1053","0.53719491757664","0.51488614834531","0.55950368680797"
"1","2005","Couple + C. GT 16 ","Female","1072","0.615115305089502","0.5922531559129","0.637977454266105"
"1","2005","Couple + C. LE and GT 16","Male","493","0.555548960658623","0.522396495604255","0.58870142571299"
"1","2005","Couple + C. LE and GT 16","Female","504","0.573636498080861","0.540271948525446","0.607001047636276"
"2","2005","1-pers.-HH","Male","109","0.0762354433465651","0.0615123213389886","0.0909585653541416"
"2","2005","1-pers.-HH","Female","65","0.0320724339375987","0.0236472219105869","0.0404976459646106"
"2","2005","(Married) couple without C. ","Male","40","0.0107578071931389","0.00733575711635262","0.0141798572699251"
"2","2005","(Married) couple without C. ","Female","31","0.00794463185980899","0.00502548911849127","0.0108637746011267"
"2","2005","Single parent ","Male","16","","",""
"2","2005","Single parent ","Female","109","0.125360658112207","0.101957198752163","0.148764117472251"
"2","2005","Couple + C. LE 16 ","Male","17","","",""
"2","2005","Couple + C. LE 16 ","Female","18","","",""
"2","2005","Couple + C. GT 16 ","Male","10","","",""
"2","2005","Couple + C. GT 16 ","Female","13","","",""
"2","2005","Couple + C. LE and GT 16","Male","10","","",""
"2","2005","Couple + C. LE and GT 16","Female","10","","",""
"3","2005","1-pers.-HH","Male","672","0.580273408949747","0.552892971963515","0.607653845935979"
"3","2005","1-pers.-HH","Female","562","0.319826432267926","0.297523575141675","0.342129289394177"
"3","2005","(Married) couple without C. ","Male","403","0.115175360435139","0.104585711553425","0.125765009316852"
"3","2005","(Married) couple without C. ","Female","461","0.118566737206249","0.10793689936323","0.129196575049269"
"3","2005","Single parent ","Male","238","0.740422008830999","0.693890782889174","0.786953234772824"
"3","2005","Single parent ","Female","290","0.362770323719817","0.328788334802525","0.396752312637109"
"3","2005","Couple + C. LE 16 ","Male","164","0.0982250377213123","0.0845517615521802","0.111898313890444"
"3","2005","Couple + C. LE 16 ","Female","181","0.10081570208682","0.0872882145172983","0.114343189656342"
"3","2005","Couple + C. GT 16 ","Male","818","0.444679943299093","0.422446534458","0.466913352140186"
"3","2005","Couple + C. GT 16 ","Female","608","0.348476004473202","0.326087498469665","0.370864510476739"
"3","2005","Couple + C. LE and GT 16","Male","344","0.412942888628489","0.380093456556009","0.44579232070097"
"3","2005","Couple + C. LE and GT 16","Female","292","0.353538322282746","0.32128559023519","0.385791054330303"
"4","2005","1-pers.-HH","Male","282","0.21888604946679","0.19594532984781","0.24182676908577"
"4","2005","1-pers.-HH","Female","285","0.169840631342968","0.151885235472308","0.187796027213629"
"4","2005","(Married) couple without C. ","Male","139","0.0365649533375675","0.0303388417705663","0.0427910649045686"
"4","2005","(Married) couple without C. ","Female","121","0.0325163641606148","0.0266842866050143","0.0383484417162152"
"4","2005","Single parent ","Male","49","0.12029653192487","0.0857689943062033","0.154824069543536"
"4","2005","Single parent ","Female","258","0.391282724291229","0.356789160127626","0.425776288454832"
"4","2005","Couple + C. LE 16 ","Male","57","0.0286352436261571","0.0209730343555834","0.0362974528967308"
"4","2005","Couple + C. LE 16 ","Female","74","0.0492552453698055","0.0395325448367486","0.0589779459028625"
"4","2005","Couple + C. GT 16 ","Male","32","0.0135728916307041","0.0083958781742871","0.0187499050871211"
"4","2005","Couple + C. GT 16 ","Female","41","0.0216017109376063","0.0147708509400472","0.0284325709351655"
"4","2005","Couple + C. LE and GT 16","Male","16","","",""
"4","2005","Couple + C. LE and GT 16","Female","31","0.0461682541834071","0.0320108223168649","0.0603256860499494"
"5","2005","1-pers.-HH","Male","181","0.123267288196705","0.105028401530408","0.141506174863003"
"5","2005","1-pers.-HH","Female","767","0.478092576381116","0.454206424612217","0.501978728150016"
"5","2005","(Married) couple without C. ","Male","51","0.0138648756414082","0.0099860579314821","0.0177436933513343"
"5","2005","(Married) couple without C. ","Female","75","0.0219981197696554","0.0171751658417882","0.0268210736975225"
"5","2005","Single parent ","Male","33","0.0682542420669014","0.0414881826441776","0.0950203014896253"
"5","2005","Single parent ","Female","106","0.112004692046296","0.0897147794874873","0.134294604605106"
"5","2005","Couple + C. LE 16 ","Male","1","","",""
"5","2005","Couple + C. LE 16 ","Female","3","","",""
"5","2005","Couple + C. GT 16 ","Male","6","","",""
"5","2005","Couple + C. GT 16 ","Female","6","","",""
"5","2005","Couple + C. LE and GT 16","Male","","","",""
"5","2005","Couple + C. LE and GT 16","Female","7","","",""
"6","2005","1-pers.-HH","Male","3","","",""
"6","2005","1-pers.-HH","Female","","","",""
"6","2005","(Married) couple without C. ","Male","","","",""
"6","2005","(Married) couple without C. ","Female","","","",""
"6","2005","Single parent ","Male","","","",""
"6","2005","Single parent ","Female","1","","",""
"6","2005","Couple + C. LE 16 ","Male","","","",""
"6","2005","Couple + C. LE 16 ","Female","","","",""
"6","2005","Couple + C. GT 16 ","Male","","","",""
"6","2005","Couple + C. GT 16 ","Female","","","",""
"6","2005","Couple + C. LE and GT 16","Male","","","",""
"6","2005","Couple + C. LE and GT 16","Female","","","",""
"7","2005","1-pers.-HH","Male","","","",""
"7","2005","1-pers.-HH","Female","","","",""
"7","2005","(Married) couple without C. ","Male","5","","",""
"7","2005","(Married) couple without C. ","Female","2","","",""
"7","2005","Single parent ","Male","","","",""
"7","2005","Single parent ","Female","","","",""
"7","2005","Couple + C. LE 16 ","Male","2","","",""
"7","2005","Couple + C. LE 16 ","Female","","","",""
"7","2005","Couple + C. GT 16 ","Male","","","",""
"7","2005","Couple + C. GT 16 ","Female","","","",""
"7","2005","Couple + C. LE and GT 16","Male","","","",""
"7","2005","Couple + C. LE and GT 16","Female","","","",""
"8","2005","1-pers.-HH","Male","","","",""
"8","2005","1-pers.-HH","Female","","","",""
"8","2005","(Married) couple without C. ","Male","","","",""
"8","2005","(Married) couple without C. ","Female","","","",""
"8","2005","Single parent ","Male","","","",""
"8","2005","Single parent ","Female","","","",""
"8","2005","Couple + C. LE 16 ","Male","","","",""
"8","2005","Couple + C. LE 16 ","Female","","","",""
"8","2005","Couple + C. GT 16 ","Male","","","",""
"8","2005","Couple + C. GT 16 ","Female","","","",""
"8","2005","Couple + C. LE and GT 16","Male","","","",""
"8","2005","Couple + C. LE and GT 16","Female","","","",""
"1","2006","1-pers.-HH","Male","","","",""
"1","2006","1-pers.-HH","Female","1","","",""
"1","2006","(Married) couple without C. ","Male","3215","0.814119786294071","0.801914015929797","0.826325556658345"
"1","2006","(Married) couple without C. ","Female","3231","0.808881532463432","0.796646340767867","0.821116724158997"
"1","2006","Single parent ","Male","4","","",""
"1","2006","Single parent ","Female","4","","",""
"1","2006","Couple + C. LE 16 ","Male","1665","0.858931992039244","0.843374051576907","0.874489932501581"
"1","2006","Couple + C. LE 16 ","Female","1723","0.850651808671047","0.835061951534197","0.866241665807896"
"1","2006","Couple + C. GT 16 ","Male","1092","0.526221217072173","0.504288903708778","0.548153530435568"
"1","2006","Couple + C. GT 16 ","Female","1107","0.623146985636247","0.600778763158182","0.645515208114311"
"1","2006","Couple + C. LE and GT 16","Male","469","0.552026024252608","0.518194994777679","0.585857053727538"
"1","2006","Couple + C. LE and GT 16","Female","482","0.582236411941747","0.547910153293189","0.616562670590306"
"2","2006","1-pers.-HH","Male","121","0.0771437300362788","0.0632414119282628","0.0910460481442947"
"2","2006","1-pers.-HH","Female","69","0.0371392688518106","0.0286093380427162","0.0456691996609051"
"2","2006","(Married) couple without C. ","Male","38","0.00883732776699503","0.00590077770640591","0.0117738778275842"
"2","2006","(Married) couple without C. ","Female","40","0.0120997434618914","0.00869752951048021","0.0155019574133025"
"2","2006","Single parent ","Male","23","","",""
"2","2006","Single parent ","Female","121","0.123025533188735","0.101021498995072","0.145029567382398"
"2","2006","Couple + C. LE 16 ","Male","13","","",""
"2","2006","Couple + C. LE 16 ","Female","15","","",""
"2","2006","Couple + C. GT 16 ","Male","11","","",""
"2","2006","Couple + C. GT 16 ","Female","15","","",""
"2","2006","Couple + C. LE and GT 16","Male","7","","",""
"2","2006","Couple + C. LE and GT 16","Female","7","","",""
"3","2006","1-pers.-HH","Male","730","0.548600694078022","0.522672128525449","0.574529259630595"
"3","2006","1-pers.-HH","Female","617","0.32624592377053","0.305097872921561","0.347393974619499"
"3","2006","(Married) couple without C. ","Male","418","0.118303447087066","0.108169871074814","0.128437023099317"
"3","2006","(Married) couple without C. ","Female","474","0.12453958055923","0.114264412163288","0.134814748955172"
"3","2006","Single parent ","Male","253","0.769646392273041","0.725846096552233","0.813446687993849"
"3","2006","Single parent ","Female","321","0.364976486350669","0.332725830198732","0.397227142502605"
"3","2006","Couple + C. LE 16 ","Male","183","0.0960143390430834","0.0828467195528943","0.109181958533273"
"3","2006","Couple + C. LE 16 ","Female","197","0.0985581652256328","0.0855210532283715","0.111595277222894"
"3","2006","Couple + C. GT 16 ","Male","844","0.450599243853639","0.428744168072767","0.472454319634511"
"3","2006","Couple + C. GT 16 ","Female","631","0.340966551824329","0.319085920680946","0.362847182967713"
"3","2006","Couple + C. LE and GT 16","Male","340","0.430742634825899","0.397054861660196","0.464430407991603"
"3","2006","Couple + C. LE and GT 16","Female","274","0.362109977304779","0.328659320648816","0.395560633960743"
"4","2006","1-pers.-HH","Male","328","0.228929134005982","0.207038035719563","0.250820232292402"
"4","2006","1-pers.-HH","Female","329","0.170929310711625","0.153948784385937","0.187909837037313"
"4","2006","(Married) couple without C. ","Male","173","0.0404123428020032","0.0342335476201525","0.0465911379838539"
"4","2006","(Married) couple without C. ","Female","142","0.0350824908546627","0.0293570715941857","0.0408079101151397"
"4","2006","Single parent ","Male","45","0.113014908570307","0.0800797359807809","0.145950081159833"
"4","2006","Single parent ","Female","296","0.39085878964906","0.358171407451712","0.423546171846408"
"4","2006","Couple + C. LE 16 ","Male","59","0.0348076194743662","0.0266153816315562","0.0429998573171762"
"4","2006","Couple + C. LE 16 ","Female","68","0.040488876714316","0.0318678476789746","0.0491099057496574"
"4","2006","Couple + C. GT 16 ","Male","40","0.018634713684056","0.0126946764261996","0.0245747509419124"
"4","2006","Couple + C. GT 16 ","Female","44","0.019914528003312","0.0134659016720726","0.0263631543345514"
"4","2006","Couple + C. LE and GT 16","Male","13","","",""
"4","2006","Couple + C. LE and GT 16","Female","26","","",""
"5","2006","1-pers.-HH","Male","232","0.142841933126231","0.124610190181584","0.161073676070878"
"5","2006","1-pers.-HH","Female","872","0.463791539298234","0.44129709141337","0.486285987183098"
"5","2006","(Married) couple without C. ","Male","51","0.0123406917260574","0.00887669246355148","0.0158046909885632"
"5","2006","(Married) couple without C. ","Female","78","0.0191632066150328","0.0148969256222844","0.0234294876077813"
"5","2006","Single parent ","Male","30","0.0482015595073121","0.0259204427862939","0.0704826762283304"
"5","2006","Single parent ","Female","114","0.118989731940342","0.0972998875231827","0.140679576357501"
"5","2006","Couple + C. LE 16 ","Male","","","",""
"5","2006","Couple + C. LE 16 ","Female","5","","",""
"5","2006","Couple + C. GT 16 ","Male","4","","",""
"5","2006","Couple + C. GT 16 ","Female","6","","",""
"5","2006","Couple + C. LE and GT 16","Male","1","","",""
"5","2006","Couple + C. LE and GT 16","Female","4","","",""
"6","2006","1-pers.-HH","Male","3","","",""
"6","2006","1-pers.-HH","Female","","","",""
"6","2006","(Married) couple without C. ","Male","","","",""
"6","2006","(Married) couple without C. ","Female","","","",""
"6","2006","Single parent ","Male","","","",""
"6","2006","Single parent ","Female","","","",""
"6","2006","Couple + C. LE 16 ","Male","","","",""
"6","2006","Couple + C. LE 16 ","Female","","","",""
"6","2006","Couple + C. GT 16 ","Male","","","",""
"6","2006","Couple + C. GT 16 ","Female","","","",""
"6","2006","Couple + C. LE and GT 16","Male","","","",""
"6","2006","Couple + C. LE and GT 16","Female","","","",""
"7","2006","1-pers.-HH","Male","","","",""
"7","2006","1-pers.-HH","Female","","","",""
"7","2006","(Married) couple without C. ","Male","7","","",""
"7","2006","(Married) couple without C. ","Female","2","","",""
"7","2006","Single parent ","Male","","","",""
"7","2006","Single parent ","Female","","","",""
"7","2006","Couple + C. LE 16 ","Male","3","","",""
"7","2006","Couple + C. LE 16 ","Female","","","",""
"7","2006","Couple + C. GT 16 ","Male","","","",""
"7","2006","Couple + C. GT 16 ","Female","","","",""
"7","2006","Couple + C. LE and GT 16","Male","","","",""
"7","2006","Couple + C. LE and GT 16","Female","","","",""
"8","2006","1-pers.-HH","Male","1","","",""
"8","2006","1-pers.-HH","Female","","","",""
"8","2006","(Married) couple without C. ","Male","","","",""
"8","2006","(Married) couple without C. ","Female","","","",""
"8","2006","Single parent ","Male","","","",""
"8","2006","Single parent ","Female","","","",""
"8","2006","Couple + C. LE 16 ","Male","","","",""
"8","2006","Couple + C. LE 16 ","Female","","","",""
"8","2006","Couple + C. GT 16 ","Male","","","",""
"8","2006","Couple + C. GT 16 ","Female","","","",""
"8","2006","Couple + C. LE and GT 16","Male","","","",""
"8","2006","Couple + C. LE and GT 16","Female","","","",""
"1","2007","1-pers.-HH","Male","","","",""
"1","2007","1-pers.-HH","Female","","","",""
"1","2007","(Married) couple without C. ","Male","3005","0.802911480363542","0.790032674427242","0.815790286299843"
"1","2007","(Married) couple without C. ","Female","3010","0.811497015099113","0.798894715265718","0.824099314932508"
"1","2007","Single parent ","Male","3","","",""
"1","2007","Single parent ","Female","3","","",""
"1","2007","Couple + C. LE 16 ","Male","1498","0.852299327727167","0.835652262380007","0.868946393074327"
"1","2007","Couple + C. LE 16 ","Female","1556","0.839067558140723","0.822281780640137","0.855853335641308"
"1","2007","Couple + C. GT 16 ","Male","1049","0.525704285405623","0.503455671201367","0.547952899609878"
"1","2007","Couple + C. GT 16 ","Female","1067","0.605145792025274","0.582184458887693","0.628107125162854"
"1","2007","Couple + C. LE and GT 16","Male","430","0.560378787756449","0.524880428038568","0.595877147474329"
"1","2007","Couple + C. LE and GT 16","Female","448","0.59626159812871","0.560644972075963","0.631878224181458"
"2","2007","1-pers.-HH","Male","105","0.0697980963655174","0.0560730285339813","0.0835231641970535"
"2","2007","1-pers.-HH","Female","77","0.0438025986584315","0.0343821213727854","0.0532230759440776"
"2","2007","(Married) couple without C. ","Male","38","0.0100911205643651","0.00685534486639255","0.0133268962623376"
"2","2007","(Married) couple without C. ","Female","38","0.010777470206137","0.00745047140831826","0.0141044690039557"
"2","2007","Single parent ","Male","22","","",""
"2","2007","Single parent ","Female","112","0.129201919435642","0.10610262067581","0.152301218195475"
"2","2007","Couple + C. LE 16 ","Male","8","","",""
"2","2007","Couple + C. LE 16 ","Female","16","","",""
"2","2007","Couple + C. GT 16 ","Male","11","","",""
"2","2007","Couple + C. GT 16 ","Female","12","","",""
"2","2007","Couple + C. LE and GT 16","Male","6","","",""
"2","2007","Couple + C. LE and GT 16","Female","6","","",""
"3","2007","1-pers.-HH","Male","687","0.5600987339173","0.533361652414935","0.586835815419665"
"3","2007","1-pers.-HH","Female","581","0.318960774517789","0.297506991156824","0.340414557878755"
"3","2007","(Married) couple without C. ","Male","406","0.128320429379086","0.117492698886724","0.139148159871448"
"3","2007","(Married) couple without C. ","Female","430","0.118429741446286","0.108018414506169","0.128841068386403"
"3","2007","Single parent ","Male","246","0.778103561229499","0.734193631977159","0.822013490481838"
"3","2007","Single parent ","Female","330","0.415651984821618","0.381712417802802","0.449591551840434"
"3","2007","Couple + C. LE 16 ","Male","178","0.105628561395004","0.09120740725785","0.120049715532157"
"3","2007","Couple + C. LE 16 ","Female","199","0.10075495572886","0.0870052491107508","0.114504662346969"
"3","2007","Couple + C. GT 16 ","Male","833","0.453178001533593","0.43099782465443","0.475358178412756"
"3","2007","Couple + C. GT 16 ","Female","612","0.363474439787792","0.340880416747744","0.386068462827841"
"3","2007","Couple + C. LE and GT 16","Male","304","0.419873184472669","0.384575301225084","0.455171067720255"
"3","2007","Couple + C. LE and GT 16","Female","251","0.346825581437429","0.312275070668213","0.381376092206646"
"4","2007","1-pers.-HH","Male","318","0.237282412471224","0.214367470935842","0.260197354006606"
"4","2007","1-pers.-HH","Female","346","0.187098626295598","0.169147015777595","0.205050236813601"
"4","2007","(Married) couple without C. ","Male","161","0.0400745797664664","0.0337247170456353","0.0464244424872976"
"4","2007","(Married) couple without C. ","Female","137","0.0353777885671599","0.0294254010271524","0.0413301761071675"
"4","2007","Single parent ","Male","42","0.0991921573738393","0.0676040491672932","0.130780265580385"
"4","2007","Single parent ","Female","268","0.349520988436459","0.31668433755465","0.382357639318268"
"4","2007","Couple + C. LE 16 ","Male","60","0.034814948663346","0.0262141546129501","0.0434157427137418"
"4","2007","Couple + C. LE 16 ","Female","65","0.0466647648989442","0.0370300568270125","0.0562994729708759"
"4","2007","Couple + C. GT 16 ","Male","37","0.0163751278346608","0.01072036093982","0.0220298947295016"
"4","2007","Couple + C. GT 16 ","Female","46","0.0221543276340972","0.0152405859114263","0.0290680693567682"
"4","2007","Couple + C. LE and GT 16","Male","10","","",""
"4","2007","Couple + C. LE and GT 16","Female","19","","",""
