"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Good","2006","inadequately","West Germany","50","0.189525709560967","0.137137621588425","0.241913797533509"
"Good","2006","inadequately","East Germany","9","","",""
"Good","2006","general elemantary","West Germany","677","0.310305700019961","0.290640894490218","0.329970505549703"
"Good","2006","general elemantary","East Germany","131","0.305991663936233","0.25916278487823","0.352820542994236"
"Good","2006","middle vocational","West Germany","3181","0.363619816495729","0.35327410488827","0.373965528103188"
"Good","2006","middle vocational","East Germany","1143","0.373553715501026","0.355696283618894","0.391411147383159"
"Good","2006","vocational + Abi","West Germany","479","0.424162914835323","0.394241397530409","0.454084432140237"
"Good","2006","vocational + Abi","East Germany","92","0.445189160071008","0.370699705330218","0.519678614811798"
"Good","2006","higher vocational","West Germany","520","0.398361222523666","0.370979841674376","0.425742603372957"
"Good","2006","higher vocational","East Germany","147","0.317684618046686","0.273525048828682","0.36184418726469"
"Good","2006","higher education","West Germany","1513","0.436306075386139","0.419258723982521","0.453353426789758"
"Good","2006","higher education","East Germany","554","0.381751658993152","0.355701114307247","0.407802203679057"
"Satisfactory","2006","in school","West Germany","37","0.109008365971966","0.0750737988287525","0.142942933115179"
"Satisfactory","2006","in school","East Germany","10","","",""
"Satisfactory","2006","inadequately","West Germany","79","0.399055225973621","0.333597239235282","0.464513212711959"
"Satisfactory","2006","inadequately","East Germany","9","","",""
"Satisfactory","2006","general elemantary","West Germany","712","0.341223484916128","0.321069776438529","0.361377193393727"
"Satisfactory","2006","general elemantary","East Germany","96","0.247238609439312","0.203399327187552","0.291077891691072"
"Satisfactory","2006","middle vocational","West Germany","2913","0.356776767352651","0.346473916405123","0.367079618300179"
"Satisfactory","2006","middle vocational","East Germany","974","0.350070162188947","0.332462109108317","0.367678215269577"
"Satisfactory","2006","vocational + Abi","West Germany","327","0.30757878431429","0.279638500018474","0.335519068610106"
"Satisfactory","2006","vocational + Abi","East Germany","43","0.311116241457368","0.241728244550023","0.380504238364713"
"Satisfactory","2006","higher vocational","West Germany","442","0.368252750642319","0.341275754664642","0.395229746619996"
"Satisfactory","2006","higher vocational","East Germany","169","0.384944090223356","0.338792116392371","0.431096064054341"
"Satisfactory","2006","higher education","West Germany","963","0.311084513012855","0.295171157120223","0.326997868905488"
"Satisfactory","2006","higher education","East Germany","466","0.335360129992156","0.310044206672023","0.36067605331229"
"Less good","2006","in school","West Germany","11","","",""
"Less good","2006","in school","East Germany","2","","",""
"Less good","2006","inadequately","West Germany","50","0.240782123268722","0.183631075909664","0.29793317062778"
"Less good","2006","inadequately","East Germany","2","","",""
"Less good","2006","general elemantary","West Germany","399","0.184399569353148","0.16791471420484","0.200884424501455"
"Less good","2006","general elemantary","East Germany","65","0.198135227463668","0.157630283355285","0.238640171572051"
"Less good","2006","middle vocational","West Germany","1172","0.148076122955287","0.140437392504162","0.155714853406412"
"Less good","2006","middle vocational","East Germany","396","0.150730398932903","0.137522803210139","0.163937994655667"
"Less good","2006","vocational + Abi","West Germany","115","0.135551650420109","0.114826896655595","0.156276404184623"
"Less good","2006","vocational + Abi","East Germany","13","","",""
"Less good","2006","higher vocational","West Germany","154","0.132690295291687","0.113716439700432","0.151664150882942"
"Less good","2006","higher vocational","East Germany","69","0.161432571804711","0.126534717028559","0.196330426580863"
"Less good","2006","higher education","West Germany","313","0.110774867964795","0.0999862431309881","0.121563492798602"
"Less good","2006","higher education","East Germany","186","0.162921192987947","0.143118838710504","0.18272354726539"
"Poor","2006","in school","West Germany","","","",""
"Poor","2006","in school","East Germany","","","",""
"Poor","2006","inadequately","West Germany","22","","",""
"Poor","2006","inadequately","East Germany","2","","",""
"Poor","2006","general elemantary","West Germany","168","0.0861990924841806","0.0742690057742603","0.0981291791941009"
"Poor","2006","general elemantary","East Germany","30","0.103287217217337","0.0723610151041502","0.134213419330525"
"Poor","2006","middle vocational","West Germany","345","0.0475048503359747","0.0429299816157499","0.0520797190561996"
"Poor","2006","middle vocational","East Germany","136","0.0572665597034228","0.0486893593239903","0.0658437600828552"
"Poor","2006","vocational + Abi","West Germany","23","","",""
"Poor","2006","vocational + Abi","East Germany","4","","",""
"Poor","2006","higher vocational","West Germany","43","0.0425248354219018","0.0312389928664682","0.0538106779773354"
"Poor","2006","higher vocational","East Germany","18","","",""
"Poor","2006","higher education","West Germany","68","0.0244581916166755","0.0191484337002129","0.0297679495331381"
"Poor","2006","higher education","East Germany","47","0.0580211758414066","0.0454851841730613","0.0705571675097519"
"Very good","2007","in school","West Germany","79","0.328820309647667","0.27160701872866","0.386033600566674"
"Very good","2007","in school","East Germany","24","","",""
"Very good","2007","inadequately","West Germany","7","","",""
"Very good","2007","inadequately","East Germany","","","",""
"Very good","2007","general elemantary","West Germany","133","0.0717161745831815","0.0600807814523119","0.0833515677140511"
"Very good","2007","general elemantary","East Germany","43","0.121105163248999","0.0859585177950413","0.156251808702956"
"Very good","2007","middle vocational","West Germany","597","0.0730042862361949","0.0672016632050378","0.078806909267352"
"Very good","2007","middle vocational","East Germany","146","0.0586229124602028","0.0496533080719785","0.0675925168484272"
"Very good","2007","vocational + Abi","West Germany","108","0.114039946912914","0.0943979936131084","0.13368190021272"
"Very good","2007","vocational + Abi","East Germany","13","","",""
"Very good","2007","higher vocational","West Germany","64","0.0622274438268483","0.0481302301870515","0.0763246574666452"
"Very good","2007","higher vocational","East Germany","24","","",""
"Very good","2007","higher education","West Germany","328","0.0982109958255586","0.0877247396922608","0.108697251958857"
"Very good","2007","higher education","East Germany","84","0.0701544257417017","0.0562812607898159","0.0840275906935875"
"Good","2007","in school","West Germany","133","0.454065572662753","0.393429964532146","0.51470118079336"
"Good","2007","in school","East Germany","42","0.569749150153009","0.461926924304797","0.677571376001221"
"Good","2007","inadequately","West Germany","46","0.21654284674499","0.158879532344411","0.274206161145569"
"Good","2007","inadequately","East Germany","13","","",""
"Good","2007","general elemantary","West Germany","581","0.287314200488894","0.266908114587467","0.307720286390321"
"Good","2007","general elemantary","East Germany","110","0.302608764831259","0.253119262335002","0.352098267327516"
"Good","2007","middle vocational","West Germany","3036","0.365167349794231","0.354427779324007","0.375906920264454"
"Good","2007","middle vocational","East Germany","1041","0.386476678595513","0.367884299531331","0.405069057659695"
"Good","2007","vocational + Abi","West Germany","474","0.455747224067812","0.424971275812647","0.486523172322978"
"Good","2007","vocational + Abi","East Germany","89","0.511094753326467","0.435280141493034","0.5869093651599"
"Good","2007","higher vocational","West Germany","445","0.355745025710385","0.327807248516498","0.383682802904271"
"Good","2007","higher vocational","East Germany","132","0.326657650368903","0.281038262214619","0.372277038523188"
"Good","2007","higher education","West Germany","1478","0.470067071925553","0.452480616960058","0.487653526891048"
"Good","2007","higher education","East Germany","540","0.393691629956073","0.36715367384256","0.420229586069586"
"Satisfactory","2007","in school","West Germany","40","0.1882858329671","0.140674691478755","0.235896974455444"
"Satisfactory","2007","in school","East Germany","11","","",""
"Satisfactory","2007","inadequately","West Germany","72","0.391789685540633","0.323449926216562","0.460129444864705"
"Satisfactory","2007","inadequately","East Germany","7","","",""
"Satisfactory","2007","general elemantary","West Germany","647","0.336072418408602","0.314770981354312","0.357373855462892"
"Satisfactory","2007","general elemantary","East Germany","101","0.309431343022905","0.259632451395144","0.359230234650665"
"Satisfactory","2007","middle vocational","West Germany","2674","0.370195552542678","0.359425203579448","0.380965901505909"
"Satisfactory","2007","middle vocational","East Germany","947","0.345294098327485","0.327139966410687","0.363448230244282"
"Satisfactory","2007","vocational + Abi","West Germany","287","0.275635387004468","0.24802355641971","0.303247217589226"
"Satisfactory","2007","vocational + Abi","East Germany","49","0.302287632346515","0.23263488428596","0.37194038040707"
"Satisfactory","2007","higher vocational","West Germany","423","0.401105735525124","0.372503626732348","0.429707844317899"
"Satisfactory","2007","higher vocational","East Germany","163","0.363380174509187","0.316595267735883","0.410165081282491"
"Satisfactory","2007","higher education","West Germany","905","0.291895015374723","0.275875473151169","0.307914557598277"
"Satisfactory","2007","higher education","East Germany","476","0.345092953197603","0.319270322978308","0.370915583416899"
"Less good","2007","in school","West Germany","7","","",""
"Less good","2007","in school","East Germany","4","","",""
"Less good","2007","inadequately","West Germany","49","0.245784070842269","0.185508022554865","0.306060119129674"
"Less good","2007","inadequately","East Germany","2","","",""
"Less good","2007","general elemantary","West Germany","390","0.229385256627798","0.210425466777257","0.248345046478338"
"Less good","2007","general elemantary","East Germany","52","0.176794248891802","0.135696090770521","0.217892407013083"
"Less good","2007","middle vocational","West Germany","1112","0.150558270643443","0.142581439116574","0.158535102170311"
"Less good","2007","middle vocational","East Germany","384","0.161801943097423","0.147740724091413","0.175863162103434"
"Less good","2007","vocational + Abi","West Germany","118","0.137417974204938","0.116142900479316","0.15869304793056"
"Less good","2007","vocational + Abi","East Germany","13","","",""
"Less good","2007","higher vocational","West Germany","160","0.142309862115561","0.121921785904462","0.16269793832666"
"Less good","2007","higher vocational","East Germany","71","0.193297884727666","0.154886919306418","0.231708850148914"
"Less good","2007","higher education","West Germany","320","0.113474393213829","0.102298493059694","0.124650293367963"
"Less good","2007","higher education","East Germany","163","0.140401972400425","0.121531754787621","0.159272190013229"
"Poor","2007","in school","West Germany","","","",""
"Poor","2007","in school","East Germany","","","",""
"Poor","2007","inadequately","West Germany","22","","",""
"Poor","2007","inadequately","East Germany","1","","",""
"Poor","2007","general elemantary","West Germany","138","0.0755119498915251","0.0635970443028139","0.0874268554802362"
"Poor","2007","general elemantary","East Germany","25","","",""
"Poor","2007","middle vocational","West Germany","302","0.0410745407834532","0.0366477387809737","0.0455013427859326"
"Poor","2007","middle vocational","East Germany","117","0.0478043675193755","0.0396581751401308","0.0559505598986202"
"Poor","2007","vocational + Abi","West Germany","19","","",""
"Poor","2007","vocational + Abi","East Germany","3","","",""
"Poor","2007","higher vocational","West Germany","36","0.0386119328220828","0.0273683771190817","0.0498554885250838"
"Poor","2007","higher vocational","East Germany","16","","",""
"Poor","2007","higher education","West Germany","63","0.0263525236603364","0.0207083559019745","0.0319966914186982"
"Poor","2007","higher education","East Germany","39","0.0506590187041964","0.0387470896025753","0.0625709478058174"
"Very good","2008","in school","West Germany","80","0.253937799792609","0.202211092542939","0.30566450704228"
"Very good","2008","in school","East Germany","20","","",""
"Very good","2008","inadequately","West Germany","12","","",""
"Very good","2008","inadequately","East Germany","1","","",""
"Very good","2008","general elemantary","West Germany","143","0.0926796100438619","0.0790070872450564","0.106352132842667"
"Very good","2008","general elemantary","East Germany","38","0.136441950035217","0.0979821426270764","0.174901757443359"
"Very good","2008","middle vocational","West Germany","555","0.0772757665705768","0.071129565517069","0.0834219676240845"
"Very good","2008","middle vocational","East Germany","156","0.0610536777569965","0.0516981332257434","0.0704092222882496"
"Very good","2008","vocational + Abi","West Germany","98","0.104439907402352","0.0848158920714361","0.124063922733269"
"Very good","2008","vocational + Abi","East Germany","21","","",""
"Very good","2008","higher vocational","West Germany","50","0.0552988146647044","0.0414343539038646","0.0691632754255441"
"Very good","2008","higher vocational","East Germany","14","","",""
"Very good","2008","higher education","West Germany","333","0.106765443433043","0.0956404350293342","0.117890451836752"
"Very good","2008","higher education","East Germany","84","0.0870508697856497","0.071391536687986","0.102710202883313"
"Good","2008","in school","West Germany","136","0.56741798138835","0.508540473724097","0.626295489052603"
"Good","2008","in school","East Germany","42","0.428015278928076","0.320921802913758","0.535108754942393"
"Good","2008","inadequately","West Germany","36","0.196194735102985","0.136144799246597","0.256244670959372"
"Good","2008","inadequately","East Germany","7","","",""
"Good","2008","general elemantary","West Germany","535","0.276704730313141","0.255611537326315","0.297797923299967"
"Good","2008","general elemantary","East Germany","88","0.252872539260299","0.20417179904662","0.301573279473977"
"Good","2008","middle vocational","West Germany","2803","0.365932275615263","0.354845192067578","0.377019359162947"
"Good","2008","middle vocational","East Germany","966","0.383143987041055","0.364147833072078","0.402140141010032"
"Good","2008","vocational + Abi","West Germany","426","0.436783822652938","0.404958112596623","0.468609532709254"
"Good","2008","vocational + Abi","East Germany","86","0.491740119796968","0.415459035948538","0.568021203645399"
"Good","2008","higher vocational","West Germany","420","0.395540973654482","0.365880572915799","0.425201374393166"
"Good","2008","higher vocational","East Germany","131","0.397357766812487","0.347961053785328","0.446754479839647"
"Good","2008","higher education","West Germany","1382","0.445610424733591","0.427704884274743","0.463515965192438"
"Good","2008","higher education","East Germany","518","0.380518309847178","0.353549273280666","0.40748734641369"
"Satisfactory","2008","in school","West Germany","38","0.129962055286941","0.0900006252413472","0.169923485332536"
"Satisfactory","2008","in school","East Germany","16","","",""
"Satisfactory","2008","inadequately","West Germany","56","0.361919682784448","0.289252683705015","0.43458668186388"
"Satisfactory","2008","inadequately","East Germany","9","","",""
"Satisfactory","2008","general elemantary","West Germany","577","0.355481105051895","0.33291262507544","0.37804958502835"
"Satisfactory","2008","general elemantary","East Germany","96","0.296284341416979","0.245123187056759","0.347445495777199"
"Satisfactory","2008","middle vocational","West Germany","2487","0.359571213760979","0.348525926411891","0.370616501110066"
"Satisfactory","2008","middle vocational","East Germany","888","0.342921832001233","0.324373756329622","0.361469907672844"
"Satisfactory","2008","vocational + Abi","West Germany","266","0.280465717804516","0.251640479503088","0.309290956105943"
"Satisfactory","2008","vocational + Abi","East Germany","42","0.256447249537145","0.189818596466061","0.323075902608228"
"Satisfactory","2008","higher vocational","West Germany","401","0.384210493538277","0.354705291373403","0.413715695703152"
"Satisfactory","2008","higher vocational","East Germany","156","0.345006620794684","0.297021169274156","0.392992072315212"
"Satisfactory","2008","higher education","West Germany","892","0.319202812026102","0.302409186437802","0.335996437614402"
"Satisfactory","2008","higher education","East Germany","452","0.355337120157762","0.328751301603401","0.381922938712122"
"Less good","2008","in school","West Germany","17","","",""
"Less good","2008","in school","East Germany","4","","",""
"Less good","2008","inadequately","West Germany","50","0.315097282583041","0.244849887601529","0.385344677564553"
"Less good","2008","inadequately","East Germany","2","","",""
"Less good","2008","general elemantary","West Germany","341","0.193650845870604","0.175019360129499","0.21228233161171"
"Less good","2008","general elemantary","East Germany","64","0.251989712034613","0.203345343682588","0.300634080386638"
"Less good","2008","middle vocational","West Germany","1104","0.152683364505375","0.144404555456261","0.16096217355449"
"Less good","2008","middle vocational","East Germany","390","0.163143537211562","0.148705664887613","0.177581409535512"
"Less good","2008","vocational + Abi","West Germany","126","0.16087543346046","0.13729969244185","0.184451174479071"
"Less good","2008","vocational + Abi","East Germany","12","","",""
"Less good","2008","higher vocational","West Germany","136","0.126335950395526","0.106183235994218","0.146488664796833"
"Less good","2008","higher vocational","East Germany","60","0.178261698515452","0.139627384884036","0.216896012146869"
"Less good","2008","higher education","West Germany","304","0.107928058521662","0.0967499233327754","0.119106193710548"
"Less good","2008","higher education","East Germany","159","0.142429251758379","0.123016013212871","0.161842490303887"
"Poor","2008","in school","West Germany","1","","",""
"Poor","2008","in school","East Germany","","","",""
"Poor","2008","inadequately","West Germany","14","","",""
"Poor","2008","inadequately","East Germany","","","",""
"Poor","2008","general elemantary","West Germany","132","0.0814837087204977","0.0685847382788931","0.0943826791621024"
"Poor","2008","general elemantary","East Germany","20","","",""
"Poor","2008","middle vocational","West Germany","302","0.0445373795478068","0.0397892963579939","0.0492854627376196"
"Poor","2008","middle vocational","East Germany","116","0.0497369659891536","0.0412421429768194","0.0582317890014878"
"Poor","2008","vocational + Abi","West Germany","17","","",""
"Poor","2008","vocational + Abi","East Germany","4","","",""
"Poor","2008","higher vocational","West Germany","37","0.0386137677470103","0.0269263684746863","0.0503011670193343"
"Poor","2008","higher vocational","East Germany","16","","",""
"Poor","2008","higher education","West Germany","49","0.0204932612856028","0.0153892516193467","0.0255972709518589"
"Poor","2008","higher education","East Germany","32","0.0346644484510313","0.024503255156905","0.0448256417451575"
"Very good","2009","in school","West Germany","70","0.216500473318679","0.166244575928232","0.266756370709126"
"Very good","2009","in school","East Germany","11","","",""
"Very good","2009","inadequately","West Germany","6","","",""
"Very good","2009","inadequately","East Germany","1","","",""
"Very good","2009","general elemantary","West Germany","106","0.072443841151812","0.0595097484442242","0.0853779338593998"
"Very good","2009","general elemantary","East Germany","25","","",""
"Very good","2009","middle vocational","West Germany","507","0.0788100939345824","0.0723535436165123","0.0852666442526524"
"Very good","2009","middle vocational","East Germany","115","0.0488779911153756","0.0402625985872994","0.0574933836434519"
"Very good","2009","vocational + Abi","West Germany","76","0.0922158967547358","0.0727653053069053","0.111666488202566"
"Very good","2009","vocational + Abi","East Germany","17","","",""
"Very good","2009","higher vocational","West Germany","52","0.0418028980448953","0.0291294158671755","0.0544763802226151"
"Very good","2009","higher vocational","East Germany","14","","",""
"Very good","2009","higher education","West Germany","316","0.110145442464368","0.0986109722009232","0.121679912727813"
"Very good","2009","higher education","East Germany","76","0.0743733999722391","0.0595713731413826","0.0891754268030955"
"Good","2009","in school","West Germany","129","0.544032644992269","0.483258676893152","0.604806613091385"
"Good","2009","in school","East Germany","35","0.712994932838604","0.592341630014083","0.833648235663126"
"Good","2009","inadequately","West Germany","33","0.160026936350852","0.101742107953767","0.218311764747937"
"Good","2009","inadequately","East Germany","7","","",""
"Good","2009","general elemantary","West Germany","462","0.27365179551866","0.25140657513549","0.295897015901829"
"Good","2009","general elemantary","East Germany","84","0.268193154501659","0.214954220532052","0.321432088471266"
"Good","2009","middle vocational","West Germany","2465","0.345599831754968","0.334204066500005","0.356995597009932"
"Good","2009","middle vocational","East Germany","930","0.375608844712032","0.356258150238971","0.394959539185093"
"Good","2009","vocational + Abi","West Germany","380","0.412315904438332","0.379223704421336","0.445408104455329"
"Good","2009","vocational + Abi","East Germany","75","0.525025942966927","0.445898396063367","0.604153489870487"
"Good","2009","higher vocational","West Germany","367","0.39465685337184","0.363705761391745","0.425607945351935"
"Good","2009","higher vocational","East Germany","119","0.359656206922482","0.310889098771793","0.408423315073171"
"Good","2009","higher education","West Germany","1320","0.460302669610591","0.441939326241016","0.478666012980166"
"Good","2009","higher education","East Germany","489","0.381063720993816","0.353665887135861","0.408461554851772"
"Satisfactory","2009","in school","West Germany","47","0.18683922943701","0.139277188633625","0.234401270240396"
"Satisfactory","2009","in school","East Germany","7","","",""
"Satisfactory","2009","inadequately","West Germany","51","0.373439330743284","0.296540826940835","0.450337834545733"
"Satisfactory","2009","inadequately","East Germany","7","","",""
"Satisfactory","2009","general elemantary","West Germany","562","0.388589078127478","0.364268325010767","0.412909831244189"
"Satisfactory","2009","general elemantary","East Germany","82","0.356058646381996","0.298515818765019","0.413601473998973"
"Satisfactory","2009","middle vocational","West Germany","2443","0.384142024047283","0.372486783867246","0.39579726422732"
"Satisfactory","2009","middle vocational","East Germany","861","0.351624712380035","0.332545818108294","0.370703606651776"
"Satisfactory","2009","vocational + Abi","West Germany","276","0.357226224646038","0.325012616624621","0.389439832667455"
"Satisfactory","2009","vocational + Abi","East Germany","47","0.252908401495284","0.18403192367926","0.321784879311308"
"Satisfactory","2009","higher vocational","West Germany","369","0.374527851418289","0.343879198992378","0.4051765038442"
"Satisfactory","2009","higher vocational","East Germany","162","0.403140948079182","0.353293724944286","0.452988171214078"
"Satisfactory","2009","higher education","West Germany","865","0.301398385554905","0.284492414286115","0.318304356823694"
"Satisfactory","2009","higher education","East Germany","442","0.351385359324765","0.324452673753814","0.378318044895717"
"Less good","2009","in school","West Germany","12","","",""
"Less good","2009","in school","East Germany","1","","",""
"Less good","2009","inadequately","West Germany","41","0.315429643536058","0.241556497581557","0.389302789490559"
"Less good","2009","inadequately","East Germany","","","",""
"Less good","2009","general elemantary","West Germany","300","0.190038170324132","0.170462446714165","0.2096138939341"
"Less good","2009","general elemantary","East Germany","61","0.218670761930518","0.16899784428527","0.268343679575767"
"Less good","2009","middle vocational","West Germany","1005","0.151092871059068","0.142510898740847","0.15967484337729"
"Less good","2009","middle vocational","East Germany","389","0.169554278405744","0.154560527830792","0.184548028980696"
"Less good","2009","vocational + Abi","West Germany","98","0.112581459280021","0.0913325660617209","0.133830352498321"
"Less good","2009","vocational + Abi","East Germany","11","","",""
"Less good","2009","higher vocational","West Germany","141","0.164920385085863","0.141420461628332","0.188420308543395"
"Less good","2009","higher vocational","East Germany","58","0.143270380569717","0.107668190103051","0.178872571036383"
"Less good","2009","higher education","West Germany","272","0.104215501784522","0.0929584981443652","0.11547250542468"
"Less good","2009","higher education","East Germany","165","0.160094578091229","0.13940755685129","0.180781599331168"
"Poor","2009","in school","West Germany","","","",""
"Poor","2009","in school","East Germany","","","",""
"Poor","2009","inadequately","West Germany","21","","",""
"Poor","2009","inadequately","East Germany","1","","",""
"Poor","2009","general elemantary","West Germany","113","0.0752771148779179","0.0621126741433872","0.0884415556124487"
"Poor","2009","general elemantary","East Germany","14","","",""
"Poor","2009","middle vocational","West Germany","270","0.0403551792040981","0.0356395469002245","0.0450708115079718"
"Poor","2009","middle vocational","East Germany","111","0.0543341733868132","0.0452767293505927","0.0633916174230337"
"Poor","2009","vocational + Abi","West Germany","20","","",""
"Poor","2009","vocational + Abi","East Germany","3","","",""
"Poor","2009","higher vocational","West Germany","29","","",""
"Poor","2009","higher vocational","East Germany","19","","",""
"Poor","2009","higher education","West Germany","57","0.0239380005856136","0.018306326515145","0.0295696746560822"
"Poor","2009","higher education","East Germany","35","0.0330829416179506","0.0229929425457642","0.043172940690137"
"Very good","2010","in school","West Germany","107","0.287326040012583","0.241092502886879","0.333559577138286"
"Very good","2010","in school","East Germany","14","","",""
"Very good","2010","inadequately","West Germany","37","0.0837855298965387","0.0531400553681802","0.114431004424897"
"Very good","2010","inadequately","East Germany","3","","",""
"Very good","2010","general elemantary","West Germany","224","0.0804518045045528","0.0689117987198627","0.091991810289243"
"Very good","2010","general elemantary","East Germany","37","0.109100554385489","0.0755648932804079","0.14263621549057"
"Very good","2010","middle vocational","West Germany","912","0.083772232393632","0.0779992285508716","0.0895452362363924"
"Very good","2010","middle vocational","East Germany","233","0.0652917423001949","0.0563664976658773","0.0742169869345125"
"Very good","2010","vocational + Abi","West Germany","207","0.109941085947059","0.0938732720933984","0.12600889980072"
"Very good","2010","vocational + Abi","East Germany","37","0.104716302160043","0.0673546799125449","0.142077924407541"
"Very good","2010","higher vocational","West Germany","105","0.0562207106829706","0.0431932439055329","0.0692481774604083"
"Very good","2010","higher vocational","East Germany","19","","",""
"Very good","2010","higher education","West Germany","662","0.135000082118992","0.124394230040426","0.145605934197558"
"Very good","2010","higher education","East Germany","150","0.0712778671106948","0.057786059689643","0.0847696745317466"
"Good","2010","in school","West Germany","188","0.549067677324386","0.498229168433377","0.599906186215396"
"Good","2010","in school","East Germany","26","","",""
"Good","2010","inadequately","West Germany","92","0.228183601425005","0.181766022665181","0.274601180184829"
"Good","2010","inadequately","East Germany","12","","",""
"Good","2010","general elemantary","West Germany","713","0.285588308520846","0.266423902108166","0.304752714933525"
"Good","2010","general elemantary","East Germany","118","0.304507262290303","0.255005099245351","0.354009425335256"
"Good","2010","middle vocational","West Germany","3416","0.348318098113319","0.338390231633981","0.358245964592658"
"Good","2010","middle vocational","East Germany","1237","0.379189677028891","0.361660534279349","0.396718819778434"
"Good","2010","vocational + Abi","West Germany","665","0.413041194492239","0.387750084016425","0.438332304968053"
"Good","2010","vocational + Abi","East Germany","130","0.481022770129907","0.420055716489743","0.541989823770071"
"Good","2010","higher vocational","West Germany","487","0.36780737617699","0.3405357197612","0.39507903259278"
"Good","2010","higher vocational","East Germany","155","0.35993166064033","0.313752371798258","0.406110949482402"
"Good","2010","higher education","West Germany","1863","0.453506317669982","0.438055382873491","0.468957252466472"
"Good","2010","higher education","East Germany","571","0.387797590122552","0.362247057468375","0.413348122776728"
"Satisfactory","2010","in school","West Germany","53","0.124152815456419","0.090461603250209","0.157844027662629"
"Satisfactory","2010","in school","East Germany","5","","",""
"Satisfactory","2010","inadequately","West Germany","98","0.264010780257115","0.215254583176787","0.312766977337443"
"Satisfactory","2010","inadequately","East Germany","10","","",""
"Satisfactory","2010","general elemantary","West Germany","681","0.33639944898154","0.316353256765683","0.356445641197398"
"Satisfactory","2010","general elemantary","East Germany","106","0.361373960113077","0.309698924086666","0.413048996139488"
"Satisfactory","2010","middle vocational","West Germany","2935","0.361367166593296","0.351356798575898","0.371377534610695"
"Satisfactory","2010","middle vocational","East Germany","931","0.342121996637192","0.324981786509913","0.35926220676447"
"Satisfactory","2010","vocational + Abi","West Germany","410","0.338948783270879","0.314635030428984","0.363262536112773"
"Satisfactory","2010","vocational + Abi","East Germany","65","0.256971319683106","0.203652152884035","0.310290486482176"
"Satisfactory","2010","higher vocational","West Germany","428","0.406607934829651","0.378827734104729","0.434388135554573"
"Satisfactory","2010","higher vocational","East Germany","151","0.381285295045791","0.334555455502642","0.42801513458894"
"Satisfactory","2010","higher education","West Germany","1037","0.280376345846688","0.266435346175429","0.294317345517947"
"Satisfactory","2010","higher education","East Germany","456","0.32810177045024","0.303480757121129","0.352722783779351"
"Less good","2010","in school","West Germany","19","","",""
"Less good","2010","in school","East Germany","1","","",""
"Less good","2010","inadequately","West Germany","61","0.315501781131652","0.264100926988358","0.366902635274946"
"Less good","2010","inadequately","East Germany","5","","",""
"Less good","2010","general elemantary","West Germany","376","0.199527914542967","0.182571820722252","0.216484008363681"
"Less good","2010","general elemantary","East Germany","52","0.188710914445949","0.146622227667628","0.23079960122427"
"Less good","2010","middle vocational","West Germany","1272","0.165707556768353","0.15795972130364","0.173455392233065"
"Less good","2010","middle vocational","East Germany","401","0.159249873012545","0.146030039733535","0.172469706291556"
"Less good","2010","vocational + Abi","West Germany","136","0.100277857847738","0.0848493426805018","0.115706373014975"
"Less good","2010","vocational + Abi","East Germany","24","","",""
"Less good","2010","higher vocational","West Germany","148","0.129746857320488","0.110742735261328","0.148750979379649"
"Less good","2010","higher vocational","East Germany","72","0.196600132775653","0.158363307733776","0.23483695781753"
"Less good","2010","higher education","West Germany","359","0.105312451814179","0.0957856731652946","0.114839230463064"
"Less good","2010","higher education","East Germany","187","0.17788648112338","0.157833116294601","0.197939845952159"
"Poor","2010","in school","West Germany","1","","",""
"Poor","2010","in school","East Germany","1","","",""
"Poor","2010","inadequately","West Germany","26","","",""
"Poor","2010","inadequately","East Germany","","","",""
"Poor","2010","general elemantary","West Germany","140","0.0980325234500946","0.0854162407070995","0.11064880619309"
"Poor","2010","general elemantary","East Germany","19","","",""
"Poor","2010","middle vocational","West Germany","312","0.0408349461313995","0.0367110022710579","0.044958889991741"
"Poor","2010","middle vocational","East Germany","141","0.0541467110211767","0.0459705226226877","0.0623228994196657"
"Poor","2010","vocational + Abi","West Germany","38","0.0377910784420845","0.0279962522033074","0.0475859046808616"
"Poor","2010","vocational + Abi","East Germany","2","","",""
"Poor","2010","higher vocational","West Germany","33","0.0396171209898999","0.0285854767500449","0.0506487652297549"
"Poor","2010","higher vocational","East Germany","18","","",""
"Poor","2010","higher education","West Germany","67","0.0258048025501594","0.0208839111741031","0.0307256939262156"
"Poor","2010","higher education","East Germany","33","0.0349362911931335","0.0253076217041044","0.0445649606821626"
"Very good","2011","in school","West Germany","145","0.349566229782045","0.304179233842329","0.394953225721762"
"Very good","2011","in school","East Germany","20","","",""
"Very good","2011","inadequately","West Germany","32","0.0601853618936378","0.0357194549705331","0.0846512688167426"
"Very good","2011","inadequately","East Germany","2","","",""
"Very good","2011","general elemantary","West Germany","232","0.0726459101882873","0.0626013069489812","0.0826905134275934"
"Very good","2011","general elemantary","East Germany","34","0.0893991595790443","0.061577172158388","0.117221146999701"
"Very good","2011","middle vocational","West Germany","1004","0.0892299076778279","0.0837898682527653","0.0946699471028905"
"Very good","2011","middle vocational","East Germany","270","0.0796090485458003","0.0705090799064581","0.0887090171851424"
"Very good","2011","vocational + Abi","West Germany","222","0.123553407954729","0.107988267776064","0.139118548133395"
"Very good","2011","vocational + Abi","East Germany","43","0.188622815786587","0.14375187525364","0.233493756319533"
