"plb0037_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Permanent","2004","North Rhine-Westphalia","Urban Area","1798","0.865582828253343","0.85083872958474","0.880326926921945"
"Permanent","2004","North Rhine-Westphalia","Rural Area","42","0.927794380685568","0.852998006990072","1.00259075438107"
"Permanent","2004","Hesse","Urban Area","523","0.835675487220854","0.806098124780065","0.865252849661644"
"Permanent","2004","Hesse","Rural Area","97","0.817741469909824","0.748085389893085","0.887397549926562"
"Permanent","2004","Rhineland-Palatinate,Saarland","Urban Area","375","0.829814604129154","0.794499934800455","0.865129273457853"
"Permanent","2004","Rhineland-Palatinate,Saarland","Rural Area","119","0.831248580711083","0.769208372215277","0.893288789206889"
"Permanent","2004","Baden-Württemberg","Urban Area","1021","0.862807639893009","0.843127145813771","0.882488133972247"
"Permanent","2004","Baden-Württemberg","Rural Area","87","0.868254626904122","0.802938455855472","0.933570797952772"
"Permanent","2004","Bavaria","Urban Area","647","0.898124007526065","0.876120908173189","0.920127106878941"
"Permanent","2004","Bavaria","Rural Area","622","0.85174906339581","0.826059366706456","0.877438760085164"
"Permanent","2004","Berlin","Urban Area","305","0.754418785036625","0.711027150523608","0.797810419549642"
"Permanent","2004","Berlin","Rural Area","","","",""
"Permanent","2004","Brandenburg","Urban Area","37","0.824980063487812","0.71140595120765","0.938554175767975"
"Permanent","2004","Brandenburg","Rural Area","289","0.801605687296316","0.760121850356837","0.843089524235795"
"Permanent","2004","Mecklenburg-Western Pomerania","Urban Area","38","0.913357789797869","0.829276552681796","0.997439026913943"
"Permanent","2004","Mecklenburg-Western Pomerania","Rural Area","157","0.81596944130234","0.761857028694499","0.870081853910182"
"Permanent","2004","Saxony","Urban Area","300","0.832010734955077","0.793120627384899","0.870900842525255"
"Permanent","2004","Saxony","Rural Area","316","0.84325593700426","0.806798035831574","0.879713838176945"
"Permanent","2004","Saxony-Anhalt","Urban Area","93","0.774194301186108","0.698107113758097","0.850281488614119"
"Permanent","2004","Saxony-Anhalt","Rural Area","262","0.849875585649712","0.810049081123449","0.889702090175975"
"Permanent","2004","Thuringia","Urban Area","101","0.686916897417305","0.606890152900855","0.766943641933755"
"Permanent","2004","Thuringia","Rural Area","235","0.806043720806575","0.761000083058446","0.851087358554704"
"Limited","2004","Schleswig-Holstein","Urban Area","15","","",""
"Limited","2004","Schleswig-Holstein","Rural Area","23","","",""
"Limited","2004","Hamburg","Urban Area","11","","",""
"Limited","2004","Hamburg","Rural Area","","","",""
"Limited","2004","Lower Saxony","Urban Area","50","0.0875468361278658","0.0611080598788833","0.113985612376848"
"Limited","2004","Lower Saxony","Rural Area","63","0.175172694319541","0.138863069379332","0.211482319259751"
"Limited","2004","Bremen","Urban Area","11","","",""
"Limited","2004","Bremen","Rural Area","","","",""
"Limited","2004","North Rhine-Westphalia","Urban Area","258","0.134417171746657","0.119673073078054","0.14916127041526"
"Limited","2004","North Rhine-Westphalia","Rural Area","4","","",""
"Limited","2004","Hesse","Urban Area","80","0.164324512779146","0.134747150338356","0.193901875219935"
"Limited","2004","Hesse","Rural Area","21","","",""
"Limited","2004","Rhineland-Palatinate,Saarland","Urban Area","60","0.170185395870846","0.134870726542147","0.205500065199545"
"Limited","2004","Rhineland-Palatinate,Saarland","Rural Area","21","","",""
"Limited","2004","Baden-Württemberg","Urban Area","153","0.137192360106991","0.117511866027753","0.156872854186229"
"Limited","2004","Baden-Württemberg","Rural Area","16","","",""
"Limited","2004","Bavaria","Urban Area","79","0.101875992473935","0.0798728931210593","0.123879091826811"
"Limited","2004","Bavaria","Rural Area","113","0.14825093660419","0.122561239914836","0.173940633293544"
"Limited","2004","Berlin","Urban Area","73","0.245581214963375","0.202189580450358","0.288972849476392"
"Limited","2004","Berlin","Rural Area","","","",""
"Limited","2004","Brandenburg","Urban Area","6","","",""
"Limited","2004","Brandenburg","Rural Area","66","0.198394312703684","0.156910475764205","0.239878149643163"
"Limited","2004","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Limited","2004","Mecklenburg-Western Pomerania","Rural Area","40","0.18403055869766","0.129918146089818","0.238142971305501"
"Limited","2004","Saxony","Urban Area","55","0.167989265044923","0.129099157474745","0.206879372615101"
"Limited","2004","Saxony","Rural Area","66","0.15674406299574","0.120286161823055","0.193201964168426"
"Limited","2004","Saxony-Anhalt","Urban Area","23","","",""
"Limited","2004","Saxony-Anhalt","Rural Area","47","0.150124414350288","0.110297909824025","0.189950918876551"
"Limited","2004","Thuringia","Urban Area","28","","",""
"Limited","2004","Thuringia","Rural Area","61","0.193956279193425","0.148912641445296","0.238999916941554"
"Permanent","2005","Schleswig-Holstein","Urban Area","113","0.847263808056928","0.784451735256006","0.910075880857849"
"Permanent","2005","Schleswig-Holstein","Rural Area","150","0.808541538342055","0.750248389225045","0.866834687459064"
"Permanent","2005","Hamburg","Urban Area","112","0.859112236916197","0.79998550706627","0.918238966766123"
"Permanent","2005","Hamburg","Rural Area","","","",""
"Permanent","2005","Lower Saxony","Urban Area","367","0.887995160141648","0.858047217990041","0.917943102293256"
"Permanent","2005","Lower Saxony","Rural Area","353","0.855710751823142","0.821361637443919","0.890059866202365"
"Permanent","2005","Bremen","Urban Area","57","0.891802777577485","0.817423294465839","0.966182260689132"
"Permanent","2005","Bremen","Rural Area","","","",""
"Permanent","2005","North Rhine-Westphalia","Urban Area","1753","0.862372301141653","0.847254906008334","0.877489696274973"
"Permanent","2005","North Rhine-Westphalia","Rural Area","37","0.908571980144774","0.820350266524194","0.996793693765354"
"Permanent","2005","Hesse","Urban Area","528","0.849662580565233","0.820872423818819","0.878452737311647"
"Permanent","2005","Hesse","Rural Area","100","0.769349409689369","0.693343705857995","0.845355113520743"
"Permanent","2005","Rhineland-Palatinate,Saarland","Urban Area","361","0.792581074109349","0.753850576001601","0.831311572217097"
"Permanent","2005","Rhineland-Palatinate,Saarland","Rural Area","117","0.863128852642152","0.805362837735696","0.920894867548608"
"Permanent","2005","Baden-Württemberg","Urban Area","1003","0.898199742599305","0.880592390976537","0.915807094222073"
"Permanent","2005","Baden-Württemberg","Rural Area","85","0.908990812518138","0.851752794205805","0.966228830830471"
"Permanent","2005","Bavaria","Urban Area","640","0.901617595358309","0.879741087337136","0.923494103379481"
"Permanent","2005","Bavaria","Rural Area","622","0.859347029333753","0.833810207954239","0.884883850713268"
"Permanent","2005","Berlin","Urban Area","288","0.816890755351561","0.776314449662879","0.857467061040244"
"Permanent","2005","Berlin","Rural Area","","","",""
"Permanent","2005","Brandenburg","Urban Area","36","0.839243074820075","0.731925570967626","0.946560578672525"
"Permanent","2005","Brandenburg","Rural Area","292","0.815416333308448","0.774945040658093","0.855887625958802"
"Permanent","2005","Mecklenburg-Western Pomerania","Urban Area","34","0.865337639167612","0.758202559540734","0.972472718794491"
"Permanent","2005","Mecklenburg-Western Pomerania","Rural Area","153","0.719708893949371","0.656830252643896","0.782587535254846"
"Permanent","2005","Saxony","Urban Area","298","0.865247933549791","0.829006204943974","0.901489662155608"
"Permanent","2005","Saxony","Rural Area","312","0.831344971829942","0.793191196945958","0.869498746713927"
"Permanent","2005","Saxony-Anhalt","Urban Area","83","0.722345707713992","0.636685684932766","0.808005730495217"
"Permanent","2005","Saxony-Anhalt","Rural Area","260","0.857986701191206","0.8184871419377","0.897486260444711"
"Permanent","2005","Thuringia","Urban Area","96","0.782063534269426","0.706934973985641","0.85719209455321"
"Permanent","2005","Thuringia","Rural Area","218","0.761454959818937","0.709449906792247","0.813460012845628"
"Limited","2005","Schleswig-Holstein","Urban Area","13","","",""
"Limited","2005","Schleswig-Holstein","Rural Area","25","","",""
"Limited","2005","Hamburg","Urban Area","21","","",""
"Limited","2005","Hamburg","Rural Area","","","",""
"Limited","2005","Lower Saxony","Urban Area","59","0.112004839858352","0.0820568977067444","0.141952782009959"
"Limited","2005","Lower Saxony","Rural Area","49","0.144289248176858","0.109940133797635","0.178638362556081"
"Limited","2005","Bremen","Urban Area","10","","",""
"Limited","2005","Bremen","Rural Area","","","",""
"Limited","2005","North Rhine-Westphalia","Urban Area","242","0.137627698858347","0.122510303725027","0.152745093991666"
"Limited","2005","North Rhine-Westphalia","Rural Area","4","","",""
"Limited","2005","Hesse","Urban Area","64","0.150337419434767","0.121547262688353","0.179127576181181"
"Limited","2005","Hesse","Rural Area","18","","",""
"Limited","2005","Rhineland-Palatinate,Saarland","Urban Area","60","0.207418925890651","0.168688427782903","0.246149423998399"
"Limited","2005","Rhineland-Palatinate,Saarland","Rural Area","19","","",""
"Limited","2005","Baden-Württemberg","Urban Area","130","0.101800257400695","0.0841929057779267","0.119407609023463"
"Limited","2005","Baden-Württemberg","Rural Area","12","","",""
"Limited","2005","Bavaria","Urban Area","72","0.0983824046416914","0.0765058966205191","0.120258912662864"
"Limited","2005","Bavaria","Rural Area","90","0.140652970666247","0.115116149286732","0.166189792045761"
"Limited","2005","Berlin","Urban Area","61","0.183109244648439","0.142532938959756","0.223685550337121"
"Limited","2005","Berlin","Rural Area","","","",""
"Limited","2005","Brandenburg","Urban Area","9","","",""
"Limited","2005","Brandenburg","Rural Area","61","0.184583666691552","0.144112374041198","0.225054959341907"
"Limited","2005","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Limited","2005","Mecklenburg-Western Pomerania","Rural Area","43","0.280291106050629","0.217412464745154","0.343169747356104"
"Limited","2005","Saxony","Urban Area","43","0.134752066450209","0.0985103378443915","0.170993795056026"
"Limited","2005","Saxony","Rural Area","58","0.168655028170058","0.130501253286073","0.206808803054042"
"Limited","2005","Saxony-Anhalt","Urban Area","22","","",""
"Limited","2005","Saxony-Anhalt","Rural Area","40","0.142013298808794","0.102513739555289","0.1815128580623"
"Limited","2005","Thuringia","Urban Area","20","","",""
"Limited","2005","Thuringia","Rural Area","40","0.238545040181063","0.186539987154372","0.290550093207753"
"Permanent","2006","Schleswig-Holstein","Urban Area","120","0.848245541351473","0.787946534457693","0.908544548245252"
"Permanent","2006","Schleswig-Holstein","Rural Area","136","0.771596536590885","0.70811609671018","0.835076976471589"
"Permanent","2006","Hamburg","Urban Area","110","0.821761563671627","0.755200565779905","0.888322561563349"
"Permanent","2006","Hamburg","Rural Area","","","",""
"Permanent","2006","Lower Saxony","Urban Area","396","0.910823324221432","0.88425405143891","0.937392597003954"
"Permanent","2006","Lower Saxony","Rural Area","384","0.868170521046722","0.836773427494611","0.899567614598833"
"Permanent","2006","Bremen","Urban Area","58","0.827233370701676","0.736711266101338","0.917755475302014"
"Permanent","2006","Bremen","Rural Area","","","",""
"Permanent","2006","North Rhine-Westphalia","Urban Area","1749","0.847141228032891","0.83149116029901","0.862791295766772"
"Permanent","2006","North Rhine-Westphalia","Rural Area","43","0.819378495128846","0.713796464132305","0.924960526125387"
"Permanent","2006","Hesse","Urban Area","537","0.840171770292132","0.811257229716711","0.869086310867554"
"Permanent","2006","Hesse","Rural Area","106","0.827087183448501","0.759981792058945","0.894192574838057"
"Permanent","2006","Rhineland-Palatinate,Saarland","Urban Area","402","0.828610983915317","0.794098025531238","0.863123942299397"
"Permanent","2006","Rhineland-Palatinate,Saarland","Rural Area","127","0.867398777980369","0.812574541785858","0.922223014174879"
"Permanent","2006","Baden-Württemberg","Urban Area","1073","0.871557482345219","0.852782886433302","0.890332078257136"
"Permanent","2006","Baden-Württemberg","Rural Area","100","0.873618077448094","0.812080220968342","0.935155933927846"
"Permanent","2006","Bavaria","Urban Area","659","0.889051045031063","0.866437745080683","0.911664344981443"
"Permanent","2006","Bavaria","Rural Area","663","0.867625782293513","0.843355484229152","0.891896080357874"
"Permanent","2006","Berlin","Urban Area","296","0.808885029314222","0.768213395415835","0.849556663212609"
"Permanent","2006","Berlin","Rural Area","","","",""
"Permanent","2006","Brandenburg","Urban Area","39","0.909690893987261","0.825946734236995","0.993435053737527"
"Permanent","2006","Brandenburg","Rural Area","306","0.813669873307345","0.773995243174149","0.853344503440541"
"Permanent","2006","Mecklenburg-Western Pomerania","Urban Area","31","0.677174576656641","0.532279949252401","0.822069204060881"
"Permanent","2006","Mecklenburg-Western Pomerania","Rural Area","170","0.853893988659344","0.805892750039863","0.901895227278826"
"Permanent","2006","Saxony","Urban Area","312","0.842814320665323","0.805111050587765","0.880517590742881"
"Permanent","2006","Saxony","Rural Area","297","0.757055051141962","0.713178475400373","0.800931626883551"
"Permanent","2006","Saxony-Anhalt","Urban Area","83","0.73161451097675","0.646451287342453","0.816777734611046"
"Permanent","2006","Saxony-Anhalt","Rural Area","264","0.847023619913767","0.807145390013603","0.886901849813931"
"Permanent","2006","Thuringia","Urban Area","99","0.746201521961824","0.669911865985556","0.822491177938092"
"Permanent","2006","Thuringia","Rural Area","243","0.776173205991979","0.728447798943087","0.823898613040871"
"Limited","2006","Schleswig-Holstein","Urban Area","16","","",""
"Limited","2006","Schleswig-Holstein","Rural Area","32","0.228403463409115","0.164923023528411","0.29188390328982"
"Limited","2006","Hamburg","Urban Area","17","","",""
"Limited","2006","Hamburg","Rural Area","","","",""
"Limited","2006","Lower Saxony","Urban Area","46","0.0891766757785678","0.0626074029960457","0.11574594856109"
"Limited","2006","Lower Saxony","Rural Area","62","0.131829478953278","0.100432385401167","0.163226572505389"
"Limited","2006","Bremen","Urban Area","9","","",""
"Limited","2006","Bremen","Rural Area","","","",""
"Limited","2006","North Rhine-Westphalia","Urban Area","282","0.152858771967109","0.137208704233228","0.16850883970099"
"Limited","2006","North Rhine-Westphalia","Rural Area","8","","",""
"Limited","2006","Hesse","Urban Area","80","0.159828229707868","0.130913689132446","0.188742770283289"
"Limited","2006","Hesse","Rural Area","16","","",""
"Limited","2006","Rhineland-Palatinate,Saarland","Urban Area","56","0.171389016084683","0.136876057700603","0.205901974468762"
"Limited","2006","Rhineland-Palatinate,Saarland","Rural Area","20","","",""
"Limited","2006","Baden-Württemberg","Urban Area","147","0.128442517654781","0.109667921742864","0.147217113566699"
"Limited","2006","Baden-Württemberg","Rural Area","12","","",""
"Limited","2006","Bavaria","Urban Area","82","0.110948954968937","0.0883356550185565","0.133562254919317"
"Limited","2006","Bavaria","Rural Area","86","0.132374217706487","0.108103919642126","0.156644515770848"
"Limited","2006","Berlin","Urban Area","63","0.191114970685778","0.150443336787391","0.231786604584165"
"Limited","2006","Berlin","Rural Area","","","",""
"Limited","2006","Brandenburg","Urban Area","6","","",""
"Limited","2006","Brandenburg","Rural Area","64","0.186330126692655","0.146655496559459","0.226004756825851"
"Limited","2006","Mecklenburg-Western Pomerania","Urban Area","9","","",""
"Limited","2006","Mecklenburg-Western Pomerania","Rural Area","38","0.146106011340656","0.0981047727211744","0.194107249960137"
"Limited","2006","Saxony","Urban Area","46","0.157185679334677","0.119482409257119","0.194888949412235"
"Limited","2006","Saxony","Rural Area","70","0.242944948858038","0.199068373116449","0.286821524599626"
"Limited","2006","Saxony-Anhalt","Urban Area","21","","",""
"Limited","2006","Saxony-Anhalt","Rural Area","49","0.152976380086233","0.113098150186069","0.192854609986397"
"Limited","2006","Thuringia","Urban Area","26","","",""
"Limited","2006","Thuringia","Rural Area","50","0.223826794008021","0.176101386959129","0.271552201056913"
"Permanent","2007","Schleswig-Holstein","Urban Area","96","0.844727040525272","0.777654432546065","0.911799648504478"
"Permanent","2007","Schleswig-Holstein","Rural Area","119","0.769463798053862","0.702943927795603","0.835983668312122"
"Permanent","2007","Hamburg","Urban Area","109","0.810178328266816","0.744026109574833","0.876330546958799"
"Permanent","2007","Hamburg","Rural Area","","","",""
"Permanent","2007","Lower Saxony","Urban Area","382","0.882250531303382","0.852031341605281","0.912469721001483"
"Permanent","2007","Lower Saxony","Rural Area","373","0.839543437031326","0.805210088755415","0.873876785307237"
"Permanent","2007","Bremen","Urban Area","57","0.771248087531082","0.674228089899129","0.868268085163035"
"Permanent","2007","Bremen","Rural Area","","","",""
"Permanent","2007","North Rhine-Westphalia","Urban Area","1690","0.861125694924759","0.845772937256787","0.87647845259273"
"Permanent","2007","North Rhine-Westphalia","Rural Area","36","0.798152544542588","0.680879979360482","0.915425109724693"
"Permanent","2007","Hesse","Urban Area","505","0.840164211610707","0.810237709929413","0.870090713292"
"Permanent","2007","Hesse","Rural Area","95","0.866736925701256","0.804074466784154","0.929399384618358"
"Permanent","2007","Rhineland-Palatinate,Saarland","Urban Area","356","0.818054963579778","0.780847127487462","0.855262799672094"
"Permanent","2007","Rhineland-Palatinate,Saarland","Rural Area","126","0.884368321758825","0.830224277113814","0.938512366403837"
"Permanent","2007","Baden-Württemberg","Urban Area","1002","0.864438986893726","0.844541307246481","0.884336666540972"
"Permanent","2007","Baden-Württemberg","Rural Area","86","0.913260369680998","0.8589058617844","0.967614877577597"
"Permanent","2007","Bavaria","Urban Area","622","0.88889300098702","0.865579052540937","0.912206949433104"
"Permanent","2007","Bavaria","Rural Area","649","0.855558472997846","0.830332405053121","0.880784540942571"
"Permanent","2007","Berlin","Urban Area","281","0.769960345647655","0.726119190099523","0.813801501195788"
"Permanent","2007","Berlin","Rural Area","","","",""
"Permanent","2007","Brandenburg","Urban Area","30","0.835820039473756","0.71645869769642","0.955181381251092"
"Permanent","2007","Brandenburg","Rural Area","282","0.81306345280041","0.771253065937468","0.854873839663351"
"Permanent","2007","Mecklenburg-Western Pomerania","Urban Area","29","","",""
"Permanent","2007","Mecklenburg-Western Pomerania","Rural Area","159","0.797354578625638","0.742328913032236","0.852380244219039"
"Permanent","2007","Saxony","Urban Area","293","0.805036233952506","0.763649474202366","0.846422993702646"
"Permanent","2007","Saxony","Rural Area","318","0.819515596076894","0.780693778265649","0.858337413888139"
"Permanent","2007","Saxony-Anhalt","Urban Area","84","0.820695415891476","0.745509794870845","0.895881036912108"
"Permanent","2007","Saxony-Anhalt","Rural Area","253","0.802157194656977","0.75752201880798","0.846792370505975"
"Permanent","2007","Thuringia","Urban Area","92","0.704801247586893","0.623190367942344","0.786412127231442"
"Permanent","2007","Thuringia","Rural Area","242","0.799181564027266","0.752994145654381","0.84536898240015"
"Limited","2007","Schleswig-Holstein","Urban Area","16","","",""
"Limited","2007","Schleswig-Holstein","Rural Area","35","0.230536201946138","0.164016331687878","0.297056072204397"
"Limited","2007","Hamburg","Urban Area","26","","",""
"Limited","2007","Hamburg","Rural Area","","","",""
"Limited","2007","Lower Saxony","Urban Area","55","0.117749468696618","0.0875302789985166","0.147968658394719"
"Limited","2007","Lower Saxony","Rural Area","66","0.160456562968674","0.126123214692763","0.194789911244585"
"Limited","2007","Bremen","Urban Area","15","","",""
"Limited","2007","Bremen","Rural Area","","","",""
"Limited","2007","North Rhine-Westphalia","Urban Area","259","0.138874305075242","0.12352154740727","0.154227062743213"
"Limited","2007","North Rhine-Westphalia","Rural Area","9","","",""
"Limited","2007","Hesse","Urban Area","71","0.159835788389294","0.129909286708","0.189762290070587"
"Limited","2007","Hesse","Rural Area","18","","",""
"Limited","2007","Rhineland-Palatinate,Saarland","Urban Area","57","0.181945036420222","0.144737200327906","0.219152872512538"
"Limited","2007","Rhineland-Palatinate,Saarland","Rural Area","8","","",""
"Limited","2007","Baden-Württemberg","Urban Area","135","0.135561013106274","0.115663333459028","0.155458692753519"
"Limited","2007","Baden-Württemberg","Rural Area","17","","",""
"Limited","2007","Bavaria","Urban Area","76","0.11110699901298","0.0877930505668964","0.134420947459063"
"Limited","2007","Bavaria","Rural Area","97","0.144441527002154","0.119215459057429","0.169667594946879"
"Limited","2007","Berlin","Urban Area","73","0.230039654352345","0.186198498804212","0.273880809900477"
"Limited","2007","Berlin","Rural Area","","","",""
"Limited","2007","Brandenburg","Urban Area","7","","",""
"Limited","2007","Brandenburg","Rural Area","52","0.18693654719959","0.145126160336649","0.228746934062532"
"Limited","2007","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Limited","2007","Mecklenburg-Western Pomerania","Rural Area","46","0.202645421374363","0.147619755780961","0.257671086967764"
"Limited","2007","Saxony","Urban Area","59","0.194963766047494","0.153577006297354","0.236350525797634"
"Limited","2007","Saxony","Rural Area","59","0.180484403923106","0.141662586111861","0.219306221734351"
"Limited","2007","Saxony-Anhalt","Urban Area","16","","",""
"Limited","2007","Saxony-Anhalt","Rural Area","53","0.197842805343023","0.153207629494025","0.24247798119202"
"Limited","2007","Thuringia","Urban Area","28","","",""
"Limited","2007","Thuringia","Rural Area","47","0.200818435972734","0.15463101759985","0.247005854345619"
"Permanent","2008","Schleswig-Holstein","Urban Area","94","0.877140145683991","0.814646674127841","0.93963361724014"
"Permanent","2008","Schleswig-Holstein","Rural Area","112","0.719264066657282","0.645613980937995","0.792914152376568"
"Permanent","2008","Hamburg","Urban Area","106","0.822855509904855","0.757724660737726","0.887986359071984"
"Permanent","2008","Hamburg","Rural Area","","","",""
"Permanent","2008","Lower Saxony","Urban Area","352","0.849569004141815","0.815049267172841","0.88408874111079"
"Permanent","2008","Lower Saxony","Rural Area","354","0.843772248542815","0.808368510535165","0.879175986550464"
"Permanent","2008","Bremen","Urban Area","52","0.709297097784049","0.598047902239846","0.820546293328253"
"Permanent","2008","Bremen","Rural Area","","","",""
"Permanent","2008","North Rhine-Westphalia","Urban Area","1592","0.847835791909147","0.831446430424658","0.864225153393637"
"Permanent","2008","North Rhine-Westphalia","Rural Area","33","0.676260765198744","0.543893000168077","0.808628530229412"
"Permanent","2008","Hesse","Urban Area","497","0.834907834993711","0.804535747341314","0.865279922646108"
"Permanent","2008","Hesse","Rural Area","83","0.879568470697473","0.814121248917917","0.94501569247703"
"Permanent","2008","Rhineland-Palatinate,Saarland","Urban Area","331","0.848074757380682","0.812404575151095","0.883744939610269"
"Permanent","2008","Rhineland-Palatinate,Saarland","Rural Area","110","0.864218758405429","0.803680870140953","0.924756646669906"
"Permanent","2008","Baden-Württemberg","Urban Area","975","0.884868812826738","0.866032483685393","0.903705141968083"
"Permanent","2008","Baden-Württemberg","Rural Area","93","0.823677661070627","0.752782121115582","0.894573201025672"
"Permanent","2008","Bavaria","Urban Area","581","0.84867217041681","0.821597078413379","0.875747262420241"
"Permanent","2008","Bavaria","Rural Area","627","0.861826335947336","0.836707378773359","0.886945293121313"
"Permanent","2008","Berlin","Urban Area","285","0.801895179014454","0.760257828858994","0.843532529169913"
"Permanent","2008","Berlin","Rural Area","","","",""
"Permanent","2008","Brandenburg","Urban Area","36","0.913616812625384","0.824295942213187","1.00293768303758"
"Permanent","2008","Brandenburg","Rural Area","257","0.79520181883703","0.749762845859438","0.840640791814622"
"Permanent","2008","Mecklenburg-Western Pomerania","Urban Area","27","","",""
"Permanent","2008","Mecklenburg-Western Pomerania","Rural Area","159","0.817062423238839","0.763346798310974","0.870778048166704"
"Permanent","2008","Saxony","Urban Area","301","0.835178094774395","0.796637349850326","0.873718839698463"
"Permanent","2008","Saxony","Rural Area","306","0.84429586983394","0.807048569743586","0.881543169924295"
"Permanent","2008","Saxony-Anhalt","Urban Area","86","0.788548485854073","0.70891293199613","0.868184039712016"
"Permanent","2008","Saxony-Anhalt","Rural Area","258","0.828906914935081","0.786849570929284","0.870964258940878"
"Permanent","2008","Thuringia","Urban Area","87","0.796976963247521","0.721113658554055","0.872840267940988"
"Permanent","2008","Thuringia","Rural Area","233","0.764879187534659","0.715986813168681","0.813771561900638"
"Limited","2008","Schleswig-Holstein","Urban Area","12","","",""
"Limited","2008","Schleswig-Holstein","Rural Area","31","0.280735933342718","0.207085847623432","0.354386019062005"
"Limited","2008","Hamburg","Urban Area","26","","",""
"Limited","2008","Hamburg","Rural Area","","","",""
"Limited","2008","Lower Saxony","Urban Area","60","0.150430995858185","0.11591125888921","0.184950732827159"
"Limited","2008","Lower Saxony","Rural Area","50","0.156227751457185","0.120824013449536","0.191631489464835"
"Limited","2008","Bremen","Urban Area","12","","",""
"Limited","2008","Bremen","Rural Area","","","",""
"Limited","2008","North Rhine-Westphalia","Urban Area","253","0.152164208090853","0.135774846606363","0.168553569575342"
"Limited","2008","North Rhine-Westphalia","Rural Area","15","","",""
"Limited","2008","Hesse","Urban Area","77","0.165092165006289","0.134720077353892","0.195464252658686"
"Limited","2008","Hesse","Rural Area","12","","",""
"Limited","2008","Rhineland-Palatinate,Saarland","Urban Area","58","0.151925242619318","0.116255060389731","0.187595424848905"
"Limited","2008","Rhineland-Palatinate,Saarland","Rural Area","13","","",""
"Limited","2008","Baden-Württemberg","Urban Area","128","0.115131187173262","0.0962948580319174","0.133967516314607"
"Limited","2008","Baden-Württemberg","Rural Area","18","","",""
"Limited","2008","Bavaria","Urban Area","92","0.15132782958319","0.124252737579759","0.178402921586621"
"Limited","2008","Bavaria","Rural Area","98","0.138173664052664","0.113054706878687","0.163292621226641"
"Limited","2008","Berlin","Urban Area","67","0.198104820985546","0.156467470830087","0.239742171141006"
"Limited","2008","Berlin","Rural Area","","","",""
"Limited","2008","Brandenburg","Urban Area","2","","",""
"Limited","2008","Brandenburg","Rural Area","46","0.20479818116297","0.159359208185378","0.250237154140562"
"Limited","2008","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Limited","2008","Mecklenburg-Western Pomerania","Rural Area","40","0.182937576761161","0.129221951833296","0.236653201689025"
"Limited","2008","Saxony","Urban Area","55","0.164821905225605","0.126281160301537","0.203362650149674"
"Limited","2008","Saxony","Rural Area","58","0.15570413016606","0.118456830075705","0.192951430256414"
"Limited","2008","Saxony-Anhalt","Urban Area","15","","",""
"Limited","2008","Saxony-Anhalt","Rural Area","50","0.171093085064919","0.129035741059122","0.213150429070716"
"Limited","2008","Thuringia","Urban Area","21","","",""
"Limited","2008","Thuringia","Rural Area","56","0.235120812465341","0.186228438099362","0.284013186831319"
"Permanent","2009","Schleswig-Holstein","Urban Area","78","0.884249971800478","0.81702408423979","0.951475859361166"
"Permanent","2009","Schleswig-Holstein","Rural Area","114","0.779488341688401","0.711536589163284","0.847440094213517"
"Permanent","2009","Hamburg","Urban Area","96","0.822057996143782","0.754190997520646","0.889924994766918"
"Permanent","2009","Hamburg","Rural Area","","","",""
"Permanent","2009","Lower Saxony","Urban Area","338","0.860593004562275","0.826304681400038","0.894881327724513"
"Permanent","2009","Lower Saxony","Rural Area","337","0.913620081182547","0.885187147552409","0.942053014812684"
"Permanent","2009","Bremen","Urban Area","44","0.810715316800951","0.703203815027482","0.91822681857442"
"Permanent","2009","Bremen","Rural Area","","","",""
"Permanent","2009","North Rhine-Westphalia","Urban Area","1472","0.878685552096349","0.86312412963734","0.894246974555358"
"Permanent","2009","North Rhine-Westphalia","Rural Area","33","0.643636911440748","0.509540585410705","0.777733237470791"
"Permanent","2009","Hesse","Urban Area","442","0.800223977562446","0.766184129153284","0.834263825971607"
"Permanent","2009","Hesse","Rural Area","86","0.791536747346813","0.712316225300906","0.87075726939272"
"Permanent","2009","Rhineland-Palatinate,Saarland","Urban Area","316","0.835862483350585","0.798069928367538","0.873655038333632"
"Permanent","2009","Rhineland-Palatinate,Saarland","Rural Area","104","0.868896766879856","0.807999489151612","0.929794044608101"
"Permanent","2009","Baden-Württemberg","Urban Area","842","0.832595061000608","0.809432644377752","0.855757477623464"
"Permanent","2009","Baden-Württemberg","Rural Area","86","0.90385043519383","0.843936400866269","0.963764469521392"
"Permanent","2009","Bavaria","Urban Area","549","0.876612942157759","0.850808496155852","0.902417388159665"
"Permanent","2009","Bavaria","Rural Area","609","0.864147085064625","0.8384698441717","0.889824325957549"
"Permanent","2009","Berlin","Urban Area","260","0.741044813106731","0.693637459539389","0.788452166674072"
"Permanent","2009","Berlin","Rural Area","","","",""
"Permanent","2009","Brandenburg","Urban Area","33","0.953352614296986","0.882468475377586","1.02423675321639"
"Permanent","2009","Brandenburg","Rural Area","268","0.862187424906663","0.82387733576063","0.900497514052697"
"Permanent","2009","Mecklenburg-Western Pomerania","Urban Area","25","","",""
"Permanent","2009","Mecklenburg-Western Pomerania","Rural Area","160","0.789286188397905","0.732193064227658","0.846379312568151"
