"pld0043","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Very often","2015","vocational + Abi","Urban Area","","","","","1"
"Very often","2015","vocational + Abi","Rural Area","","","","","1"
"Very often","2015","higher vocational","Urban Area","","","","","1"
"Very often","2015","higher vocational","Rural Area","","","","","1"
"Very often","2015","higher education","Urban Area","","","","","1"
"Very often","2015","higher education","Rural Area","","","","","1"
"Never","2016","in school","Urban Area","","","","","5"
"Never","2016","in school","Rural Area","","","","","5"
"Never","2016","inadequately","Urban Area","","","","","5"
"Never","2016","inadequately","Rural Area","","","","","5"
"Never","2016","general elemantary","Urban Area","","","","","5"
"Never","2016","general elemantary","Rural Area","","","","","5"
"Never","2016","middle vocational","Urban Area","","","","","5"
"Never","2016","middle vocational","Rural Area","","","","","5"
"Never","2016","vocational + Abi","Urban Area","","","","","5"
"Never","2016","vocational + Abi","Rural Area","","","","","5"
"Never","2016","higher vocational","Urban Area","","","","","5"
"Never","2016","higher vocational","Rural Area","","","","","5"
"Never","2016","higher education","Urban Area","","","","","5"
"Never","2016","higher education","Rural Area","","","","","5"
"Often","2016","in school","Urban Area","","","","","2"
"Often","2016","in school","Rural Area","","","","","2"
"Often","2016","inadequately","Urban Area","","","","","2"
"Often","2016","inadequately","Rural Area","","","","","2"
"Often","2016","vocational + Abi","Rural Area","","","","","2"
"Often","2016","higher vocational","Rural Area","","","","","2"
"Often","2016","higher education","Urban Area","","","","","2"
"Often","2016","higher education","Rural Area","","","","","2"
"Often","2016","general elemantary","Rural Area","","","","","2"
"Often","2016","middle vocational","Urban Area","","","","","2"
"Often","2016","middle vocational","Rural Area","","","","","2"
"Often","2016","higher vocational","Urban Area","","","","","2"
"Often","2016","general elemantary","Urban Area","","","","","2"
"Often","2016","vocational + Abi","Urban Area","","","","","2"
"Rarely","2016","inadequately","Rural Area","","","","","4"
"Rarely","2016","general elemantary","Urban Area","","","","","4"
"Rarely","2016","in school","Urban Area","","","","","4"
"Rarely","2016","in school","Rural Area","","","","","4"
"Rarely","2016","inadequately","Urban Area","","","","","4"
"Rarely","2016","general elemantary","Rural Area","","","","","4"
"Rarely","2016","vocational + Abi","Urban Area","","","","","4"
"Rarely","2016","middle vocational","Urban Area","","","","","4"
"Rarely","2016","middle vocational","Rural Area","","","","","4"
"Rarely","2016","vocational + Abi","Rural Area","","","","","4"
"Rarely","2016","higher vocational","Urban Area","","","","","4"
"Rarely","2016","higher vocational","Rural Area","","","","","4"
"Rarely","2016","higher education","Urban Area","","","","","4"
"Rarely","2016","higher education","Rural Area","","","","","4"
"Sometimes","2016","inadequately","Urban Area","","","","","3"
"Sometimes","2016","inadequately","Rural Area","","","","","3"
"Sometimes","2016","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2016","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2016","higher vocational","Urban Area","","","","","3"
"Sometimes","2016","higher vocational","Rural Area","","","","","3"
"Sometimes","2016","higher education","Urban Area","","","","","3"
"Sometimes","2016","in school","Urban Area","","","","","3"
"Sometimes","2016","in school","Rural Area","","","","","3"
"Sometimes","2016","general elemantary","Rural Area","","","","","3"
"Sometimes","2016","general elemantary","Urban Area","","","","","3"
"Sometimes","2016","middle vocational","Urban Area","","","","","3"
"Sometimes","2016","middle vocational","Rural Area","","","","","3"
"Sometimes","2016","higher education","Rural Area","","","","","3"
"Very often","2016","higher education","Urban Area","","","","","1"
"Very often","2016","higher education","Rural Area","","","","","1"
"Very often","2016","in school","Urban Area","","","","","1"
"Very often","2016","in school","Rural Area","","","","","1"
"Very often","2016","inadequately","Urban Area","","","","","1"
"Very often","2016","inadequately","Rural Area","","","","","1"
"Very often","2016","general elemantary","Urban Area","","","","","1"
"Very often","2016","general elemantary","Rural Area","","","","","1"
"Very often","2016","middle vocational","Urban Area","","","","","1"
"Very often","2016","middle vocational","Rural Area","","","","","1"
"Very often","2016","vocational + Abi","Urban Area","","","","","1"
"Very often","2016","vocational + Abi","Rural Area","","","","","1"
"Very often","2016","higher vocational","Urban Area","","","","","1"
"Very often","2016","higher vocational","Rural Area","","","","","1"
"Never","2017","in school","Urban Area","","","","","5"
"Never","2017","in school","Rural Area","","","","","5"
"Never","2017","inadequately","Urban Area","","","","","5"
"Never","2017","inadequately","Rural Area","","","","","5"
"Never","2017","general elemantary","Urban Area","","","","","5"
"Never","2017","general elemantary","Rural Area","","","","","5"
"Never","2017","middle vocational","Urban Area","","","","","5"
"Never","2017","middle vocational","Rural Area","","","","","5"
"Never","2017","vocational + Abi","Urban Area","","","","","5"
"Never","2017","vocational + Abi","Rural Area","","","","","5"
"Never","2017","higher vocational","Urban Area","","","","","5"
"Never","2017","higher vocational","Rural Area","","","","","5"
"Never","2017","higher education","Urban Area","","","","","5"
"Never","2017","higher education","Rural Area","","","","","5"
"Often","2017","vocational + Abi","Rural Area","","","","","2"
"Often","2017","higher vocational","Urban Area","","","","","2"
"Often","2017","higher vocational","Rural Area","","","","","2"
"Often","2017","higher education","Urban Area","","","","","2"
"Often","2017","higher education","Rural Area","","","","","2"
"Often","2017","inadequately","Rural Area","","","","","2"
"Often","2017","general elemantary","Urban Area","","","","","2"
"Often","2017","general elemantary","Rural Area","","","","","2"
"Often","2017","middle vocational","Urban Area","","","","","2"
"Often","2017","middle vocational","Rural Area","","","","","2"
"Often","2017","vocational + Abi","Urban Area","","","","","2"
"Often","2017","in school","Urban Area","","","","","2"
"Often","2017","in school","Rural Area","","","","","2"
"Often","2017","inadequately","Urban Area","","","","","2"
"Rarely","2017","in school","Urban Area","","","","","4"
"Rarely","2017","general elemantary","Rural Area","","","","","4"
"Rarely","2017","middle vocational","Urban Area","","","","","4"
"Rarely","2017","middle vocational","Rural Area","","","","","4"
"Rarely","2017","vocational + Abi","Urban Area","","","","","4"
"Rarely","2017","vocational + Abi","Rural Area","","","","","4"
"Rarely","2017","higher vocational","Urban Area","","","","","4"
"Rarely","2017","higher vocational","Rural Area","","","","","4"
"Rarely","2017","higher education","Urban Area","","","","","4"
"Rarely","2017","higher education","Rural Area","","","","","4"
"Rarely","2017","in school","Rural Area","","","","","4"
"Rarely","2017","inadequately","Urban Area","","","","","4"
"Rarely","2017","inadequately","Rural Area","","","","","4"
"Rarely","2017","general elemantary","Urban Area","","","","","4"
"Sometimes","2017","vocational + Abi","Urban Area","","","","","3"
"Sometimes","2017","vocational + Abi","Rural Area","","","","","3"
"Sometimes","2017","higher vocational","Urban Area","","","","","3"
"Sometimes","2017","higher vocational","Rural Area","","","","","3"
"Sometimes","2017","higher education","Urban Area","","","","","3"
"Sometimes","2017","higher education","Rural Area","","","","","3"
"Sometimes","2017","inadequately","Rural Area","","","","","3"
"Sometimes","2017","general elemantary","Urban Area","","","","","3"
"Sometimes","2017","general elemantary","Rural Area","","","","","3"
"Sometimes","2017","in school","Urban Area","","","","","3"
"Sometimes","2017","in school","Rural Area","","","","","3"
"Sometimes","2017","inadequately","Urban Area","","","","","3"
"Sometimes","2017","middle vocational","Urban Area","","","","","3"
"Sometimes","2017","middle vocational","Rural Area","","","","","3"
"Very often","2017","general elemantary","Urban Area","","","","","1"
"Very often","2017","general elemantary","Rural Area","","","","","1"
"Very often","2017","middle vocational","Urban Area","","","","","1"
"Very often","2017","middle vocational","Rural Area","","","","","1"
"Very often","2017","vocational + Abi","Urban Area","","","","","1"
"Very often","2017","vocational + Abi","Rural Area","","","","","1"
"Very often","2017","higher vocational","Urban Area","","","","","1"
"Very often","2017","higher vocational","Rural Area","","","","","1"
"Very often","2017","higher education","Urban Area","","","","","1"
"Very often","2017","higher education","Rural Area","","","","","1"
"Very often","2017","in school","Rural Area","","","","","1"
"Very often","2017","inadequately","Urban Area","","","","","1"
"Very often","2017","inadequately","Rural Area","","","","","1"
"Very often","2017","in school","Urban Area","","","","","1"
"Never","2018","in school","Urban Area","17","","","","5"
"Never","2018","in school","Rural Area","4","","","","5"
"Never","2018","inadequately","Urban Area","105","0.344871129131227","0.294930931358471","0.394811326903983","5"
"Never","2018","inadequately","Rural Area","45","0.354995794060337","0.273672465189114","0.43631912293156","5"
"Never","2018","general elemantary","Urban Area","397","0.25542941400865","0.23462525036767","0.276233577649631","5"
"Never","2018","general elemantary","Rural Area","245","0.264803827793583","0.237122499236569","0.292485156350597","5"
"Never","2018","middle vocational","Urban Area","1164","0.185294010856584","0.17611978081844","0.194468240894728","5"
"Never","2018","middle vocational","Rural Area","838","0.175030546190803","0.1640363136063","0.186024778775306","5"
"Never","2018","vocational + Abi","Urban Area","174","0.119266290312686","0.102913772299311","0.135618808326061","5"
"Never","2018","vocational + Abi","Rural Area","87","0.113218301690336","0.0879278775023364","0.138508725878335","5"
"Never","2018","higher vocational","Urban Area","86","0.112194269199805","0.090876765141616","0.133511773257993","5"
"Never","2018","higher vocational","Rural Area","90","0.14061769930528","0.113031214133118","0.168204184477442","5"
"Never","2018","higher education","Urban Area","317","0.0696833518984749","0.0623038439790772","0.0770628598178727","5"
"Never","2018","higher education","Rural Area","166","0.0865531441828759","0.0734093205574685","0.0996969678082834","5"
"Often","2018","vocational + Abi","Rural Area","95","0.202894621568994","0.170796281637326","0.234992961500662","2"
"Often","2018","higher vocational","Urban Area","148","0.177762162621537","0.151938940143066","0.203585385100007","2"
"Often","2018","higher vocational","Rural Area","92","0.172227772187786","0.142264434334499","0.202191110041073","2"
"Often","2018","higher education","Urban Area","976","0.219058375168131","0.207070651946274","0.231046098389987","2"
"Often","2018","higher education","Rural Area","302","0.193230680437656","0.174774093856606","0.211687267018706","2"
"Often","2018","inadequately","Rural Area","18","","","","2"
"Often","2018","general elemantary","Urban Area","240","0.10389805403784","0.0893419789632809","0.118454129112399","2"
"Often","2018","general elemantary","Rural Area","116","0.106922358461366","0.0875357403478258","0.126308976574906","2"
"Often","2018","middle vocational","Urban Area","1108","0.154363339532366","0.145832289988637","0.162894389076096","2"
"Often","2018","vocational + Abi","Urban Area","307","0.198795262412162","0.178659028821658","0.218931496002665","2"
"Often","2018","in school","Urban Area","79","0.274425275436835","0.220081308646143","0.328769242227527","2"
"Often","2018","in school","Rural Area","22","","","","2"
"Often","2018","inadequately","Urban Area","53","0.159193073094197","0.120754372969885","0.197631773218509","2"
"Often","2018","middle vocational","Rural Area","580","0.138305120494719","0.128316972976412","0.148293268013026","2"
"Rarely","2018","in school","Urban Area","59","0.275475310014371","0.221066886288081","0.32988373374066","4"
"Rarely","2018","in school","Rural Area","16","","","","4"
"Rarely","2018","inadequately","Urban Area","76","0.231760405338455","0.187427475526982","0.276093335149929","4"
"Rarely","2018","inadequately","Rural Area","38","0.320272116255832","0.24097646355974","0.399567768951924","4"
"Rarely","2018","general elemantary","Urban Area","471","0.308277312267449","0.286248115507188","0.330306509027711","4"
"Rarely","2018","general elemantary","Rural Area","291","0.28893733669322","0.260500652662036","0.317374020724405","4"
"Rarely","2018","middle vocational","Urban Area","2046","0.296295755087561","0.285513830739642","0.30707767943548","4"
"Rarely","2018","middle vocational","Rural Area","1525","0.32861421373044","0.315024249750157","0.342204177710723","4"
"Rarely","2018","vocational + Abi","Urban Area","392","0.253900027902504","0.231939976249083","0.275860079555924","4"
"Rarely","2018","vocational + Abi","Rural Area","185","0.331247444919903","0.293681144209011","0.368813745630794","4"
"Rarely","2018","higher vocational","Urban Area","259","0.304732510954032","0.273642032791144","0.33582298911692","4"
"Rarely","2018","higher vocational","Rural Area","202","0.309043511247758","0.272372884044352","0.345714138451164","4"
"Rarely","2018","higher education","Urban Area","1267","0.283257276989841","0.270197983732833","0.29631657024685","4"
"Rarely","2018","higher education","Rural Area","543","0.309189841331903","0.287586017778792","0.330793664885015","4"
"Sometimes","2018","vocational + Abi","Urban Area","580","0.382061161397183","0.357545553702493","0.406576769091874","3"
"Sometimes","2018","vocational + Abi","Rural Area","216","0.316810080057614","0.279677112721958","0.353943047393271","3"
"Sometimes","2018","higher vocational","Urban Area","327","0.375899049245187","0.343183434828434","0.40861466366194","3"
"Sometimes","2018","higher vocational","Rural Area","210","0.349890533709752","0.312042570328152","0.387738497091353","3"
"Sometimes","2018","higher education","Urban Area","1804","0.387862405385862","0.373739928913481","0.401984881858243","3"
"Sometimes","2018","higher education","Rural Area","680","0.374110414761736","0.351490684722239","0.396730144801233","3"
"Sometimes","2018","in school","Urban Area","79","0.303786199996391","0.247777751364872","0.359794648627909","3"
"Sometimes","2018","general elemantary","Rural Area","296","0.310735156053288","0.281700850579849","0.339769461526727","3"
"Sometimes","2018","general elemantary","Urban Area","503","0.296880242143529","0.275084725471751","0.318675758815307","3"
"Sometimes","2018","inadequately","Rural Area","30","0.198793793618949","0.130967851692751","0.266619735545147","3"
"Sometimes","2018","middle vocational","Urban Area","2284","0.323612927447024","0.312565807730964","0.334660047163084","3"
"Sometimes","2018","middle vocational","Rural Area","1535","0.336801451468973","0.323127380709392","0.350475522228555","3"
"Sometimes","2018","in school","Rural Area","40","0.538725324309081","0.433975822425675","0.643474826192486","3"
"Sometimes","2018","inadequately","Urban Area","98","0.243096900886208","0.198028897122554","0.288164904649861","3"
"Very often","2018","higher education","Urban Area","209","0.0401385905576907","0.0344496314075542","0.0458275497078273","1"
"Very often","2018","higher education","Rural Area","67","0.0369159192858292","0.0281018268318493","0.0457300117398091","1"
"Very often","2018","general elemantary","Urban Area","77","0.035514977542531","0.0266858988837156","0.0443440562013465","1"
"Very often","2018","general elemantary","Rural Area","28","","","","1"
"Very often","2018","middle vocational","Urban Area","288","0.040433967076465","0.035782937623116","0.0450849965298139","1"
"Very often","2018","middle vocational","Rural Area","111","0.021248668115065","0.0170762184919624","0.0254211177381676","1"
"Very often","2018","vocational + Abi","Urban Area","56","0.0459772579754656","0.0354101932304342","0.056544322720497","1"
"Very often","2018","vocational + Abi","Rural Area","20","","","","1"
"Very often","2018","higher vocational","Urban Area","22","","","","1"
"Very often","2018","higher vocational","Rural Area","16","","","","1"
"Very often","2018","in school","Urban Area","25","","","","1"
"Very often","2018","in school","Rural Area","5","","","","1"
"Very often","2018","inadequately","Urban Area","16","","","","1"
"Very often","2018","inadequately","Rural Area","2","","","","1"
