"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","Other degree","middle vocational","","","","","","","","","","",""
"2009","Other degree","vocational + Abi","","","","","","","","","","",""
"2009","secondary school degree","general elemantary","","","","","","","","","","",""
"2009","secondary school degree","higher education","","","","","","","","","","",""
"2009","secondary school degree","higher vocational","","","","","","","","","","",""
"2009","secondary school degree","in school","","","","","","","","","","",""
"2009","secondary school degree","inadequately","","","","","","","","","","",""
"2009","secondary school degree","middle vocational","","","","","","","","","","",""
"2009","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2010","college entrance qualification","general elemantary","","","","","","","","","","",""
"2010","college entrance qualification","higher education","","","","","","","","","","",""
"2010","college entrance qualification","higher vocational","","","","","","","","","","",""
"2010","college entrance qualification","in school","","","","","","","","","","",""
"2010","college entrance qualification","inadequately","","","","","","","","","","",""
"2010","college entrance qualification","middle vocational","","","","","","","","","","",""
"2010","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2010","lower secondary degree","general elemantary","","","","","","","","","","",""
"2010","lower secondary degree","higher education","","","","","","","","","","",""
"2010","lower secondary degree","higher vocational","","","","","","","","","","",""
"2010","lower secondary degree","in school","","","","","","","","","","",""
"2010","lower secondary degree","inadequately","","","","","","","","","","",""
"2010","lower secondary degree","middle vocational","","","","","","","","","","",""
"2010","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2010","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2010","no degree/no degree yet","higher education","","","","","","","","","","",""
"2010","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2010","no degree/no degree yet","in school","","","","","","","","","","",""
"2010","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2010","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2010","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2010","Other degree","general elemantary","","","","","","","","","","",""
"2010","Other degree","higher education","","","","","","","","","","",""
"2010","Other degree","higher vocational","","","","","","","","","","",""
"2010","Other degree","in school","","","","","","","","","","",""
"2010","Other degree","inadequately","","","","","","","","","","",""
"2010","Other degree","middle vocational","","","","","","","","","","",""
"2010","Other degree","vocational + Abi","","","","","","","","","","",""
"2010","secondary school degree","general elemantary","","","","","","","","","","",""
"2010","secondary school degree","higher education","","","","","","","","","","",""
"2010","secondary school degree","higher vocational","","","","","","","","","","",""
"2010","secondary school degree","in school","","","","","","","","","","",""
"2010","secondary school degree","inadequately","","","","","","","","","","",""
"2010","secondary school degree","middle vocational","","","","","","","","","","",""
"2010","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2011","college entrance qualification","general elemantary","","","","","","","","","","",""
"2011","college entrance qualification","higher education","","","","","","","","","","",""
"2011","college entrance qualification","higher vocational","","","","","","","","","","",""
"2011","college entrance qualification","in school","","","","","","","","","","",""
"2011","college entrance qualification","inadequately","","","","","","","","","","",""
"2011","college entrance qualification","middle vocational","","","","","","","","","","",""
"2011","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2011","lower secondary degree","general elemantary","","","","","","","","","","",""
"2011","lower secondary degree","higher education","","","","","","","","","","",""
"2011","lower secondary degree","higher vocational","","","","","","","","","","",""
"2011","lower secondary degree","in school","","","","","","","","","","",""
"2011","lower secondary degree","inadequately","","","","","","","","","","",""
"2011","lower secondary degree","middle vocational","","","","","","","","","","",""
"2011","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2011","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2011","no degree/no degree yet","higher education","","","","","","","","","","",""
"2011","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2011","no degree/no degree yet","in school","","","","","","","","","","",""
"2011","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2011","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2011","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2011","Other degree","general elemantary","","","","","","","","","","",""
"2011","Other degree","higher education","","","","","","","","","","",""
"2011","Other degree","higher vocational","","","","","","","","","","",""
"2011","Other degree","in school","","","","","","","","","","",""
"2011","Other degree","inadequately","","","","","","","","","","",""
"2011","Other degree","middle vocational","","","","","","","","","","",""
"2011","Other degree","vocational + Abi","","","","","","","","","","",""
"2011","secondary school degree","general elemantary","","","","","","","","","","",""
"2011","secondary school degree","higher education","","","","","","","","","","",""
"2011","secondary school degree","higher vocational","","","","","","","","","","",""
"2011","secondary school degree","in school","","","","","","","","","","",""
"2011","secondary school degree","inadequately","","","","","","","","","","",""
"2011","secondary school degree","middle vocational","","","","","","","","","","",""
"2011","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2012","college entrance qualification","general elemantary","","","","","","","","","","",""
"2012","college entrance qualification","higher education","","","","","","","","","","",""
"2012","college entrance qualification","higher vocational","","","","","","","","","","",""
"2012","college entrance qualification","in school","","","","","","","","","","",""
"2012","college entrance qualification","inadequately","","","","","","","","","","",""
"2012","college entrance qualification","middle vocational","","","","","","","","","","",""
"2012","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2012","lower secondary degree","general elemantary","","","","","","","","","","",""
"2012","lower secondary degree","higher education","","","","","","","","","","",""
"2012","lower secondary degree","higher vocational","","","","","","","","","","",""
"2012","lower secondary degree","in school","","","","","","","","","","",""
"2012","lower secondary degree","inadequately","","","","","","","","","","",""
"2012","lower secondary degree","middle vocational","","","","","","","","","","",""
"2012","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2012","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2012","no degree/no degree yet","higher education","","","","","","","","","","",""
"2012","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2012","no degree/no degree yet","in school","","","","","","","","","","",""
"2012","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2012","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2012","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2012","Other degree","general elemantary","","","","","","","","","","",""
"2012","Other degree","higher education","","","","","","","","","","",""
"2012","Other degree","higher vocational","","","","","","","","","","",""
"2012","Other degree","in school","","","","","","","","","","",""
"2012","Other degree","inadequately","","","","","","","","","","",""
"2012","Other degree","middle vocational","","","","","","","","","","",""
"2012","Other degree","vocational + Abi","","","","","","","","","","",""
"2012","secondary school degree","general elemantary","","","","","","","","","","",""
"2012","secondary school degree","higher education","","","","","","","","","","",""
"2012","secondary school degree","higher vocational","","","","","","","","","","",""
"2012","secondary school degree","in school","","","","","","","","","","",""
"2012","secondary school degree","inadequately","","","","","","","","","","",""
"2012","secondary school degree","middle vocational","","","","","","","","","","",""
"2012","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2013","college entrance qualification","general elemantary","","","","","","","","","","",""
"2013","college entrance qualification","higher education","7.76","8","3650","6","7","9","9","7.71","7.81","8","8"
"2013","college entrance qualification","higher vocational","7.53","8","360","5","7","8","9","7.38","7.68","8","8"
"2013","college entrance qualification","in school","","","","","","","","","","",""
"2013","college entrance qualification","inadequately","","","","","","","","","","",""
"2013","college entrance qualification","middle vocational","7.99","8","898","6","7","9","9","7.9","8.08","8","8"
"2013","college entrance qualification","vocational + Abi","7.69","8","1102","6","7","9","9","7.61","7.77","8","8"
"2013","lower secondary degree","general elemantary","6.88","7","1476","4","5","8","9","6.78","6.98","7","8"
"2013","lower secondary degree","higher education","6.95","7","158","5","6","8","9","6.7","7.2","7","8"
"2013","lower secondary degree","higher vocational","7.1","7","353","5","6","8","9","6.92","7.28","7","8"
"2013","lower secondary degree","in school","","","","","","","","","","",""
"2013","lower secondary degree","inadequately","","","","","","","","","","",""
"2013","lower secondary degree","middle vocational","6.99","7","4377","5","6","8","9","6.94","7.04","7","8"
"2013","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2013","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2013","no degree/no degree yet","higher education","","","","","","","","","","",""
"2013","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2013","no degree/no degree yet","in school","7.87","8","427","6","7","9","10","7.74","8","8","8"
"2013","no degree/no degree yet","inadequately","6.73","7","442","4","5","8","10","6.52","6.94","7","7"
"2013","no degree/no degree yet","middle vocational","7.44","8","91","5","6","9","10","7.04","7.84","8","8"
"2013","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2013","Other degree","general elemantary","7.29","8","737","5","6","8","10","7.15","7.43","8","8"
"2013","Other degree","higher education","7.81","8","926","5","7","9","10","7.71","7.91","8","8"
"2013","Other degree","higher vocational","6.61","7","46","3","6","8","9","5.99","7.23","7","8"
"2013","Other degree","in school","","","","","","","","","","",""
"2013","Other degree","inadequately","6.68","8","45","0","5","8","10","5.97","7.39","7","8"
"2013","Other degree","middle vocational","7.41","8","1160","5","6","9","9","7.31","7.51","8","8"
"2013","Other degree","vocational + Abi","7.74","8","552","5","7","9","10","7.6","7.88","8","8"
"2013","secondary school degree","general elemantary","7.56","8","683","5","7","9","9","7.44","7.68","8","8"
"2013","secondary school degree","higher education","7.18","8","601","5","6","8","9","7.05","7.31","7","8"
"2013","secondary school degree","higher vocational","7.18","8","591","5","7","8","9","7.04","7.32","7","8"
"2013","secondary school degree","in school","","","","","","","","","","",""
"2013","secondary school degree","inadequately","","","","","","","","","","",""
"2013","secondary school degree","middle vocational","7.32","8","4271","5","7","8","9","7.27","7.37","8","8"
"2013","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2014","college entrance qualification","general elemantary","","","","","","","","","","",""
"2014","college entrance qualification","higher education","","","","","","","","","","",""
"2014","college entrance qualification","higher vocational","","","","","","","","","","",""
"2014","college entrance qualification","in school","","","","","","","","","","",""
"2014","college entrance qualification","inadequately","","","","","","","","","","",""
"2014","college entrance qualification","middle vocational","","","","","","","","","","",""
"2014","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2014","lower secondary degree","general elemantary","","","","","","","","","","",""
"2014","lower secondary degree","higher education","","","","","","","","","","",""
"2014","lower secondary degree","higher vocational","","","","","","","","","","",""
"2014","lower secondary degree","in school","","","","","","","","","","",""
"2014","lower secondary degree","inadequately","","","","","","","","","","",""
"2014","lower secondary degree","middle vocational","","","","","","","","","","",""
"2014","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2014","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2014","no degree/no degree yet","higher education","","","","","","","","","","",""
"2014","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2014","no degree/no degree yet","in school","","","","","","","","","","",""
"2014","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2014","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2014","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2014","Other degree","general elemantary","","","","","","","","","","",""
"2014","Other degree","higher education","","","","","","","","","","",""
"2014","Other degree","higher vocational","","","","","","","","","","",""
"2014","Other degree","in school","","","","","","","","","","",""
"2014","Other degree","inadequately","","","","","","","","","","",""
"2014","Other degree","middle vocational","","","","","","","","","","",""
"2014","Other degree","vocational + Abi","","","","","","","","","","",""
"2014","secondary school degree","general elemantary","","","","","","","","","","",""
"2014","secondary school degree","higher education","","","","","","","","","","",""
"2014","secondary school degree","higher vocational","","","","","","","","","","",""
"2014","secondary school degree","in school","","","","","","","","","","",""
"2014","secondary school degree","inadequately","","","","","","","","","","",""
"2014","secondary school degree","middle vocational","","","","","","","","","","",""
"2014","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2015","college entrance qualification","general elemantary","","","","","","","","","","",""
"2015","college entrance qualification","higher education","","","","","","","","","","",""
"2015","college entrance qualification","higher vocational","","","","","","","","","","",""
"2015","college entrance qualification","in school","","","","","","","","","","",""
"2015","college entrance qualification","inadequately","","","","","","","","","","",""
"2015","college entrance qualification","middle vocational","","","","","","","","","","",""
"2015","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2015","lower secondary degree","general elemantary","","","","","","","","","","",""
"2015","lower secondary degree","higher education","","","","","","","","","","",""
"2015","lower secondary degree","higher vocational","","","","","","","","","","",""
"2015","lower secondary degree","in school","","","","","","","","","","",""
"2015","lower secondary degree","inadequately","","","","","","","","","","",""
"2015","lower secondary degree","middle vocational","","","","","","","","","","",""
"2015","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2015","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2015","no degree/no degree yet","higher education","","","","","","","","","","",""
"2015","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2015","no degree/no degree yet","in school","","","","","","","","","","",""
"2015","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2015","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2015","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2015","Other degree","general elemantary","","","","","","","","","","",""
"2015","Other degree","higher education","","","","","","","","","","",""
"2015","Other degree","higher vocational","","","","","","","","","","",""
"2015","Other degree","in school","","","","","","","","","","",""
"2015","Other degree","inadequately","","","","","","","","","","",""
"2015","Other degree","middle vocational","","","","","","","","","","",""
"2015","Other degree","vocational + Abi","","","","","","","","","","",""
"2015","secondary school degree","general elemantary","","","","","","","","","","",""
"2015","secondary school degree","higher education","","","","","","","","","","",""
"2015","secondary school degree","higher vocational","","","","","","","","","","",""
"2015","secondary school degree","in school","","","","","","","","","","",""
"2015","secondary school degree","inadequately","","","","","","","","","","",""
"2015","secondary school degree","middle vocational","","","","","","","","","","",""
"2015","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2016","college entrance qualification","general elemantary","","","","","","","","","","",""
"2016","college entrance qualification","higher education","","","","","","","","","","",""
"2016","college entrance qualification","higher vocational","","","","","","","","","","",""
"2016","college entrance qualification","in school","","","","","","","","","","",""
"2016","college entrance qualification","inadequately","","","","","","","","","","",""
"2016","college entrance qualification","middle vocational","","","","","","","","","","",""
"2016","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2016","lower secondary degree","general elemantary","","","","","","","","","","",""
"2016","lower secondary degree","higher education","","","","","","","","","","",""
"2016","lower secondary degree","higher vocational","","","","","","","","","","",""
"2016","lower secondary degree","in school","","","","","","","","","","",""
"2016","lower secondary degree","inadequately","","","","","","","","","","",""
"2016","lower secondary degree","middle vocational","","","","","","","","","","",""
"2016","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2016","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2016","no degree/no degree yet","higher education","","","","","","","","","","",""
"2016","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","in school","","","","","","","","","","",""
"2016","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2016","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2016","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2016","Other degree","general elemantary","","","","","","","","","","",""
"2016","Other degree","higher education","","","","","","","","","","",""
"2016","Other degree","higher vocational","","","","","","","","","","",""
"2016","Other degree","in school","","","","","","","","","","",""
"2016","Other degree","inadequately","","","","","","","","","","",""
"2016","Other degree","middle vocational","","","","","","","","","","",""
"2016","Other degree","vocational + Abi","","","","","","","","","","",""
"2016","secondary school degree","general elemantary","","","","","","","","","","",""
"2016","secondary school degree","higher education","","","","","","","","","","",""
"2016","secondary school degree","higher vocational","","","","","","","","","","",""
"2016","secondary school degree","in school","","","","","","","","","","",""
"2016","secondary school degree","inadequately","","","","","","","","","","",""
"2016","secondary school degree","middle vocational","","","","","","","","","","",""
"2016","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2017","college entrance qualification","general elemantary","","","","","","","","","","",""
"2017","college entrance qualification","higher education","","","","","","","","","","",""
"2017","college entrance qualification","higher vocational","","","","","","","","","","",""
"2017","college entrance qualification","in school","","","","","","","","","","",""
"2017","college entrance qualification","inadequately","","","","","","","","","","",""
"2017","college entrance qualification","middle vocational","","","","","","","","","","",""
"2017","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2017","lower secondary degree","general elemantary","","","","","","","","","","",""
"2017","lower secondary degree","higher education","","","","","","","","","","",""
"2017","lower secondary degree","higher vocational","","","","","","","","","","",""
"2017","lower secondary degree","in school","","","","","","","","","","",""
"2017","lower secondary degree","inadequately","","","","","","","","","","",""
"2017","lower secondary degree","middle vocational","","","","","","","","","","",""
"2017","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2017","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2017","no degree/no degree yet","higher education","","","","","","","","","","",""
"2017","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2017","no degree/no degree yet","in school","","","","","","","","","","",""
"2017","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2017","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2017","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2017","Other degree","general elemantary","","","","","","","","","","",""
"2017","Other degree","higher education","","","","","","","","","","",""
"2017","Other degree","higher vocational","","","","","","","","","","",""
"2017","Other degree","in school","","","","","","","","","","",""
"2017","Other degree","inadequately","","","","","","","","","","",""
"2017","Other degree","middle vocational","","","","","","","","","","",""
"2017","Other degree","vocational + Abi","","","","","","","","","","",""
"2017","secondary school degree","general elemantary","","","","","","","","","","",""
"2017","secondary school degree","higher education","","","","","","","","","","",""
"2017","secondary school degree","higher vocational","","","","","","","","","","",""
"2017","secondary school degree","in school","","","","","","","","","","",""
"2017","secondary school degree","inadequately","","","","","","","","","","",""
"2017","secondary school degree","middle vocational","","","","","","","","","","",""
"2017","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2018","college entrance qualification","general elemantary","","","","","","","","","","",""
"2018","college entrance qualification","higher education","7.94","8","4456","6","7","9","9","7.9","7.98","8","8"
"2018","college entrance qualification","higher vocational","7.79","8","411","6","7","9","10","7.66","7.92","8","8"
"2018","college entrance qualification","in school","","","","","","","","","","",""
"2018","college entrance qualification","inadequately","","","","","","","","","","",""
"2018","college entrance qualification","middle vocational","7.91","8","1156","6","7","9","9","7.83","7.99","8","8"
"2018","college entrance qualification","vocational + Abi","7.83","8","1602","6","7","9","9","7.76","7.9","8","8"
"2018","lower secondary degree","general elemantary","7.27","8","1352","5","6","8","9","7.17","7.37","8","8"
"2018","lower secondary degree","higher education","7.22","8","113","5","6","8","9","6.88","7.56","7","8"
"2018","lower secondary degree","higher vocational","7.24","8","306","5","6","8","9","7.03","7.45","7","8"
"2018","lower secondary degree","in school","","","","","","","","","","",""
"2018","lower secondary degree","inadequately","","","","","","","","","","",""
"2018","lower secondary degree","middle vocational","7.19","8","3869","5","6","8","9","7.13","7.25","8","8"
"2018","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2018","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2018","no degree/no degree yet","higher education","","","","","","","","","","",""
"2018","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2018","no degree/no degree yet","in school","7.89","8","345","6","7","9","10","7.72","8.06","8","9"
"2018","no degree/no degree yet","inadequately","7.02","7","422","4","5","8","10","6.82","7.22","7","8"
"2018","no degree/no degree yet","middle vocational","7.3","8","106","5","6","9","9","6.9","7.7","7","8"
"2018","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2018","Other degree","general elemantary","7.46","8","490","5","7","9","9","7.29","7.63","8","8"
"2018","Other degree","higher education","7.93","8","952","6","7","9","10","7.84","8.02","8","8"
"2018","Other degree","higher vocational","6.39","7","31","1","5","8","10","5.59","7.19","5","8"
"2018","Other degree","in school","","","","","","","","","","",""
"2018","Other degree","inadequately","7.45","7","54","5","6","9","10","6.9","8","7","9"
"2018","Other degree","middle vocational","7.62","8","880","5","7","9","10","7.51","7.73","8","8"
"2018","Other degree","vocational + Abi","7.55","8","483","5","7","9","10","7.4","7.7","8","8"
"2018","secondary school degree","general elemantary","7.67","8","789","5","7","9","9","7.56","7.78","8","8"
"2018","secondary school degree","higher education","7.55","8","626","5","7","9","9","7.42","7.68","8","8"
"2018","secondary school degree","higher vocational","7.5","8","662","5","7","8","9","7.39","7.61","8","8"
"2018","secondary school degree","in school","","","","","","","","","","",""
"2018","secondary school degree","inadequately","","","","","","","","","","",""
"2018","secondary school degree","middle vocational","7.56","8","5093","5","7","9","9","7.52","7.6","8","8"
"2018","secondary school degree","vocational + Abi","","","","","","","","","","",""
