"m11104","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2003","Brandenburg","Male","165","0.382552513742245","0.337895679109347","0.427209348375144"
"Almost never or never","2003","Brandenburg","Female","199","0.459268737042688","0.415144802412905","0.503392671672471"
"Almost never or never","2003","Mecklenburg-Western Pomerania","Male","103","0.461227042212461","0.398290939537297","0.524163144887625"
"Almost never or never","2003","Mecklenburg-Western Pomerania","Female","107","0.434776262713305","0.377223156275756","0.492329369150854"
"Almost never or never","2003","Saxony","Male","298","0.381973885414321","0.348220929934914","0.415726840893729"
"Almost never or never","2003","Saxony","Female","349","0.460588112847841","0.426513667026673","0.494662558669009"
"Almost never or never","2003","Saxony-Anhalt","Male","198","0.49635466806578","0.449369376697474","0.543339959434087"
"Almost never or never","2003","Saxony-Anhalt","Female","221","0.52209279424629","0.478133279295071","0.566052309197509"
"Almost never or never","2003","Thuringia","Male","193","0.425926954585744","0.381031096856162","0.470822812315325"
"Almost never or never","2003","Thuringia","Female","222","0.510445078575282","0.466093058935794","0.55479709821477"
"Several times a year","2003","Schleswig-Holstein","Male","69","0.249260314689245","0.202084643657209","0.29643598572128"
"Several times a year","2003","Schleswig-Holstein","Female","62","0.19112091858094","0.149870221524581","0.232371615637299"
"Several times a year","2003","Hamburg","Male","22","","",""
"Several times a year","2003","Hamburg","Female","18","","",""
"Several times a year","2003","Lower Saxony","Male","171","0.182851212997957","0.157900548093377","0.207801877902538"
"Several times a year","2003","Lower Saxony","Female","159","0.171328522883641","0.147833512063106","0.194823533704175"
"Several times a year","2003","Bremen","Male","15","","",""
"Several times a year","2003","Bremen","Female","14","","",""
"Several times a year","2003","North Rhine-Westphalia","Male","431","0.196077577470066","0.17967980201009","0.212475352930042"
"Several times a year","2003","North Rhine-Westphalia","Female","388","0.150039525361799","0.135710551932568","0.16436849879103"
"Several times a year","2003","Hesse","Male","123","0.16710241919918","0.140058067720782","0.194146770677578"
"Several times a year","2003","Hesse","Female","118","0.156802194592419","0.131069147713012","0.182535241471826"
"Several times a year","2003","Rhineland-Palatinate,Saarland","Male","131","0.213755820403015","0.181794313415366","0.245717327390664"
"Several times a year","2003","Rhineland-Palatinate,Saarland","Female","117","0.171867655397304","0.144097908382633","0.199637402411975"
"Several times a year","2003","Baden-Württemberg","Male","268","0.217552116982997","0.195218651797417","0.239885582168577"
"Several times a year","2003","Baden-Württemberg","Female","203","0.134239372169776","0.11629181490058","0.152186929438973"
"Several times a year","2003","Bavaria","Male","337","0.20965858863898","0.188891835022234","0.230425342255726"
"Several times a year","2003","Bavaria","Female","336","0.201795960618423","0.182454310031572","0.221137611205273"
"Several times a year","2003","Berlin","Male","89","0.205022212558137","0.165991620859895","0.244052804256379"
"Several times a year","2003","Berlin","Female","91","0.202585814417112","0.163962644016005","0.24120898481822"
"Several times a year","2003","Brandenburg","Male","116","0.24278783702083","0.203390701499346","0.282184972542314"
"Several times a year","2003","Brandenburg","Female","115","0.196676814705794","0.161482559021575","0.231871070390013"
"Several times a year","2003","Mecklenburg-Western Pomerania","Male","47","0.194654176346337","0.14466653580357","0.244641816889104"
"Several times a year","2003","Mecklenburg-Western Pomerania","Female","58","0.181218600890771","0.136497649770115","0.225939552011427"
"Several times a year","2003","Saxony","Male","172","0.201519487781081","0.173652999472729","0.229385976089433"
"Several times a year","2003","Saxony","Female","166","0.191459989297111","0.164563106202591","0.218356872391631"
"Several times a year","2003","Saxony-Anhalt","Male","105","0.234536557930617","0.194719335329765","0.274353780531468"
"Several times a year","2003","Saxony-Anhalt","Female","117","0.180789805972046","0.146921623102082","0.21465798884201"
"Several times a year","2003","Thuringia","Male","111","0.22946773824298","0.191289897345846","0.267645579140115"
"Several times a year","2003","Thuringia","Female","111","0.224694076098541","0.187662641024985","0.261725511172098"
"At least once a month","2003","Schleswig-Holstein","Male","52","0.147382662843779","0.108723975009041","0.186041350678518"
"At least once a month","2003","Schleswig-Holstein","Female","46","0.0951515890128391","0.0643671450090459","0.125936033016632"
"At least once a month","2003","Hamburg","Male","10","","",""
"At least once a month","2003","Hamburg","Female","10","","",""
"At least once a month","2003","Lower Saxony","Male","70","0.0797756965596669","0.0622867044255115","0.0972646886938223"
"At least once a month","2003","Lower Saxony","Female","57","0.054955406949121","0.0407451809931686","0.0691656329050734"
"At least once a month","2003","Bremen","Male","5","","",""
"At least once a month","2003","Bremen","Female","7","","",""
"At least once a month","2003","North Rhine-Westphalia","Male","205","0.0898669722876296","0.07805516397728","0.101678780597979"
"At least once a month","2003","North Rhine-Westphalia","Female","143","0.0506099533650845","0.0418146023380885","0.0594053043920805"
"At least once a month","2003","Hesse","Male","67","0.0954715937098278","0.0741687493785156","0.11677443804114"
"At least once a month","2003","Hesse","Female","48","0.0659424259427909","0.0483785770380175","0.0835062748475643"
"At least once a month","2003","Rhineland-Palatinate,Saarland","Male","48","0.0894482085768507","0.0671983270920619","0.111698090061639"
"At least once a month","2003","Rhineland-Palatinate,Saarland","Female","34","0.0420183054893651","0.0272502659723447","0.0567863450063854"
"At least once a month","2003","Baden-Württemberg","Male","111","0.0808093720047526","0.0660563698828522","0.0955623741266531"
"At least once a month","2003","Baden-Württemberg","Female","88","0.0683851808470286","0.055096995722187","0.0816733659718702"
"At least once a month","2003","Bavaria","Male","138","0.0936960521662756","0.0788297657952098","0.108562338537341"
"At least once a month","2003","Bavaria","Female","139","0.080691662675722","0.067565878167436","0.093817447184008"
"At least once a month","2003","Berlin","Male","41","0.102858507848245","0.0734902786106543","0.132226737085836"
"At least once a month","2003","Berlin","Female","38","0.0841148407795635","0.0574426769401199","0.110787004619007"
"At least once a month","2003","Brandenburg","Male","37","0.0729742783982203","0.0490756382752061","0.0968729185212344"
"At least once a month","2003","Brandenburg","Female","46","0.107270091327963","0.0798701635130098","0.134670019142916"
"At least once a month","2003","Mecklenburg-Western Pomerania","Male","15","","",""
"At least once a month","2003","Mecklenburg-Western Pomerania","Female","19","","",""
"At least once a month","2003","Saxony","Male","74","0.0933573054045811","0.0731464919090992","0.113568118900063"
"At least once a month","2003","Saxony","Female","65","0.0739477936313398","0.0560585273767456","0.091837059885934"
"At least once a month","2003","Saxony-Anhalt","Male","26","","",""
"At least once a month","2003","Saxony-Anhalt","Female","32","0.0538507700743524","0.033986023359175","0.0737155167895297"
"At least once a month","2003","Thuringia","Male","33","0.0621297177566194","0.0402129648954541","0.0840464706177847"
"At least once a month","2003","Thuringia","Female","30","0.0502705645308384","0.0308842608994916","0.0696568681621852"
"At lease once a week","2003","Schleswig-Holstein","Male","101","0.289393068034036","0.239938591222601","0.33884754484547"
"At lease once a week","2003","Schleswig-Holstein","Female","121","0.35259162232647","0.302465913200749","0.402717331452192"
"At lease once a week","2003","Hamburg","Male","52","0.347414929796053","0.267094871944133","0.427734987647973"
"At lease once a week","2003","Hamburg","Female","70","0.341240626106511","0.268230289138297","0.414250963074726"
"At lease once a week","2003","Lower Saxony","Male","352","0.329920647746588","0.299571220705894","0.360270074787282"
"At lease once a week","2003","Lower Saxony","Female","433","0.426968990246458","0.396125973603811","0.457812006889104"
"At lease once a week","2003","Bremen","Male","34","0.30927845191212","0.20862424868562","0.409932655138621"
"At lease once a week","2003","Bremen","Female","43","0.438951060265488","0.337545305577993","0.540356814952984"
"At lease once a week","2003","North Rhine-Westphalia","Male","831","0.347438692389771","0.327772800442627","0.367104584336915"
"At lease once a week","2003","North Rhine-Westphalia","Female","860","0.34282711426313","0.323781706683683","0.361872521842576"
"At lease once a week","2003","Hesse","Male","272","0.332302309328138","0.298155823165524","0.366448795490752"
"At lease once a week","2003","Hesse","Female","310","0.325864928217532","0.292695141378014","0.35903471505705"
"At lease once a week","2003","Rhineland-Palatinate,Saarland","Male","206","0.30521741333785","0.269315411219779","0.341119415455921"
"At lease once a week","2003","Rhineland-Palatinate,Saarland","Female","212","0.265503776023114","0.232998406449238","0.298009145596989"
"At lease once a week","2003","Baden-Württemberg","Male","486","0.356564563849344","0.330636605358229","0.382492522340459"
"At lease once a week","2003","Baden-Württemberg","Female","535","0.369089358926536","0.343684536463616","0.394494181389456"
"At lease once a week","2003","Bavaria","Male","575","0.348780491728147","0.32446714709465","0.373093836361644"
"At lease once a week","2003","Bavaria","Female","622","0.318952141167649","0.296490994934047","0.34141328740125"
"At lease once a week","2003","Berlin","Male","183","0.45243864194105","0.404318885429571","0.500558398452529"
"At lease once a week","2003","Berlin","Female","147","0.316077561018955","0.271398742015545","0.360756380022365"
"At lease once a week","2003","Brandenburg","Male","137","0.301685370838705","0.259511342221835","0.343859399455575"
"At lease once a week","2003","Brandenburg","Female","130","0.236784356923556","0.19914430738373","0.274424406463381"
"At lease once a week","2003","Mecklenburg-Western Pomerania","Male","76","0.281576219381232","0.224791967784554","0.33836047097791"
"At lease once a week","2003","Mecklenburg-Western Pomerania","Female","101","0.339151472797522","0.284188086988568","0.394114858606476"
"At lease once a week","2003","Saxony","Male","252","0.323149321400017","0.290660076662852","0.355638566137181"
"At lease once a week","2003","Saxony","Female","242","0.274004104223709","0.243514077919608","0.304494130527809"
"At lease once a week","2003","Saxony-Anhalt","Male","106","0.216904316668174","0.17817454156718","0.255634091769169"
"At lease once a week","2003","Saxony-Anhalt","Female","126","0.243266629707312","0.205507674846281","0.281025584568343"
"At lease once a week","2003","Thuringia","Male","129","0.282475589414657","0.241600008789424","0.323351170039889"
"At lease once a week","2003","Thuringia","Female","125","0.214590280795338","0.17816597027975","0.251014591310926"
"Almost never or never","2004","Schleswig-Holstein","Male","","","",""
"Almost never or never","2004","Schleswig-Holstein","Female","","","",""
"Almost never or never","2004","Hamburg","Male","","","",""
"Almost never or never","2004","Hamburg","Female","","","",""
"Almost never or never","2004","Lower Saxony","Male","","","",""
"Almost never or never","2004","Lower Saxony","Female","","","",""
"Almost never or never","2004","Bremen","Male","","","",""
"Almost never or never","2004","Bremen","Female","","","",""
"Almost never or never","2004","North Rhine-Westphalia","Male","","","",""
"Almost never or never","2004","North Rhine-Westphalia","Female","","","",""
"Almost never or never","2004","Hesse","Male","","","",""
"Almost never or never","2004","Hesse","Female","","","",""
"Almost never or never","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"Almost never or never","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"Almost never or never","2004","Baden-Württemberg","Male","","","",""
"Almost never or never","2004","Baden-Württemberg","Female","","","",""
"Almost never or never","2004","Bavaria","Male","","","",""
"Almost never or never","2004","Bavaria","Female","","","",""
"Almost never or never","2004","Berlin","Male","","","",""
"Almost never or never","2004","Berlin","Female","","","",""
"Almost never or never","2004","Brandenburg","Male","","","",""
"Almost never or never","2004","Brandenburg","Female","","","",""
"Almost never or never","2004","Mecklenburg-Western Pomerania","Male","","","",""
"Almost never or never","2004","Mecklenburg-Western Pomerania","Female","","","",""
"Almost never or never","2004","Saxony","Male","","","",""
"Almost never or never","2004","Saxony","Female","","","",""
"Almost never or never","2004","Saxony-Anhalt","Male","","","",""
"Almost never or never","2004","Saxony-Anhalt","Female","","","",""
"Almost never or never","2004","Thuringia","Male","","","",""
"Almost never or never","2004","Thuringia","Female","","","",""
"Several times a year","2004","Schleswig-Holstein","Male","","","",""
"Several times a year","2004","Schleswig-Holstein","Female","","","",""
"Several times a year","2004","Hamburg","Male","","","",""
"Several times a year","2004","Hamburg","Female","","","",""
"Several times a year","2004","Lower Saxony","Male","","","",""
"Several times a year","2004","Lower Saxony","Female","","","",""
"Several times a year","2004","Bremen","Male","","","",""
"Several times a year","2004","Bremen","Female","","","",""
"Several times a year","2004","North Rhine-Westphalia","Male","","","",""
"Several times a year","2004","North Rhine-Westphalia","Female","","","",""
"Several times a year","2004","Hesse","Male","","","",""
"Several times a year","2004","Hesse","Female","","","",""
"Several times a year","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"Several times a year","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"Several times a year","2004","Baden-Württemberg","Male","","","",""
"Several times a year","2004","Baden-Württemberg","Female","","","",""
"Several times a year","2004","Bavaria","Male","","","",""
"Several times a year","2004","Bavaria","Female","","","",""
"Several times a year","2004","Berlin","Male","","","",""
"Several times a year","2004","Berlin","Female","","","",""
"Several times a year","2004","Brandenburg","Male","","","",""
"Several times a year","2004","Brandenburg","Female","","","",""
"Several times a year","2004","Mecklenburg-Western Pomerania","Male","","","",""
"Several times a year","2004","Mecklenburg-Western Pomerania","Female","","","",""
"Several times a year","2004","Saxony","Male","","","",""
"Several times a year","2004","Saxony","Female","","","",""
"Several times a year","2004","Saxony-Anhalt","Male","","","",""
"Several times a year","2004","Saxony-Anhalt","Female","","","",""
"Several times a year","2004","Thuringia","Male","","","",""
"Several times a year","2004","Thuringia","Female","","","",""
"At least once a month","2004","Schleswig-Holstein","Male","","","",""
"At least once a month","2004","Schleswig-Holstein","Female","","","",""
"At least once a month","2004","Hamburg","Male","","","",""
"At least once a month","2004","Hamburg","Female","","","",""
"At least once a month","2004","Lower Saxony","Male","","","",""
"At least once a month","2004","Lower Saxony","Female","","","",""
"At least once a month","2004","Bremen","Male","","","",""
"At least once a month","2004","Bremen","Female","","","",""
"At least once a month","2004","North Rhine-Westphalia","Male","","","",""
"At least once a month","2004","North Rhine-Westphalia","Female","","","",""
"At least once a month","2004","Hesse","Male","","","",""
"At least once a month","2004","Hesse","Female","","","",""
"At least once a month","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"At least once a month","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"At least once a month","2004","Baden-Württemberg","Male","","","",""
"At least once a month","2004","Baden-Württemberg","Female","","","",""
"At least once a month","2004","Bavaria","Male","","","",""
"At least once a month","2004","Bavaria","Female","","","",""
"At least once a month","2004","Berlin","Male","","","",""
"At least once a month","2004","Berlin","Female","","","",""
"At least once a month","2004","Brandenburg","Male","","","",""
"At least once a month","2004","Brandenburg","Female","","","",""
"At least once a month","2004","Mecklenburg-Western Pomerania","Male","","","",""
"At least once a month","2004","Mecklenburg-Western Pomerania","Female","","","",""
"At least once a month","2004","Saxony","Male","","","",""
"At least once a month","2004","Saxony","Female","","","",""
"At least once a month","2004","Saxony-Anhalt","Male","","","",""
"At least once a month","2004","Saxony-Anhalt","Female","","","",""
"At least once a month","2004","Thuringia","Male","","","",""
"At least once a month","2004","Thuringia","Female","","","",""
"At lease once a week","2004","Schleswig-Holstein","Male","","","",""
"At lease once a week","2004","Schleswig-Holstein","Female","","","",""
"At lease once a week","2004","Hamburg","Male","","","",""
"At lease once a week","2004","Hamburg","Female","","","",""
"At lease once a week","2004","Lower Saxony","Male","","","",""
"At lease once a week","2004","Lower Saxony","Female","","","",""
"At lease once a week","2004","Bremen","Male","","","",""
"At lease once a week","2004","Bremen","Female","","","",""
"At lease once a week","2004","North Rhine-Westphalia","Male","","","",""
"At lease once a week","2004","North Rhine-Westphalia","Female","","","",""
"At lease once a week","2004","Hesse","Male","","","",""
"At lease once a week","2004","Hesse","Female","","","",""
"At lease once a week","2004","Rhineland-Palatinate,Saarland","Male","","","",""
"At lease once a week","2004","Rhineland-Palatinate,Saarland","Female","","","",""
"At lease once a week","2004","Baden-Württemberg","Male","","","",""
"At lease once a week","2004","Baden-Württemberg","Female","","","",""
"At lease once a week","2004","Bavaria","Male","","","",""
"At lease once a week","2004","Bavaria","Female","","","",""
"At lease once a week","2004","Berlin","Male","","","",""
"At lease once a week","2004","Berlin","Female","","","",""
"At lease once a week","2004","Brandenburg","Male","","","",""
"At lease once a week","2004","Brandenburg","Female","","","",""
"At lease once a week","2004","Mecklenburg-Western Pomerania","Male","","","",""
"At lease once a week","2004","Mecklenburg-Western Pomerania","Female","","","",""
"At lease once a week","2004","Saxony","Male","","","",""
"At lease once a week","2004","Saxony","Female","","","",""
"At lease once a week","2004","Saxony-Anhalt","Male","","","",""
"At lease once a week","2004","Saxony-Anhalt","Female","","","",""
"At lease once a week","2004","Thuringia","Male","","","",""
"At lease once a week","2004","Thuringia","Female","","","",""
"Almost never or never","2005","Schleswig-Holstein","Male","98","0.299339152091772","0.247773268485225","0.350905035698319"
"Almost never or never","2005","Schleswig-Holstein","Female","115","0.345506042956943","0.295399933131582","0.395612152782304"
"Almost never or never","2005","Hamburg","Male","49","0.386403399850002","0.306315692645645","0.466491107054359"
"Almost never or never","2005","Hamburg","Female","57","0.425650240303015","0.346259542329116","0.505040938276914"
"Almost never or never","2005","Lower Saxony","Male","354","0.428138647795072","0.395087685762121","0.461189609828024"
"Almost never or never","2005","Lower Saxony","Female","350","0.417400189658108","0.385552365521687","0.449248013794529"
"Almost never or never","2005","Bremen","Male","22","","",""
"Almost never or never","2005","Bremen","Female","31","0.422503131494973","0.31687046791455","0.528135795075396"
"Almost never or never","2005","North Rhine-Westphalia","Male","825","0.423873580275282","0.402692498137602","0.445054662412962"
"Almost never or never","2005","North Rhine-Westphalia","Female","948","0.458717262733751","0.438146245617481","0.47928827985002"
"Almost never or never","2005","Hesse","Male","236","0.374591418085556","0.33766501950183","0.411517816669283"
"Almost never or never","2005","Hesse","Female","273","0.419343969210727","0.382970639825973","0.45571729859548"
"Almost never or never","2005","Rhineland-Palatinate,Saarland","Male","254","0.427790334993833","0.387385817202644","0.468194852785022"
"Almost never or never","2005","Rhineland-Palatinate,Saarland","Female","339","0.530646214081446","0.492572186431493","0.568720241731398"
"Almost never or never","2005","Baden-Württemberg","Male","464","0.393470985169971","0.365933955813529","0.421008014526412"
"Almost never or never","2005","Baden-Württemberg","Female","544","0.43058112228568","0.40371615856643","0.457446086004929"
"Almost never or never","2005","Bavaria","Male","429","0.360493688325659","0.335022276621874","0.385965100029443"
"Almost never or never","2005","Bavaria","Female","540","0.419692936059981","0.394956387307467","0.444429484812495"
"Almost never or never","2005","Berlin","Male","116","0.333204238908704","0.284445491445473","0.381962986371935"
"Almost never or never","2005","Berlin","Female","164","0.476338295918903","0.427147522074141","0.525529069763664"
"Almost never or never","2005","Brandenburg","Male","180","0.44554251424408","0.398177616001221","0.492907412486938"
"Almost never or never","2005","Brandenburg","Female","211","0.477896546945332","0.432348230181645","0.523444863709019"
"Almost never or never","2005","Mecklenburg-Western Pomerania","Male","100","0.510472984529224","0.446009049147553","0.574936919910895"
"Almost never or never","2005","Mecklenburg-Western Pomerania","Female","124","0.492867936894331","0.433562762763435","0.552173111025226"
"Almost never or never","2005","Saxony","Male","303","0.428343594902998","0.392952679333303","0.463734510472692"
"Almost never or never","2005","Saxony","Female","372","0.524109406934414","0.488880109824997","0.559338704043832"
"Almost never or never","2005","Saxony-Anhalt","Male","213","0.565188485637103","0.517665127557406","0.612711843716799"
"Almost never or never","2005","Saxony-Anhalt","Female","235","0.550357190287042","0.505479216497852","0.595235164076232"
"Almost never or never","2005","Thuringia","Male","209","0.494828043768772","0.447571643944102","0.542084443593442"
"Almost never or never","2005","Thuringia","Female","233","0.553001983396008","0.507518062999859","0.598485903792157"
"Several times a year","2005","Schleswig-Holstein","Male","76","0.294571316430911","0.243243999593595","0.345898633268227"
"Several times a year","2005","Schleswig-Holstein","Female","75","0.220826813053415","0.177119617253612","0.264534008853218"
"Several times a year","2005","Hamburg","Male","18","","",""
"Several times a year","2005","Hamburg","Female","18","","",""
"Several times a year","2005","Lower Saxony","Male","142","0.174948271114615","0.149571174556027","0.200325367673202"
"Several times a year","2005","Lower Saxony","Female","152","0.165255633190142","0.14126878642987","0.189242479950414"
"Several times a year","2005","Bremen","Male","11","","",""
"Several times a year","2005","Bremen","Female","17","","",""
"Several times a year","2005","North Rhine-Westphalia","Male","366","0.171777366387827","0.155610435118935","0.187944297656718"
"Several times a year","2005","North Rhine-Westphalia","Female","380","0.152993763058782","0.138132651214794","0.167854874902769"
"Several times a year","2005","Hesse","Male","125","0.21017320296191","0.179089644819118","0.241256761104701"
"Several times a year","2005","Hesse","Female","103","0.130447644458498","0.105621780413508","0.155273508503489"
"Several times a year","2005","Rhineland-Palatinate,Saarland","Male","107","0.227285409422508","0.193061297756027","0.261509521088988"
"Several times a year","2005","Rhineland-Palatinate,Saarland","Female","96","0.156408877323752","0.128696561291729","0.184121193355774"
"Several times a year","2005","Baden-Württemberg","Male","195","0.162675295319015","0.141871494121492","0.183479096516538"
"Several times a year","2005","Baden-Württemberg","Female","186","0.165300456141308","0.145147212779946","0.185453699502669"
"Several times a year","2005","Bavaria","Male","324","0.220431033428494","0.198440011844998","0.242422055011989"
"Several times a year","2005","Bavaria","Female","306","0.176527405443295","0.15741677595875","0.195638034927841"
"Several times a year","2005","Berlin","Male","78","0.210822792916731","0.168629160534221","0.253016425299242"
"Several times a year","2005","Berlin","Female","73","0.168098866373444","0.131267422164906","0.204930310581983"
"Several times a year","2005","Brandenburg","Male","106","0.250366708477537","0.209081866181055","0.291651550774018"
"Several times a year","2005","Brandenburg","Female","103","0.273475542239218","0.23283013597799","0.314120948500447"
"Several times a year","2005","Mecklenburg-Western Pomerania","Male","57","0.241789889496774","0.18657503206618","0.297004746927368"
"Several times a year","2005","Mecklenburg-Western Pomerania","Female","63","0.252923554754751","0.201359871987957","0.304487237521544"
"Several times a year","2005","Saxony","Male","173","0.213439127182184","0.184134829994273","0.242743424370095"
"Several times a year","2005","Saxony","Female","160","0.198087495126771","0.169972923939395","0.226202066314148"
"Several times a year","2005","Saxony-Anhalt","Male","82","0.187170242588342","0.149778289597937","0.224562195578746"
"Several times a year","2005","Saxony-Anhalt","Female","90","0.151965164830891","0.119579265570894","0.184351064090888"
"Several times a year","2005","Thuringia","Male","96","0.20096642171163","0.163090943204394","0.238841900218866"
"Several times a year","2005","Thuringia","Female","97","0.211912940207321","0.174527062147327","0.249298818267316"
"At least once a month","2005","Schleswig-Holstein","Male","33","0.118497263968556","0.0821063661429422","0.154888161794169"
"At least once a month","2005","Schleswig-Holstein","Female","43","0.117371132720853","0.0834570751354591","0.151285190306248"
"At least once a month","2005","Hamburg","Male","14","","",""
"At least once a month","2005","Hamburg","Female","7","","",""
"At least once a month","2005","Lower Saxony","Male","62","0.0721159109810432","0.0548372960497011","0.0893945259123853"
"At least once a month","2005","Lower Saxony","Female","65","0.0690032143513466","0.0526340304601144","0.0853723982425788"
"At least once a month","2005","Bremen","Male","5","","",""
"At least once a month","2005","Bremen","Female","7","","",""
"At least once a month","2005","North Rhine-Westphalia","Male","168","0.0762100117829332","0.0648373083387815","0.087582715227085"
"At least once a month","2005","North Rhine-Westphalia","Female","162","0.0747147013604824","0.0638601469845105","0.0855692557364543"
"At least once a month","2005","Hesse","Male","57","0.0858929309918843","0.0645156055744283","0.10727025640934"
"At least once a month","2005","Hesse","Female","41","0.0654965906786009","0.0472602298682036","0.0837329514889983"
"At least once a month","2005","Rhineland-Palatinate,Saarland","Male","34","0.0672878488327214","0.0468291038554597","0.0877465938099832"
"At least once a month","2005","Rhineland-Palatinate,Saarland","Female","32","0.0413353965309302","0.0261484479165101","0.0565223451453502"
"At least once a month","2005","Baden-Württemberg","Male","98","0.0953237627853769","0.0787705567487834","0.11187696882197"
"At least once a month","2005","Baden-Württemberg","Female","105","0.0819768635236759","0.0670930130796634","0.0968607139676884"
"At least once a month","2005","Bavaria","Male","143","0.0991352239307977","0.0832817090561352","0.11498873880546"
"At least once a month","2005","Bavaria","Female","145","0.0949536681707498","0.0802598172971782","0.109647519044321"
"At least once a month","2005","Berlin","Male","32","0.110012609141559","0.0776447462331407","0.142380472049978"
"At least once a month","2005","Berlin","Female","28","","",""
"At least once a month","2005","Brandenburg","Male","37","0.0934128770732139","0.0656805665413962","0.121145187605032"
"At least once a month","2005","Brandenburg","Female","26","","",""
"At least once a month","2005","Mecklenburg-Western Pomerania","Male","21","","",""
"At least once a month","2005","Mecklenburg-Western Pomerania","Female","20","","",""
"At least once a month","2005","Saxony","Male","77","0.114062963034744","0.0913276009051693","0.136798325164319"
"At least once a month","2005","Saxony","Female","51","0.0525609501656476","0.0368194294590043","0.0683024708722909"
"At least once a month","2005","Saxony-Anhalt","Male","29","","",""
"At least once a month","2005","Saxony-Anhalt","Female","30","0.0670861387829567","0.044517037642216","0.0896552399236974"
"At least once a month","2005","Thuringia","Male","30","0.0549699057083192","0.0334272530784558","0.0765125583381825"
"At least once a month","2005","Thuringia","Female","25","","",""
"At lease once a week","2005","Schleswig-Holstein","Male","96","0.287592267508761","0.236626368232512","0.33855816678501"
"At lease once a week","2005","Schleswig-Holstein","Female","113","0.316296011268788","0.26729658939247","0.365295433145106"
"At lease once a week","2005","Hamburg","Male","61","0.440704927816264","0.359046997422893","0.522362858209634"
"At lease once a week","2005","Hamburg","Female","67","0.412179197191012","0.333144013480906","0.491214380901118"
"At lease once a week","2005","Lower Saxony","Male","303","0.32479717010927","0.293516952870643","0.356077387347897"
"At lease once a week","2005","Lower Saxony","Female","354","0.348340962800403","0.317570731484788","0.379111194116019"
"At lease once a week","2005","Bremen","Male","24","","",""
"At lease once a week","2005","Bremen","Female","29","","",""
"At lease once a week","2005","North Rhine-Westphalia","Male","732","0.328139041553958","0.308013863573526","0.34826421953439"
"At lease once a week","2005","North Rhine-Westphalia","Female","764","0.313574272846985","0.294421214868971","0.332727330824999"
"At lease once a week","2005","Hesse","Male","242","0.32934244796065","0.293487393411895","0.365197502509405"
"At lease once a week","2005","Hesse","Female","290","0.384711795652174","0.348848893606255","0.420574697698093"
"At lease once a week","2005","Rhineland-Palatinate,Saarland","Male","181","0.277636406750938","0.241064047126818","0.314208766375058"
"At lease once a week","2005","Rhineland-Palatinate,Saarland","Female","193","0.271609512063873","0.237675848963445","0.305543175164301"
"At lease once a week","2005","Baden-Württemberg","Male","452","0.348529956725637","0.321670190906647","0.375389722544628"
"At lease once a week","2005","Baden-Württemberg","Female","470","0.322141558049337","0.296788186724951","0.347494929373723"
"At lease once a week","2005","Bavaria","Male","469","0.31994005431505","0.295194928252135","0.344685180377965"
"At lease once a week","2005","Bavaria","Female","538","0.308825990325974","0.285668314552157","0.33198366609979"
"At lease once a week","2005","Berlin","Male","133","0.345960359033005","0.296754584529563","0.395166133536448"
"At lease once a week","2005","Berlin","Female","131","0.282040068787844","0.237719430360962","0.326360707214727"
"At lease once a week","2005","Brandenburg","Male","100","0.21067790020517","0.171816850347198","0.249538950063141"
"At lease once a week","2005","Brandenburg","Female","122","0.202035387898691","0.16542261329124","0.238648162506141"
"At lease once a week","2005","Mecklenburg-Western Pomerania","Male","53","0.195114016762621","0.144010178716371","0.246217854808872"
"At lease once a week","2005","Mecklenburg-Western Pomerania","Female","66","0.210675593768372","0.162302747001612","0.259048440535131"
"At lease once a week","2005","Saxony","Male","198","0.244154314880074","0.213430375925607","0.274878253834541"
"At lease once a week","2005","Saxony","Female","189","0.225242147773167","0.195774378276387","0.254709917269946"
"At lease once a week","2005","Saxony-Anhalt","Male","94","0.163822716473284","0.12834168848714","0.199303744459427"
"At lease once a week","2005","Saxony-Anhalt","Female","117","0.23059150609911","0.192592062913203","0.268590949285018"
"At lease once a week","2005","Thuringia","Male","95","0.249235628811279","0.20834999324213","0.290121264380427"
"At lease once a week","2005","Thuringia","Female","104","0.194292436374861","0.158096616719396","0.230488256030325"
"Almost never or never","2006","Schleswig-Holstein","Male","","","",""
"Almost never or never","2006","Schleswig-Holstein","Female","","","",""
"Almost never or never","2006","Hamburg","Male","","","",""
"Almost never or never","2006","Hamburg","Female","","","",""
"Almost never or never","2006","Lower Saxony","Male","","","",""
"Almost never or never","2006","Lower Saxony","Female","","","",""
"Almost never or never","2006","Bremen","Male","","","",""
"Almost never or never","2006","Bremen","Female","","","",""
"Almost never or never","2006","North Rhine-Westphalia","Male","","","",""
"Almost never or never","2006","North Rhine-Westphalia","Female","","","",""
"Almost never or never","2006","Hesse","Male","","","",""
"Almost never or never","2006","Hesse","Female","","","",""
"Almost never or never","2006","Rhineland-Palatinate,Saarland","Male","","","",""
