"pgoeffd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"No","2010","middle vocational","Female","2458","0.77456063274207","0.759963306390461","0.789157959093679"
"No","2010","vocational + Abi","Male","387","0.820038491576992","0.785122165069371","0.854954818084612"
"No","2010","vocational + Abi","Female","510","0.77145135005222","0.739319200979552","0.803583499124887"
"No","2010","higher vocational","Male","538","0.790160142323181","0.759000122711691","0.821320161934671"
"No","2010","higher vocational","Female","248","0.629785843370674","0.581678035655858","0.67789365108549"
"No","2010","higher education","Male","1386","0.718340558341321","0.698477673308","0.738203443374642"
"No","2010","higher education","Female","892","0.560273300261658","0.536294659732406","0.584251940790909"
"Yes","2011","in school","Male","1","","",""
"Yes","2011","in school","Female","4","","",""
"Yes","2011","inadequately","Male","8","","",""
"Yes","2011","inadequately","Female","6","","",""
"Yes","2011","general elemantary","Male","45","0.125880913435915","0.0972318967115591","0.15452993016027"
"Yes","2011","general elemantary","Female","99","0.175328122407027","0.145469452949792","0.205186791864263"
"Yes","2011","middle vocational","Male","635","0.17567507129365","0.163618518672255","0.187731623915046"
"Yes","2011","middle vocational","Female","919","0.233284268783147","0.220050033517924","0.246518504048371"
"Yes","2011","vocational + Abi","Male","85","0.170505291962595","0.137769726094689","0.2032408578305"
"Yes","2011","vocational + Abi","Female","210","0.26054523312657","0.231345048270503","0.289745417982637"
"Yes","2011","higher vocational","Male","144","0.195416346245087","0.167499697208107","0.223332995282068"
"Yes","2011","higher vocational","Female","158","0.343931307769361","0.29954671238851","0.388315903150213"
"Yes","2011","higher education","Male","696","0.297823840505671","0.278877697118327","0.316769983893015"
"Yes","2011","higher education","Female","898","0.435450434018289","0.413698983414269","0.457201884622308"
"No","2011","in school","Male","24","","",""
"No","2011","in school","Female","20","","",""
"No","2011","inadequately","Male","77","0.863173193399285","0.790114282143069","0.936232104655502"
"No","2011","inadequately","Female","49","0.902812192962631","0.824528492675244","0.981095893250018"
"No","2011","general elemantary","Male","470","0.874119086564085","0.84547006983973","0.902768103288441"
"No","2011","general elemantary","Female","524","0.824671877592973","0.794813208135737","0.854530547050208"
"No","2011","middle vocational","Male","3192","0.82432492870635","0.812268376084954","0.836381481327745"
"No","2011","middle vocational","Female","3004","0.766715731216853","0.753481495951629","0.779949966482076"
"No","2011","vocational + Abi","Male","422","0.829494708037405","0.7967591421695","0.862230273905311"
"No","2011","vocational + Abi","Female","658","0.73945476687343","0.710254582017363","0.768654951729496"
"No","2011","higher vocational","Male","631","0.804583653754912","0.776667004717932","0.832500302791893"
"No","2011","higher vocational","Female","282","0.656068692230639","0.611684096849787","0.70045328761149"
"No","2011","higher education","Male","1542","0.702176159494329","0.683230016106985","0.721122302881673"
"No","2011","higher education","Female","1098","0.564549565981711","0.542798115377692","0.586301016585731"
"Yes","2012","in school","Male","","","",""
"Yes","2012","in school","Female","1","","",""
"Yes","2012","inadequately","Male","8","","",""
"Yes","2012","inadequately","Female","8","","",""
"Yes","2012","general elemantary","Male","52","0.131691711571185","0.102902726759283","0.160480696383088"
"Yes","2012","general elemantary","Female","103","0.190741530685715","0.159278472156427","0.222204589215002"
"Yes","2012","middle vocational","Male","614","0.172900281045888","0.160655609365772","0.185144952726004"
"Yes","2012","middle vocational","Female","898","0.23626187174694","0.222954057301457","0.249569686192422"
"Yes","2012","vocational + Abi","Male","82","0.156647104185988","0.125407014294278","0.187887194077699"
"Yes","2012","vocational + Abi","Female","219","0.26736868445799","0.238291584034449","0.296445784881531"
"Yes","2012","higher vocational","Male","138","0.211922113027562","0.182397657834385","0.241446568220739"
"Yes","2012","higher vocational","Female","149","0.328297900443197","0.283440980625486","0.373154820260909"
"Yes","2012","higher education","Male","654","0.296221502843242","0.276812968153332","0.315630037533152"
"Yes","2012","higher education","Female","907","0.449547395895426","0.427641876165317","0.471452915625536"
"No","2012","in school","Male","32","1","1","1"
"No","2012","in school","Female","25","","",""
"No","2012","inadequately","Male","78","0.917030609761518","0.858733136655887","0.975328082867149"
"No","2012","inadequately","Female","52","0.885960687243972","0.80553273947478","0.966388635013164"
"No","2012","general elemantary","Male","478","0.868308288428815","0.839519303616912","0.897097273240717"
"No","2012","general elemantary","Female","496","0.809258469314285","0.777795410784998","0.840721527843573"
"No","2012","middle vocational","Male","3050","0.827099718954112","0.814855047273996","0.839344390634228"
"No","2012","middle vocational","Female","3016","0.76373812825306","0.750430313807578","0.777045942698543"
"No","2012","vocational + Abi","Male","438","0.843352895814012","0.812112805922301","0.874592985705722"
"No","2012","vocational + Abi","Female","671","0.73263131554201","0.703554215118469","0.761708415965551"
"No","2012","higher vocational","Male","598","0.788077886972438","0.758553431779261","0.817602342165615"
"No","2012","higher vocational","Female","272","0.671702099556803","0.626845179739091","0.716559019374514"
"No","2012","higher education","Male","1472","0.703778497156758","0.684369962466848","0.723187031846668"
"No","2012","higher education","Female","1074","0.550452604104574","0.528547084374464","0.572358123834683"
"Yes","2013","in school","Male","1","","",""
"Yes","2013","in school","Female","6","","",""
"Yes","2013","inadequately","Male","8","","",""
"Yes","2013","inadequately","Female","13","","",""
"Yes","2013","general elemantary","Male","76","0.117734589175045","0.0962193528388689","0.139249825511221"
"Yes","2013","general elemantary","Female","145","0.209967084266976","0.182730683821615","0.237203484712337"
"Yes","2013","middle vocational","Male","577","0.160889632604603","0.149257689886065","0.172521575323141"
"Yes","2013","middle vocational","Female","956","0.243686975045063","0.230669378073216","0.256704572016911"
"Yes","2013","vocational + Abi","Male","94","0.169094814107574","0.1399863524669","0.198203275748247"
"Yes","2013","vocational + Abi","Female","256","0.276657652376524","0.24953493271578","0.303780372037268"
"Yes","2013","higher vocational","Male","130","0.212894872569287","0.181569579483596","0.244220165654978"
"Yes","2013","higher vocational","Female","156","0.410045782262803","0.361294612366786","0.45879695215882"
"Yes","2013","higher education","Male","647","0.322093586702443","0.302281886841227","0.34190528656366"
"Yes","2013","higher education","Female","990","0.469357297350479","0.448306204093066","0.490408390607893"
"No","2013","in school","Male","36","0.919968359765032","0.832537543429048","1.00739917610102"
"No","2013","in school","Female","50","0.872239368344203","0.784807361900865","0.959671374787541"
"No","2013","inadequately","Male","126","0.920924000507991","0.875233077380483","0.966614923635498"
"No","2013","inadequately","Female","98","0.877774514213552","0.816840614813871","0.938708413613234"
"No","2013","general elemantary","Male","786","0.882265410824955","0.860750174488779","0.903780647161131"
"No","2013","general elemantary","Female","714","0.790032915733024","0.762796515287663","0.817269316178385"
"No","2013","middle vocational","Male","3256","0.839110367395397","0.827478424676859","0.850742310113936"
"No","2013","middle vocational","Female","3222","0.756313024954937","0.743295427983089","0.769330621926784"
"No","2013","vocational + Abi","Male","543","0.830905185892426","0.801796724251753","0.8600136475331"
"No","2013","vocational + Abi","Female","789","0.723342347623476","0.696219627962732","0.75046506728422"
"No","2013","higher vocational","Male","526","0.787105127430713","0.755779834345022","0.818430420516404"
"No","2013","higher vocational","Female","235","0.589954217737197","0.54120304784118","0.638705387633214"
"No","2013","higher education","Male","1490","0.677906413297557","0.65809471343634","0.697718113158773"
"No","2013","higher education","Female","1169","0.530642702649521","0.509591609392107","0.551693795906934"
"Yes","2014","in school","Male","2","","",""
"Yes","2014","in school","Female","4","","",""
"Yes","2014","inadequately","Male","6","","",""
"Yes","2014","inadequately","Female","10","","",""
"Yes","2014","general elemantary","Male","57","0.103780036126925","0.0812837951122828","0.126276277141566"
"Yes","2014","general elemantary","Female","122","0.169735442241157","0.142257574366975","0.197213310115339"
"Yes","2014","middle vocational","Male","530","0.171460872566189","0.158761801899869","0.184159943232509"
"Yes","2014","middle vocational","Female","883","0.249665443363878","0.23575497690119","0.263575909826565"
"Yes","2014","vocational + Abi","Male","79","0.157854889763717","0.127923068134569","0.187786711392865"
"Yes","2014","vocational + Abi","Female","241","0.272857707222964","0.244090606675935","0.301624807769993"
"Yes","2014","higher vocational","Male","130","0.232470469939676","0.198152780301032","0.26678815957832"
"Yes","2014","higher vocational","Female","135","0.352727212233305","0.303974580390286","0.401479844076323"
"Yes","2014","higher education","Male","608","0.335057547932206","0.313883842833991","0.356231253030421"
"Yes","2014","higher education","Female","890","0.490255195805078","0.468180105729892","0.512330285880265"
"No","2014","in school","Male","19","","",""
"No","2014","in school","Female","37","0.893676558132937","0.799322440144213","0.988030676121661"
"No","2014","inadequately","Male","91","0.931749773675179","0.881565930218499","0.981933617131859"
"No","2014","inadequately","Female","72","0.877089949189413","0.806024757618946","0.948155140759879"
"No","2014","general elemantary","Male","649","0.896219963873075","0.873723722858434","0.918716204887717"
"No","2014","general elemantary","Female","595","0.830264557758843","0.802786689884661","0.857742425633024"
"No","2014","middle vocational","Male","2854","0.828539127433811","0.815840056767491","0.841238198100131"
"No","2014","middle vocational","Female","2836","0.750334556636122","0.736424090173434","0.76424502309881"
"No","2014","vocational + Abi","Male","491","0.842145110236283","0.812213288607135","0.872076931865431"
"No","2014","vocational + Abi","Female","680","0.727142292777036","0.698375192230007","0.755909393324065"
"No","2014","higher vocational","Male","452","0.767529530060324","0.73321184042168","0.801847219698968"
"No","2014","higher vocational","Female","234","0.647272787766695","0.598520155923677","0.696025419609714"
"No","2014","higher education","Male","1301","0.664942452067794","0.643768746969579","0.686116157166009"
"No","2014","higher education","Female","1080","0.509744804194922","0.487669714119735","0.531819894270108"
"Yes","2015","in school","Male","5","","",""
"Yes","2015","in school","Female","3","","",""
"Yes","2015","inadequately","Male","9","","",""
"Yes","2015","inadequately","Female","12","","",""
"Yes","2015","general elemantary","Male","54","0.0886404378101327","0.0677487217737467","0.109532153846519"
"Yes","2015","general elemantary","Female","100","0.176606156243349","0.147222713590627","0.20598959889607"
"Yes","2015","middle vocational","Male","491","0.155926681511348","0.143496091355508","0.168357271667188"
"Yes","2015","middle vocational","Female","832","0.24718285419129","0.233064083957593","0.261301624424986"
"Yes","2015","vocational + Abi","Male","93","0.161786953147407","0.132729706134146","0.190844200160668"
"Yes","2015","vocational + Abi","Female","245","0.276314792812401","0.247513000571114","0.305116585053687"
"Yes","2015","higher vocational","Male","117","0.232553005453949","0.197374419232373","0.267731591675525"
"Yes","2015","higher vocational","Female","140","0.384565782500049","0.334241567874287","0.434889997125811"
"Yes","2015","higher education","Male","601","0.313203094632582","0.292743279564178","0.333662909700986"
"Yes","2015","higher education","Female","895","0.478635409534262","0.45696867808778","0.500302140980745"
"No","2015","in school","Male","20","","",""
"No","2015","in school","Female","26","","",""
"No","2015","inadequately","Male","100","0.78577398840621","0.708751105961533","0.862796870850886"
"No","2015","inadequately","Female","78","0.831227211466266","0.753845572253512","0.908608850679019"
"No","2015","general elemantary","Male","657","0.911359562189867","0.890467846153481","0.932251278226253"
"No","2015","general elemantary","Female","547","0.823393843756651","0.79401040110393","0.852777286409373"
"No","2015","middle vocational","Male","2781","0.844073318488652","0.831642728332812","0.856503908644492"
"No","2015","middle vocational","Female","2754","0.75281714580871","0.738698375575014","0.766935916042407"
"No","2015","vocational + Abi","Male","524","0.838213046852593","0.809155799839332","0.867270293865854"
"No","2015","vocational + Abi","Female","681","0.723685207187599","0.694883414946313","0.752486999428886"
"No","2015","higher vocational","Male","437","0.767446994546051","0.732268408324475","0.802625580767627"
"No","2015","higher vocational","Female","219","0.615434217499951","0.565110002874189","0.665758432125713"
"No","2015","higher education","Male","1373","0.686796905367418","0.666337090299014","0.707256720435822"
"No","2015","higher education","Female","1147","0.521364590465738","0.499697859019255","0.54303132191222"
"Yes","2016","in school","Male","3","","",""
"Yes","2016","in school","Female","4","","",""
"Yes","2016","inadequately","Male","18","","",""
"Yes","2016","inadequately","Female","6","","",""
"Yes","2016","general elemantary","Male","64","0.106181444504273","0.0828891403660491","0.129473748642496"
"Yes","2016","general elemantary","Female","104","0.169202352090932","0.139051076128397","0.199353628053467"
"Yes","2016","middle vocational","Male","467","0.164662450485648","0.151404332119955","0.177920568851342"
"Yes","2016","middle vocational","Female","767","0.243229302740979","0.22871828589499","0.257740319586968"
"Yes","2016","vocational + Abi","Male","96","0.172452818418544","0.142149341861601","0.202756294975487"
"Yes","2016","vocational + Abi","Female","234","0.243541833010644","0.215468811016923","0.271614855004366"
"Yes","2016","higher vocational","Male","116","0.269741659365548","0.230643369059023","0.308839949672073"
"Yes","2016","higher vocational","Female","137","0.389606537501533","0.338296609150615","0.440916465852451"
"Yes","2016","higher education","Male","573","0.321285599881066","0.300023823628715","0.342547376133418"
"Yes","2016","higher education","Female","859","0.469922715239453","0.447586653270198","0.492258777208707"
"No","2016","in school","Male","20","","",""
"No","2016","in school","Female","28","","",""
"No","2016","inadequately","Male","182","0.787547939020374","0.730858512046378","0.84423736599437"
"No","2016","inadequately","Female","79","0.911307108740921","0.850868367119662","0.971745850362179"
"No","2016","general elemantary","Male","608","0.893818555495727","0.870526251357504","0.917110859633951"
"No","2016","general elemantary","Female","490","0.830797647909068","0.800646371946533","0.860948923871603"
"No","2016","middle vocational","Male","2539","0.835337549514352","0.822079431148658","0.848595667880045"
"No","2016","middle vocational","Female","2591","0.756770697259021","0.742259680413032","0.77128171410501"
"No","2016","vocational + Abi","Male","501","0.827547181581456","0.797243705024513","0.857850658138399"
"No","2016","vocational + Abi","Female","664","0.756458166989356","0.728385144995634","0.784531188983077"
"No","2016","higher vocational","Male","379","0.730258340634452","0.691160050327927","0.769356630940977"
"No","2016","higher vocational","Female","210","0.610393462498467","0.559083534147549","0.661703390849385"
"No","2016","higher education","Male","1280","0.678714400118933","0.657452623866582","0.699976176371285"
"No","2016","higher education","Female","1059","0.530077284760547","0.507741222791293","0.552413346729802"
"Yes","2017","in school","Male","1","","",""
"Yes","2017","in school","Female","4","","",""
"Yes","2017","inadequately","Male","20","","",""
"Yes","2017","inadequately","Female","13","","",""
"Yes","2017","general elemantary","Male","75","0.126539697334606","0.103545126947801","0.149534267721411"
"Yes","2017","general elemantary","Female","129","0.197223236036368","0.167704563945426","0.22674190812731"
"Yes","2017","middle vocational","Male","541","0.161370745657514","0.149167634323683","0.173573856991346"
"Yes","2017","middle vocational","Female","905","0.230510723960865","0.217061502835002","0.243959945086729"
"Yes","2017","vocational + Abi","Male","110","0.171017168080358","0.142204147140614","0.199830189020103"
"Yes","2017","vocational + Abi","Female","264","0.258485407724079","0.231485314072197","0.28548550137596"
"Yes","2017","higher vocational","Male","132","0.248663692277092","0.212864151588397","0.284463232965787"
"Yes","2017","higher vocational","Female","154","0.453595772490345","0.403341968620742","0.503849576359949"
"Yes","2017","higher education","Male","660","0.322488631064724","0.302826360077817","0.342150902051632"
"Yes","2017","higher education","Female","969","0.474372174644819","0.453289620185188","0.49545472910445"
"No","2017","in school","Male","27","","",""
"No","2017","in school","Female","39","0.849214887918975","0.742259690303475","0.956170085534475"
"No","2017","inadequately","Male","274","0.938139495071979","0.910602606575097","0.965676383568862"
"No","2017","inadequately","Female","90","0.870671423775345","0.805867116547602","0.935475731003087"
"No","2017","general elemantary","Male","728","0.873460302665394","0.850465732278589","0.896454873052198"
"No","2017","general elemantary","Female","569","0.802776763963632","0.77325809187269","0.832295436054574"
"No","2017","middle vocational","Male","2950","0.838629254342486","0.826426143008654","0.850832365676317"
"No","2017","middle vocational","Female","2862","0.769489276039135","0.756040054913271","0.782938497164998"
"No","2017","vocational + Abi","Male","546","0.828982831919642","0.800169810979897","0.857795852859387"
"No","2017","vocational + Abi","Female","746","0.741514592275921","0.71451449862404","0.768514685927803"
"No","2017","higher vocational","Male","428","0.751336307722908","0.715536767034213","0.787135848411603"
"No","2017","higher vocational","Female","223","0.546404227509655","0.496150423640051","0.596658031379258"
"No","2017","higher education","Male","1511","0.677511368935276","0.657849097948368","0.697173639922184"
"No","2017","higher education","Female","1186","0.525627825355181","0.50454527089555","0.546710379814812"
"Yes","2018","in school","Male","","","",""
"Yes","2018","in school","Female","","","",""
"Yes","2018","inadequately","Male","27","","",""
"Yes","2018","inadequately","Female","14","","",""
"Yes","2018","general elemantary","Male","69","0.122355671292044","0.100168731280454","0.144542611303635"
"Yes","2018","general elemantary","Female","113","0.185031800312658","0.155247663442355","0.214815937182961"
"Yes","2018","middle vocational","Male","495","0.168385661948127","0.155442467469127","0.181328856427127"
"Yes","2018","middle vocational","Female","852","0.241741512914951","0.227633903259871","0.255849122570031"
"Yes","2018","vocational + Abi","Male","114","0.176739287937009","0.146810368182804","0.206668207691215"
"Yes","2018","vocational + Abi","Female","253","0.258099960383685","0.230051504882461","0.28614841588491"
"Yes","2018","higher vocational","Male","127","0.265278319945521","0.226581489406051","0.30397515048499"
"Yes","2018","higher vocational","Female","127","0.384613371694727","0.333277048474847","0.435949694914606"
"Yes","2018","higher education","Male","661","0.341658039923757","0.321237143334345","0.362078936513169"
"Yes","2018","higher education","Female","944","0.486907586060976","0.465254976888345","0.508560195233608"
"No","2018","in school","Male","19","","",""
"No","2018","in school","Female","26","","",""
"No","2018","inadequately","Male","320","0.900481814498495","0.868984607008623","0.931979021988368"
"No","2018","inadequately","Female","107","0.894399759566856","0.839640988068502","0.94915853106521"
"No","2018","general elemantary","Male","769","0.877644328707956","0.855457388696365","0.899831268719546"
"No","2018","general elemantary","Female","540","0.814968199687342","0.785184062817039","0.844752336557645"
"No","2018","middle vocational","Male","2716","0.831614338051873","0.818671143572873","0.844557532530873"
"No","2018","middle vocational","Female","2686","0.758258487085049","0.744150877429969","0.772366096740129"
"No","2018","vocational + Abi","Male","510","0.82326071206299","0.793331792308785","0.853189631817196"
"No","2018","vocational + Abi","Female","682","0.741900039616315","0.71385158411509","0.769948495117539"
"No","2018","higher vocational","Male","373","0.734721680054479","0.69602484951501","0.773418510593949"
"No","2018","higher vocational","Female","218","0.615386628305273","0.564050305085394","0.666722951525152"
"No","2018","higher education","Male","1411","0.658341960076243","0.637921063486831","0.678762856665655"
"No","2018","higher education","Female","1103","0.513092413939023","0.491439804766392","0.534745023111655"
"Yes","2019","in school","Male","","","",""
"Yes","2019","in school","Female","2","","",""
"Yes","2019","inadequately","Male","16","","",""
"Yes","2019","inadequately","Female","14","","",""
"Yes","2019","general elemantary","Male","67","0.143874164078347","0.119165034433076","0.168583293723619"
"Yes","2019","general elemantary","Female","97","0.184148188918922","0.153185461294617","0.215110916543227"
"Yes","2019","middle vocational","Male","453","0.170067898436712","0.15656552661759","0.183570270255833"
"Yes","2019","middle vocational","Female","831","0.241066260905483","0.226622917688316","0.25550960412265"
"Yes","2019","vocational + Abi","Male","126","0.243975929156368","0.209232687084534","0.278719171228201"
"Yes","2019","vocational + Abi","Female","255","0.290870761722758","0.261744323249981","0.319997200195535"
"Yes","2019","higher vocational","Male","126","0.249423017054053","0.211797530897957","0.287048503210149"
"Yes","2019","higher vocational","Female","136","0.451466800874815","0.399406232962069","0.50352736878756"
"Yes","2019","higher education","Male","625","0.31366594207757","0.293678170565021","0.333653713590118"
"Yes","2019","higher education","Female","913","0.466318188219867","0.444863993339584","0.48777238310015"
"No","2019","in school","Male","31","1","1","1"
"No","2019","in school","Female","33","0.96754592199461","0.908839650310842","1.02625219367838"
"No","2019","inadequately","Male","380","0.931655625578517","0.906802581520467","0.956508669636566"
"No","2019","inadequately","Female","110","0.783800062065001","0.711345176030822","0.856254948099181"
"No","2019","general elemantary","Male","708","0.856125835921653","0.831416706276381","0.880834965566925"
"No","2019","general elemantary","Female","505","0.815851811081078","0.784889083456773","0.846814538705383"
"No","2019","middle vocational","Male","2521","0.829932101563288","0.816429729744167","0.84343447338241"
"No","2019","middle vocational","Female","2538","0.758933739094517","0.74449039587735","0.773377082311683"
"No","2019","vocational + Abi","Male","461","0.756024070843632","0.721280828771799","0.790767312915466"
"No","2019","vocational + Abi","Female","679","0.709129238277242","0.680002799804465","0.738255676750019"
"No","2019","higher vocational","Male","382","0.750576982945947","0.712951496789851","0.788202469102043"
"No","2019","higher vocational","Female","215","0.548533199125185","0.49647263121244","0.600593767037931"
"No","2019","higher education","Male","1445","0.68633405792243","0.666346286409882","0.706321829434979"
"No","2019","higher education","Female","1164","0.533681811780133","0.51222761689985","0.555136006660416"
