"ple0004","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"A little","2015","16-34 y.","vocational + Abi","","","",""
"A little","2015","16-34 y.","higher vocational","","","",""
"A little","2015","16-34 y.","higher education","","","",""
"A little","2015","35-65 y.","in school","","","",""
"A little","2015","35-65 y.","inadequately","","","",""
"A little","2015","35-65 y.","general elemantary","","","",""
"A little","2015","35-65 y.","middle vocational","","","",""
"A little","2015","35-65 y.","vocational + Abi","","","",""
"A little","2015","35-65 y.","higher vocational","","","",""
"A little","2015","35-65 y.","higher education","","","",""
"A little","2015","66 and older","in school","","","",""
"A little","2015","66 and older","inadequately","","","",""
"A little","2015","66 and older","general elemantary","","","",""
"A little","2015","66 and older","middle vocational","","","",""
"A little","2015","66 and older","vocational + Abi","","","",""
"A little","2015","66 and older","higher vocational","","","",""
"A little","2015","66 and older","higher education","","","",""
"Not at all","2015","16-34 y.","in school","","","",""
"Not at all","2015","16-34 y.","inadequately","","","",""
"Not at all","2015","16-34 y.","general elemantary","","","",""
"Not at all","2015","16-34 y.","middle vocational","","","",""
"Not at all","2015","16-34 y.","vocational + Abi","","","",""
"Not at all","2015","16-34 y.","higher vocational","","","",""
"Not at all","2015","16-34 y.","higher education","","","",""
"Not at all","2015","35-65 y.","in school","","","",""
"Not at all","2015","35-65 y.","inadequately","","","",""
"Not at all","2015","35-65 y.","general elemantary","","","",""
"Not at all","2015","35-65 y.","middle vocational","","","",""
"Not at all","2015","35-65 y.","vocational + Abi","","","",""
"Not at all","2015","35-65 y.","higher vocational","","","",""
"Not at all","2015","35-65 y.","higher education","","","",""
"Not at all","2015","66 and older","in school","","","",""
"Not at all","2015","66 and older","inadequately","","","",""
"Not at all","2015","66 and older","general elemantary","","","",""
"Not at all","2015","66 and older","middle vocational","","","",""
"Not at all","2015","66 and older","vocational + Abi","","","",""
"Not at all","2015","66 and older","higher vocational","","","",""
"Not at all","2015","66 and older","higher education","","","",""
"Strong","2016","16-34 y.","in school","6","","",""
"Strong","2016","16-34 y.","inadequately","49","0.0378513232616676","0.0263412587235196","0.0493613877998156"
"Strong","2016","16-34 y.","general elemantary","52","0.0459217258506823","0.0351628476312255","0.0566806040701391"
"Strong","2016","16-34 y.","middle vocational","73","0.0301397078466149","0.0235729392955043","0.0367064763977255"
"Strong","2016","16-34 y.","vocational + Abi","11","","",""
"Strong","2016","16-34 y.","higher vocational","2","","",""
"Strong","2016","16-34 y.","higher education","28","","",""
"Strong","2016","35-65 y.","in school","","","",""
"Strong","2016","35-65 y.","inadequately","137","0.161331229535498","0.137165075171203","0.185497383899793"
"Strong","2016","35-65 y.","general elemantary","211","0.175962334212447","0.155459044859707","0.196465623565187"
"Strong","2016","35-65 y.","middle vocational","636","0.104895013608462","0.0975910763634806","0.112198950853443"
"Strong","2016","35-65 y.","vocational + Abi","90","0.065973596230156","0.0532534945264342","0.0786936979338778"
"Strong","2016","35-65 y.","higher vocational","65","0.07994501154218","0.0628689080021436","0.0970211150822165"
"Strong","2016","35-65 y.","higher education","186","0.0509399629146656","0.0442072318903879","0.0576726939389434"
"Strong","2016","66 and older","in school","","","",""
"Strong","2016","66 and older","inadequately","30","0.460555209689427","0.32882629989818","0.592284119480674"
"Strong","2016","66 and older","general elemantary","239","0.366376569876228","0.328663335433902","0.404089804318553"
"Strong","2016","66 and older","middle vocational","633","0.279947226541727","0.262092443307741","0.297802009775712"
"Strong","2016","66 and older","vocational + Abi","30","0.25883096440983","0.183539947364895","0.334121981454766"
"Strong","2016","66 and older","higher vocational","75","0.23921870220229","0.192980419751004","0.285456984653576"
"Strong","2016","66 and older","higher education","215","0.198250986937911","0.17570322279435","0.220798751081472"
"A little","2016","16-34 y.","in school","38","0.0756132471014628","0.0481501891777971","0.103076305025128"
"A little","2016","16-34 y.","inadequately","213","0.22450358095669","0.199337379628737","0.249669782284643"
"A little","2016","16-34 y.","general elemantary","258","0.194532142495284","0.174185831429711","0.214878453560858"
"A little","2016","16-34 y.","middle vocational","433","0.164891169951553","0.150638447151305","0.179143892751802"
"A little","2016","16-34 y.","vocational + Abi","93","0.170271730907105","0.138540061037434","0.202003400776776"
"A little","2016","16-34 y.","higher vocational","19","","",""
"A little","2016","16-34 y.","higher education","184","0.123018351120555","0.10554893419928","0.140487768041831"
"A little","2016","35-65 y.","in school","","","",""
"A little","2016","35-65 y.","inadequately","298","0.365389379669926","0.333753150297078","0.397025609042774"
"A little","2016","35-65 y.","general elemantary","444","0.387032187287951","0.360806158771829","0.413258215804072"
"A little","2016","35-65 y.","middle vocational","2220","0.350557302998492","0.339183844393016","0.361930761603969"
"A little","2016","35-65 y.","vocational + Abi","390","0.293347628637824","0.270017339066526","0.316677918209122"
"A little","2016","35-65 y.","higher vocational","324","0.334341014951231","0.304637562540345","0.364044467362118"
"A little","2016","35-65 y.","higher education","968","0.243049319237088","0.229915346650533","0.256183291823643"
"A little","2016","66 and older","in school","","","",""
"A little","2016","66 and older","inadequately","17","","",""
"A little","2016","66 and older","general elemantary","276","0.475484973648092","0.43639533225627","0.514574615039914"
"A little","2016","66 and older","middle vocational","1071","0.438661907412404","0.418928069702377","0.45839574512243"
"A little","2016","66 and older","vocational + Abi","56","0.40540543008672","0.321007525352918","0.489803334820521"
"A little","2016","66 and older","higher vocational","144","0.427002278514699","0.373389815650714","0.480614741378684"
"A little","2016","66 and older","higher education","485","0.422524095643205","0.394587771471551","0.450460419814858"
"Not at all","2016","16-34 y.","in school","312","0.920620901329521","0.892539641431143","0.9487021612279"
"Not at all","2016","16-34 y.","inadequately","794","0.737645095781643","0.711112211981125","0.76417797958216"
"Not at all","2016","16-34 y.","general elemantary","1144","0.759546131654033","0.737579733559665","0.781512529748402"
"Not at all","2016","16-34 y.","middle vocational","2098","0.804969122201832","0.789750725541612","0.820187518862051"
"Not at all","2016","16-34 y.","vocational + Abi","435","0.801988061353618","0.768345941945109","0.835630180762128"
"Not at all","2016","16-34 y.","higher vocational","92","0.839578325634034","0.771912248273959","0.90724440299411"
"Not at all","2016","16-34 y.","higher education","1146","0.866679249360537","0.84860017128014","0.884758327440934"
"Not at all","2016","35-65 y.","in school","4","","",""
"Not at all","2016","35-65 y.","inadequately","455","0.473279390794576","0.440477261199477","0.506081520389674"
"Not at all","2016","35-65 y.","general elemantary","670","0.437005478499602","0.410297828451127","0.463713128548078"
"Not at all","2016","35-65 y.","middle vocational","3905","0.544547683393046","0.532676827355466","0.556418539430626"
"Not at all","2016","35-65 y.","vocational + Abi","983","0.64067877513202","0.616092794679776","0.665264755584265"
"Not at all","2016","35-65 y.","higher vocational","580","0.585713973506588","0.554698448448277","0.6167294985649"
"Not at all","2016","35-65 y.","higher education","2943","0.706010717848246","0.692060322838147","0.719961112858345"
"Not at all","2016","66 and older","in school","","","",""
"Not at all","2016","66 and older","inadequately","8","","",""
"Not at all","2016","66 and older","general elemantary","112","0.15813845647568","0.129578772071847","0.186698140879513"
"Not at all","2016","66 and older","middle vocational","725","0.28139086604587","0.263508058685793","0.299273673405946"
"Not at all","2016","66 and older","vocational + Abi","44","0.33576360550345","0.254582575256566","0.416944635750334"
"Not at all","2016","66 and older","higher vocational","108","0.333779019283011","0.282668195058571","0.38488984350745"
"Not at all","2016","66 and older","higher education","501","0.379224917418885","0.351784408716824","0.406665426120945"
"Strong","2017","16-34 y.","in school","","","",""
"Strong","2017","16-34 y.","inadequately","34","0.0439396654239848","0.0295743311080818","0.0583049997398878"
"Strong","2017","16-34 y.","general elemantary","11","","",""
"Strong","2017","16-34 y.","middle vocational","12","","",""
"Strong","2017","16-34 y.","vocational + Abi","","","",""
"Strong","2017","16-34 y.","higher vocational","","","",""
"Strong","2017","16-34 y.","higher education","8","","",""
"Strong","2017","35-65 y.","in school","","","",""
"Strong","2017","35-65 y.","inadequately","85","0.160051562134153","0.12515188294838","0.194951241319926"
"Strong","2017","35-65 y.","general elemantary","21","","",""
"Strong","2017","35-65 y.","middle vocational","15","","",""
"Strong","2017","35-65 y.","vocational + Abi","6","","",""
"Strong","2017","35-65 y.","higher vocational","","","",""
"Strong","2017","35-65 y.","higher education","14","","",""
"Strong","2017","66 and older","in school","","","",""
"Strong","2017","66 and older","inadequately","17","","",""
"Strong","2017","66 and older","general elemantary","1","","",""
"Strong","2017","66 and older","middle vocational","","","",""
"Strong","2017","66 and older","vocational + Abi","","","",""
"Strong","2017","66 and older","higher vocational","","","",""
"Strong","2017","66 and older","higher education","1","","",""
"A little","2017","16-34 y.","in school","","","",""
"A little","2017","16-34 y.","inadequately","132","0.146672241150266","0.121876527331599","0.171467954968934"
"A little","2017","16-34 y.","general elemantary","60","0.138446637088762","0.103721930145855","0.173171344031669"
"A little","2017","16-34 y.","middle vocational","38","0.152939180385134","0.112277856045742","0.193600504724525"
"A little","2017","16-34 y.","vocational + Abi","10","","",""
"A little","2017","16-34 y.","higher vocational","","","",""
"A little","2017","16-34 y.","higher education","37","0.1289302109453","0.0911339845304185","0.166726437360182"
"A little","2017","35-65 y.","in school","","","",""
"A little","2017","35-65 y.","inadequately","148","0.379936578065987","0.333736918801633","0.426136237330342"
"A little","2017","35-65 y.","general elemantary","56","0.351321617924589","0.280185167824485","0.422458068024693"
"A little","2017","35-65 y.","middle vocational","46","0.30262693225735","0.226799751734765","0.378454112779936"
"A little","2017","35-65 y.","vocational + Abi","9","","",""
"A little","2017","35-65 y.","higher vocational","","","",""
"A little","2017","35-65 y.","higher education","50","0.289728482375775","0.216889687398978","0.362567277352572"
"A little","2017","66 and older","in school","","","",""
"A little","2017","66 and older","inadequately","3","","",""
"A little","2017","66 and older","general elemantary","3","","",""
"A little","2017","66 and older","middle vocational","2","","",""
"A little","2017","66 and older","vocational + Abi","","","",""
"A little","2017","66 and older","higher vocational","","","",""
"A little","2017","66 and older","higher education","1","","",""
"Not at all","2017","16-34 y.","in school","16","","",""
"Not at all","2017","16-34 y.","inadequately","616","0.809388093425749","0.781858605520761","0.836917581330737"
"Not at all","2017","16-34 y.","general elemantary","309","0.838375440953465","0.801364575290894","0.875386306616036"
"Not at all","2017","16-34 y.","middle vocational","251","0.813384640122427","0.769371077841601","0.857398202403252"
"Not at all","2017","16-34 y.","vocational + Abi","24","","",""
"Not at all","2017","16-34 y.","higher vocational","","","",""
"Not at all","2017","16-34 y.","higher education","257","0.845085494362905","0.804277900721399","0.88589308800441"
"Not at all","2017","35-65 y.","in school","5","","",""
"Not at all","2017","35-65 y.","inadequately","191","0.46001185979986","0.412572175770172","0.507451543829547"
"Not at all","2017","35-65 y.","general elemantary","96","0.553251151018962","0.479168259712367","0.627334042325557"
"Not at all","2017","35-65 y.","middle vocational","80","0.590454218062179","0.509286585665942","0.671621850458417"
"Not at all","2017","35-65 y.","vocational + Abi","20","","",""
"Not at all","2017","35-65 y.","higher vocational","","","",""
"Not at all","2017","35-65 y.","higher education","85","0.583865986184782","0.50472013532328","0.663011837046285"
"Not at all","2017","66 and older","in school","","","",""
"Not at all","2017","66 and older","inadequately","6","","",""
"Not at all","2017","66 and older","general elemantary","1","","",""
"Not at all","2017","66 and older","middle vocational","","","",""
"Not at all","2017","66 and older","vocational + Abi","","","",""
"Not at all","2017","66 and older","higher vocational","","","",""
"Not at all","2017","66 and older","higher education","1","","",""
"Strong","2018","16-34 y.","in school","7","","",""
"Strong","2018","16-34 y.","inadequately","54","0.0544331153802142","0.0405103428498845","0.0683558879105439"
"Strong","2018","16-34 y.","general elemantary","68","0.0559214710411909","0.0441756662839359","0.067667275798446"
"Strong","2018","16-34 y.","middle vocational","66","0.0238247826257103","0.0180596165665286","0.0295899486848919"
"Strong","2018","16-34 y.","vocational + Abi","13","","",""
"Strong","2018","16-34 y.","higher vocational","1","","",""
"Strong","2018","16-34 y.","higher education","21","","",""
"Strong","2018","35-65 y.","in school","1","","",""
"Strong","2018","35-65 y.","inadequately","194","0.239016549695177","0.212753511774144","0.265279587616209"
"Strong","2018","35-65 y.","general elemantary","223","0.16005337471926","0.141096009824153","0.179010739614367"
"Strong","2018","35-65 y.","middle vocational","674","0.103169573068236","0.0960213303891846","0.110317815747287"
"Strong","2018","35-65 y.","vocational + Abi","95","0.0728941710461875","0.0597907935748456","0.0859975485175294"
"Strong","2018","35-65 y.","higher vocational","72","0.0752941044891467","0.0587315209191377","0.0918566880591556"
"Strong","2018","35-65 y.","higher education","183","0.0370411087080892","0.0314151031021405","0.0426671143140379"
"Strong","2018","66 and older","in school","","","",""
"Strong","2018","66 and older","inadequately","32","0.456119178960229","0.333129446869254","0.579108911051204"
"Strong","2018","66 and older","general elemantary","208","0.353443371876605","0.315319866463679","0.391566877289531"
"Strong","2018","66 and older","middle vocational","667","0.282407698461397","0.2649829614632","0.299832435459594"
"Strong","2018","66 and older","vocational + Abi","36","0.285666071685045","0.214550908277422","0.356781235092668"
"Strong","2018","66 and older","higher vocational","78","0.244252212100831","0.199558995768041","0.288945428433622"
"Strong","2018","66 and older","higher education","210","0.180029258249215","0.15914364945648","0.200914867041949"
"A little","2018","16-34 y.","in school","30","0.0855669756523578","0.0561777927860029","0.114956158518713"
"A little","2018","16-34 y.","inadequately","234","0.30820705675728","0.279869829179738","0.336544284334823"
"A little","2018","16-34 y.","general elemantary","278","0.170131065115385","0.150922895240208","0.189339234990562"
"A little","2018","16-34 y.","middle vocational","463","0.178886477793494","0.16439796470468","0.193374990882307"
"A little","2018","16-34 y.","vocational + Abi","89","0.169005476315166","0.13739720964786","0.200613742982471"
"A little","2018","16-34 y.","higher vocational","14","","",""
"A little","2018","16-34 y.","higher education","190","0.117076961807446","0.100199238975694","0.133954684639197"
"A little","2018","35-65 y.","in school","","","",""
"A little","2018","35-65 y.","inadequately","373","0.346267360877798","0.316968601493557","0.375566120262038"
"A little","2018","35-65 y.","general elemantary","492","0.343482916954276","0.318930441035084","0.368035392873468"
"A little","2018","35-65 y.","middle vocational","2385","0.37106964337516","0.359716992130528","0.382422294619792"
"A little","2018","35-65 y.","vocational + Abi","434","0.306248532248606","0.283015218307343","0.329481846189869"
"A little","2018","35-65 y.","higher vocational","312","0.337845876403339","0.308157623673947","0.367534129132731"
"A little","2018","35-65 y.","higher education","1032","0.237830485853355","0.225147723745439","0.250513247961271"
"A little","2018","66 and older","in school","","","",""
"A little","2018","66 and older","inadequately","20","","",""
"A little","2018","66 and older","general elemantary","255","0.43952502333713","0.399942858931429","0.47910718774283"
"A little","2018","66 and older","middle vocational","1082","0.419473521055833","0.400372685170678","0.438574356940988"
"A little","2018","66 and older","vocational + Abi","74","0.447988331728431","0.369701318905755","0.526275344551106"
"A little","2018","66 and older","higher vocational","166","0.478241142941126","0.426278372554669","0.530203913327583"
"A little","2018","66 and older","higher education","571","0.44714541340742","0.420117889293065","0.474172937521776"
"Not at all","2018","16-34 y.","in school","311","0.894445257849164","0.862162232541019","0.92672828315731"
"Not at all","2018","16-34 y.","inadequately","732","0.637359827862505","0.607856004134282","0.666863651590728"
"Not at all","2018","16-34 y.","general elemantary","1124","0.773947463843424","0.75256538846143","0.795329539225418"
"Not at all","2018","16-34 y.","middle vocational","2159","0.797288739580796","0.782090957565547","0.812486521596045"
"Not at all","2018","16-34 y.","vocational + Abi","438","0.80963542858062","0.776523153154417","0.842747704006822"
"Not at all","2018","16-34 y.","higher vocational","109","0.886955018129507","0.831221855230747","0.942688181028267"
"Not at all","2018","16-34 y.","higher education","1183","0.863450581205098","0.845425369457669","0.881475792952527"
"Not at all","2018","35-65 y.","in school","2","","",""
"Not at all","2018","35-65 y.","inadequately","446","0.414716089427026","0.384377030641741","0.445055148212311"
"Not at all","2018","35-65 y.","general elemantary","722","0.496463708326464","0.470612618960625","0.522314797692303"
"Not at all","2018","35-65 y.","middle vocational","3897","0.525760783556604","0.514026376996938","0.53749519011627"
"Not at all","2018","35-65 y.","vocational + Abi","983","0.620857296705206","0.596402196799304","0.645312396611108"
"Not at all","2018","35-65 y.","higher vocational","591","0.586860019107514","0.555952677132644","0.617767361082385"
"Not at all","2018","35-65 y.","higher education","3114","0.725128405438555","0.711829169583687","0.738427641293423"
"Not at all","2018","66 and older","in school","","","",""
"Not at all","2018","66 and older","inadequately","11","","",""
"Not at all","2018","66 and older","general elemantary","141","0.207031604786266","0.174718708615257","0.239344500957274"
"Not at all","2018","66 and older","middle vocational","815","0.29811878048277","0.280412980264507","0.315824580701032"
"Not at all","2018","66 and older","vocational + Abi","45","0.266345596586524","0.196754966810283","0.335936226362766"
"Not at all","2018","66 and older","higher vocational","111","0.277506644958042","0.230927926385209","0.324085363530876"
"Not at all","2018","66 and older","higher education","519","0.372825328343365","0.346539396654444","0.399111260032286"
"Strong","2019","16-34 y.","in school","","","",""
"Strong","2019","16-34 y.","inadequately","5","","",""
"Strong","2019","16-34 y.","general elemantary","2","","",""
"Strong","2019","16-34 y.","middle vocational","2","","",""
"Strong","2019","16-34 y.","vocational + Abi","","","",""
"Strong","2019","16-34 y.","higher vocational","","","",""
"Strong","2019","16-34 y.","higher education","","","",""
"Strong","2019","35-65 y.","in school","","","",""
"Strong","2019","35-65 y.","inadequately","18","","",""
"Strong","2019","35-65 y.","general elemantary","2","","",""
"Strong","2019","35-65 y.","middle vocational","1","","",""
"Strong","2019","35-65 y.","vocational + Abi","","","",""
"Strong","2019","35-65 y.","higher vocational","","","",""
"Strong","2019","35-65 y.","higher education","2","","",""
"Strong","2019","66 and older","in school","","","",""
"Strong","2019","66 and older","inadequately","2","","",""
"Strong","2019","66 and older","general elemantary","","","",""
"Strong","2019","66 and older","middle vocational","1","","",""
"Strong","2019","66 and older","vocational + Abi","","","",""
"Strong","2019","66 and older","higher vocational","","","",""
"Strong","2019","66 and older","higher education","","","",""
"A little","2019","16-34 y.","in school","","","",""
"A little","2019","16-34 y.","inadequately","13","","",""
"A little","2019","16-34 y.","general elemantary","4","","",""
"A little","2019","16-34 y.","middle vocational","2","","",""
"A little","2019","16-34 y.","vocational + Abi","","","",""
"A little","2019","16-34 y.","higher vocational","","","",""
"A little","2019","16-34 y.","higher education","","","",""
"A little","2019","35-65 y.","in school","","","",""
"A little","2019","35-65 y.","inadequately","16","","",""
"A little","2019","35-65 y.","general elemantary","7","","",""
"A little","2019","35-65 y.","middle vocational","7","","",""
"A little","2019","35-65 y.","vocational + Abi","","","",""
"A little","2019","35-65 y.","higher vocational","","","",""
"A little","2019","35-65 y.","higher education","2","","",""
"A little","2019","66 and older","in school","","","",""
"A little","2019","66 and older","inadequately","","","",""
"A little","2019","66 and older","general elemantary","","","",""
"A little","2019","66 and older","middle vocational","","","",""
"A little","2019","66 and older","vocational + Abi","","","",""
"A little","2019","66 and older","higher vocational","","","",""
"A little","2019","66 and older","higher education","1","","",""
"Not at all","2019","16-34 y.","in school","1","","",""
"Not at all","2019","16-34 y.","inadequately","38","0.622867225693657","0.495927090863188","0.749807360524127"
"Not at all","2019","16-34 y.","general elemantary","33","0.88985203187955","0.791595160661189","0.988108903097911"
"Not at all","2019","16-34 y.","middle vocational","12","","",""
"Not at all","2019","16-34 y.","vocational + Abi","1","","",""
"Not at all","2019","16-34 y.","higher vocational","","","",""
"Not at all","2019","16-34 y.","higher education","16","","",""
"Not at all","2019","35-65 y.","in school","1","","",""
"Not at all","2019","35-65 y.","inadequately","38","0.436304380712352","0.321753361027138","0.550855400397567"
"Not at all","2019","35-65 y.","general elemantary","5","","",""
"Not at all","2019","35-65 y.","middle vocational","8","","",""
"Not at all","2019","35-65 y.","vocational + Abi","1","","",""
"Not at all","2019","35-65 y.","higher vocational","","","",""
"Not at all","2019","35-65 y.","higher education","6","","",""
"Not at all","2019","66 and older","in school","","","",""
"Not at all","2019","66 and older","inadequately","2","","",""
"Not at all","2019","66 and older","general elemantary","","","",""
"Not at all","2019","66 and older","middle vocational","","","",""
"Not at all","2019","66 and older","vocational + Abi","","","",""
"Not at all","2019","66 and older","higher vocational","","","",""
"Not at all","2019","66 and older","higher education","","","",""
